,repetitions,num_vms,rps,interface,repetition,vm_number,op,avg_us,95th_us,99th_us,ops,runtime,ops_per_sec
0,2,16,-1,bridge,1,1,read,116.38905512872354,137.0,152.0,259665.0,,
1,2,16,-1,bridge,1,1,update,114.00908117402768,135.0,151.0,260539.0,,
2,2,16,-1,bridge,1,1,overall,,,,,61012.0,8526.257129744969
0,2,16,-1,bridge,1,2,read,117.06531341946544,140.0,166.0,258982.0,,
1,2,16,-1,bridge,1,2,update,114.77450513544171,138.0,165.0,258303.0,,
2,2,16,-1,bridge,1,2,overall,,,,,61014.0,8478.13616547022
0,2,16,-1,bridge,1,3,read,112.54615815790548,133.0,147.0,269389.0,,
1,2,16,-1,bridge,1,3,update,110.2201586481069,130.0,146.0,268897.0,,
2,2,16,-1,bridge,1,3,overall,,,,,61015.0,8822.19126444317
0,2,16,-1,bridge,1,4,read,121.20726083375445,140.0,156.0,251321.0,,
1,2,16,-1,bridge,1,4,update,117.63141557526772,137.0,153.0,251283.0,,
2,2,16,-1,bridge,1,4,overall,,,,,61020.0,8236.709275647328
0,2,16,-1,bridge,1,5,read,114.31689518413597,135.0,150.0,264750.0,,
1,2,16,-1,bridge,1,5,update,112.03587198757131,132.0,147.0,265193.0,,
2,2,16,-1,bridge,1,5,overall,,,,,61015.0,8685.454396459887
0,2,16,-1,bridge,1,6,read,123.31316400421223,146.0,191.0,245951.0,,
1,2,16,-1,bridge,1,6,update,120.1441298728659,143.0,198.0,246826.0,,
2,2,16,-1,bridge,1,6,overall,,,,,61018.0,8075.928414566193
0,2,16,-1,bridge,1,7,read,120.30273738643642,141.0,155.0,252942.0,,
1,2,16,-1,bridge,1,7,update,116.88751096673226,137.0,153.0,253038.0,,
2,2,16,-1,bridge,1,7,overall,,,,,61015.0,8292.714906170613
0,2,16,-1,bridge,1,8,read,126.67900975822407,150.0,168.0,238568.0,,
1,2,16,-1,bridge,1,8,update,124.532475744214,148.0,166.0,238809.0,,
2,2,16,-1,bridge,1,8,overall,,,,,61014.0,7824.056773855181
0,2,16,-1,bridge,1,9,read,116.70030265829723,138.0,153.0,259038.0,,
1,2,16,-1,bridge,1,9,update,114.55103747230517,136.0,151.0,259525.0,,
2,2,16,-1,bridge,1,9,overall,,,,,61015.0,8498.942882897649
0,2,16,-1,bridge,1,10,read,121.29250168432047,143.0,181.0,250843.0,,
1,2,16,-1,bridge,1,10,update,118.04314388741743,140.0,185.0,250696.0,,
2,2,16,-1,bridge,1,10,overall,,,,,61020.0,8219.255981645361
0,2,16,-1,bridge,1,11,read,121.29666726357468,142.0,158.0,251295.0,,
1,2,16,-1,bridge,1,11,update,117.87179180376907,139.0,155.0,250725.0,,
2,2,16,-1,bridge,1,11,overall,,,,,61017.0,8227.543143714047
0,2,16,-1,bridge,1,12,read,125.1138665505713,147.0,172.0,243478.0,,
1,2,16,-1,bridge,1,12,update,121.9253334540531,144.0,169.0,242987.0,,
2,2,16,-1,bridge,1,12,overall,,,,,61022.0,7971.960932122841
0,2,16,-1,bridge,1,13,read,116.91129606965251,137.0,151.0,258196.0,,
1,2,16,-1,bridge,1,13,update,114.6708653278774,135.0,149.0,259289.0,,
2,2,16,-1,bridge,1,13,overall,,,,,61020.0,8480.580137659783
0,2,16,-1,bridge,1,14,read,116.32507986605596,137.0,154.0,259810.0,,
1,2,16,-1,bridge,1,14,update,113.75722251349976,135.0,153.0,261301.0,,
2,2,16,-1,bridge,1,14,overall,,,,,61018.0,8540.28319512275
0,2,16,-1,bridge,1,15,read,121.0810776117966,143.0,180.0,249292.0,,
1,2,16,-1,bridge,1,15,update,119.05265202019595,141.0,183.0,249753.0,,
2,2,16,-1,bridge,1,15,overall,,,,,61015.0,8179.054330902237
0,2,16,-1,bridge,1,16,read,122.31250025206187,145.0,179.0,247955.0,,
1,2,16,-1,bridge,1,16,update,119.48182589362891,143.0,177.0,248733.0,,
2,2,16,-1,bridge,1,16,overall,,,,,61018.0,8140.024255137828
