,repetitions,num_vms,rps,interface,repetition,vm_number,op,avg_us,95th_us,99th_us,ops,runtime,ops_per_sec
0,2,32,-1,bridge-e1000,0,1,read,258.81441578668125,309.0,356.0,116858.0,,
1,2,32,-1,bridge-e1000,0,1,update,256.21091719909094,307.0,356.0,116605.0,,
2,2,32,-1,bridge-e1000,0,1,overall,,,,,61018.0,3826.1332721492017
0,2,32,-1,bridge-e1000,0,2,read,237.87948493660213,304.0,340.0,126897.0,,
1,2,32,-1,bridge-e1000,0,2,update,235.62644249743468,302.0,340.0,126690.0,,
2,2,32,-1,bridge-e1000,0,2,overall,,,,,61017.0,4156.00570332858
0,2,32,-1,bridge-e1000,0,3,read,242.19764028452073,304.0,341.0,123998.0,,
1,2,32,-1,bridge-e1000,0,3,update,242.50513650265904,303.0,339.0,123917.0,,
2,2,32,-1,bridge-e1000,0,3,overall,,,,,61021.0,4062.7816653283294
0,2,32,-1,bridge-e1000,0,4,read,244.56213600931815,305.0,349.0,122771.0,,
1,2,32,-1,bridge-e1000,0,4,update,244.55480795046822,303.0,349.0,122911.0,,
2,2,32,-1,bridge-e1000,0,4,overall,,,,,61016.0,4026.517634718762
0,2,32,-1,bridge-e1000,0,5,read,230.83883578497128,302.0,335.0,130457.0,,
1,2,32,-1,bridge-e1000,0,5,update,228.50328085493197,300.0,333.0,130911.0,,
2,2,32,-1,bridge-e1000,0,5,overall,,,,,61016.0,4283.597744853809
0,2,32,-1,bridge-e1000,0,6,read,268.56896382969256,318.0,366.0,112385.0,,
1,2,32,-1,bridge-e1000,0,6,update,266.6389270240876,318.0,368.0,112174.0,,
2,2,32,-1,bridge-e1000,0,6,overall,,,,,61012.0,3680.5710352061888
0,2,32,-1,bridge-e1000,0,7,read,227.04972534539897,298.0,326.0,132166.0,,
1,2,32,-1,bridge-e1000,0,7,update,226.78974300831445,297.0,328.0,132300.0,,
2,2,32,-1,bridge-e1000,0,7,overall,,,,,61019.0,4334.1582130156185
0,2,32,-1,bridge-e1000,0,8,read,236.6848587526102,305.0,342.0,126905.0,,
1,2,32,-1,bridge-e1000,0,8,update,235.39173955677583,303.0,343.0,127475.0,,
2,2,32,-1,bridge-e1000,0,8,overall,,,,,61016.0,4169.070407761898
0,2,32,-1,bridge-e1000,0,9,read,241.21476962594318,303.0,338.0,124580.0,,
1,2,32,-1,bridge-e1000,0,9,update,241.56675736158292,302.0,339.0,124226.0,,
2,2,32,-1,bridge-e1000,0,9,overall,,,,,61016.0,4077.7173200472007
0,2,32,-1,bridge-e1000,0,10,read,233.1777954568275,303.0,335.0,129469.0,,
1,2,32,-1,bridge-e1000,0,10,update,232.59921730944285,301.0,331.0,128531.0,,
2,2,32,-1,bridge-e1000,0,10,overall,,,,,61020.0,4228.121927236972
0,2,32,-1,bridge-e1000,0,11,read,247.38460221575485,310.0,357.0,122667.0,,
1,2,32,-1,bridge-e1000,0,11,update,244.7995057660626,309.0,355.0,121400.0,,
2,2,32,-1,bridge-e1000,0,11,overall,,,,,61020.0,3999.78695509669
0,2,32,-1,bridge-e1000,0,12,read,234.2078912389525,304.0,340.0,128649.0,,
