,repetitions,num_vms,rps,interface,repetition,vm_number,op,avg_us,95th_us,99th_us,ops,runtime,ops_per_sec
0,2,64,-1,vmux-med,0,1,read,541.4493534677638,3901.0,5011.0,55295.0,,
1,2,64,-1,vmux-med,0,1,update,548.5842152953969,3919.0,5011.0,55180.0,,
2,2,64,-1,vmux-med,0,1,overall,,,,,61021.0,1810.4423067468576
0,2,64,-1,vmux-med,0,2,read,541.4881434355118,3875.0,4907.0,55328.0,,
1,2,64,-1,vmux-med,0,2,update,544.7356067555172,3981.0,5127.0,55599.0,,
2,2,64,-1,vmux-med,0,2,overall,,,,,61024.0,1817.7602254850551
0,2,64,-1,vmux-med,0,3,read,534.1818782006674,3881.0,5051.0,56043.0,,
1,2,64,-1,vmux-med,0,3,update,545.5699436127475,3921.0,5095.0,55509.0,,
2,2,64,-1,vmux-med,0,3,overall,,,,,61013.0,1828.3316670217823
0,2,64,-1,vmux-med,0,4,read,555.6605742662982,3945.0,5139.0,53564.0,,
1,2,64,-1,vmux-med,0,4,update,567.2515139055024,3993.0,5315.0,53504.0,,
2,2,64,-1,vmux-med,0,4,overall,,,,,61028.0,1754.407812807236
0,2,64,-1,vmux-med,0,5,read,566.3130526863342,4029.0,5323.0,53828.0,,
1,2,64,-1,vmux-med,0,5,update,551.7065007787585,4009.0,5147.0,53932.0,,
2,2,64,-1,vmux-med,0,5,overall,,,,,61014.0,1766.152030681483
0,2,64,-1,vmux-med,0,6,read,579.7395677089343,4017.0,5219.0,52002.0,,
1,2,64,-1,vmux-med,0,6,update,575.6854212117732,3989.0,5235.0,52254.0,,
2,2,64,-1,vmux-med,0,6,overall,,,,,61017.0,1708.6385761345198
0,2,64,-1,vmux-med,0,7,read,565.5343789280153,4005.0,5199.0,53303.0,,
1,2,64,-1,vmux-med,0,7,update,561.1170853615323,3975.0,5215.0,53619.0,,
2,2,64,-1,vmux-med,0,7,overall,,,,,61020.0,1752.2451655195018
0,2,64,-1,vmux-med,0,8,read,540.9213382846533,3871.0,4759.0,56012.0,,
1,2,64,-1,vmux-med,0,8,update,535.8006229414292,3877.0,4875.0,55864.0,,
2,2,64,-1,vmux-med,0,8,overall,,,,,61017.0,1833.5218053984954
0,2,64,-1,vmux-med,0,9,read,508.99562934101306,3667.0,4359.0,59030.0,,
1,2,64,-1,vmux-med,0,9,update,515.5861632205942,3763.0,4395.0,58424.0,,
2,2,64,-1,vmux-med,0,9,overall,,,,,61022.0,1924.7812264429222
0,2,64,-1,vmux-med,0,10,read,530.6256253226754,3831.0,4467.0,56171.0,,
1,2,64,-1,vmux-med,0,10,update,539.3931366112462,3895.0,4615.0,56357.0,,
2,2,64,-1,vmux-med,0,10,overall,,,,,61019.0,1844.1469050623575
0,2,64,-1,vmux-med,0,11,read,504.4908952057701,3643.0,4367.0,58925.0,,
1,2,64,-1,vmux-med,0,11,update,511.65013269728223,3653.0,4355.0,59534.0,,
2,2,64,-1,vmux-med,0,11,overall,,,,,61016.0,1941.4415890913858
0,2,64,-1,vmux-med,0,12,read,544.4753613189048,3981.0,5003.0,55076.0,,
1,2,64,-1,vmux-med,0,12,update,542.4298408130228,3945.0,4987.0,55595.0,,
2,2,64,-1,vmux-med,0,12,overall,,,,,61013.0,1813.8921213511874
0,2,64,-1,vmux-med,0,13,read,523.4301922909597,3785.0,4451.0,57465.0,,
1,2,64,-1,vmux-med,0,13,update,522.5971959535667,3779.0,4683.0,57631.0,,
2,2,64,-1,vmux-med,0,13,overall,,,,,61015.0,1886.3558141440628
0,2,64,-1,vmux-med,0,14,read,570.4323476276504,4011.0,5399.0,52585.0,,
1,2,64,-1,vmux-med,0,14,update,573.6743203911199,3981.0,5271.0,52567.0,,
2,2,64,-1,vmux-med,0,14,overall,,,,,61013.0,1723.4359890515136
0,2,64,-1,vmux-med,0,15,read,538.3312833274084,3881.0,4827.0,56260.0,,
1,2,64,-1,vmux-med,0,15,update,530.9108831827941,3833.0,4659.0,56353.0,,
2,2,64,-1,vmux-med,0,15,overall,,,,,61024.0,1845.3886995280545
0,2,64,-1,vmux-med,0,16,read,524.4599494247962,3881.0,4695.0,56154.0,,
1,2,64,-1,vmux-med,0,16,update,539.8971665466299,3897.0,4671.0,56927.0,,
2,2,64,-1,vmux-med,0,16,overall,,,,,61014.0,1853.361523584751
0,2,64,-1,vmux-med,0,17,read,306.946831441299,557.0,2905.0,97426.0,,
1,2,64,-1,vmux-med,0,17,update,307.0549579021854,570.0,2877.0,97511.0,,
2,2,64,-1,vmux-med,0,17,overall,,,,,61023.0,3194.4840469986725
0,2,64,-1,vmux-med,0,18,read,278.68822179483607,437.0,2211.0,107631.0,,
1,2,64,-1,vmux-med,0,18,update,278.3359009269448,441.0,2235.0,107234.0,,
2,2,64,-1,vmux-med,0,18,overall,,,,,61020.0,3521.2225499836118
0,2,64,-1,vmux-med,0,19,read,285.1479783163871,450.0,2511.0,105333.0,,
1,2,64,-1,vmux-med,0,19,update,285.0049226239976,454.0,2493.0,104619.0,,
2,2,64,-1,vmux-med,0,19,overall,,,,,61020.0,3440.70796460177
0,2,64,-1,vmux-med,0,20,read,273.0495027083824,414.0,2137.0,110398.0,,
1,2,64,-1,vmux-med,0,20,update,270.9817812839944,412.0,2105.0,109393.0,,
2,2,64,-1,vmux-med,0,20,overall,,,,,61028.0,3601.4780100937273
0,2,64,-1,vmux-med,0,21,read,308.6683681921723,516.0,2977.0,96580.0,,
1,2,64,-1,vmux-med,0,21,update,312.1760124932776,506.0,3013.0,96692.0,,
2,2,64,-1,vmux-med,0,21,overall,,,,,61146.0,3160.8281817289767
0,2,64,-1,vmux-med,0,22,read,292.81347607908606,461.0,2553.0,103027.0,,
1,2,64,-1,vmux-med,0,22,update,286.6541885700506,454.0,2539.0,103675.0,,
2,2,64,-1,vmux-med,0,22,overall,,,,,61015.0,3387.7243300827668
0,2,64,-1,vmux-med,0,23,read,298.9223828330962,491.0,2625.0,100519.0,,
1,2,64,-1,vmux-med,0,23,update,297.53751410962053,495.0,2627.0,100109.0,,
2,2,64,-1,vmux-med,0,23,overall,,,,,61025.0,3287.6362146661204
0,2,64,-1,vmux-med,0,24,read,306.28878013967477,548.0,2593.0,98085.0,,
1,2,64,-1,vmux-med,0,24,update,307.1105032597742,537.0,2529.0,97246.0,,
2,2,64,-1,vmux-med,0,24,overall,,,,,61022.0,3200.993084461342
0,2,64,-1,vmux-med,0,25,read,311.2752532862264,523.0,3049.0,96235.0,,
1,2,64,-1,vmux-med,0,25,update,309.80591941634884,519.0,3017.0,96496.0,,
2,2,64,-1,vmux-med,0,25,overall,,,,,61018.0,3158.5925464617
0,2,64,-1,vmux-med,0,26,read,330.8673136679942,530.0,3429.0,91396.0,,
1,2,64,-1,vmux-med,0,26,update,324.12296473661297,509.0,3329.0,91880.0,,
2,2,64,-1,vmux-med,0,26,overall,,,,,61025.0,3003.2937320770175
0,2,64,-1,vmux-med,0,27,read,346.5245005162183,786.0,3315.0,88141.0,,
1,2,64,-1,vmux-med,0,27,update,335.1944510800942,710.0,3253.0,87909.0,,
2,2,64,-1,vmux-med,0,27,overall,,,,,61021.0,2885.0723521410664
0,2,64,-1,vmux-med,0,28,read,317.1915852345877,519.0,3171.0,94762.0,,
1,2,64,-1,vmux-med,0,28,update,313.6898863887167,518.0,3151.0,95149.0,,
2,2,64,-1,vmux-med,0,28,overall,,,,,61024.0,3112.07066072365
0,2,64,-1,vmux-med,0,29,read,304.92884288174105,487.0,3003.0,98149.0,,
1,2,64,-1,vmux-med,0,29,update,305.0087756718874,487.0,3003.0,98454.0,,
2,2,64,-1,vmux-med,0,29,overall,,,,,61013.0,3222.313277498238
0,2,64,-1,vmux-med,0,30,read,338.9794195368836,606.0,3339.0,89308.0,,
1,2,64,-1,vmux-med,0,30,update,332.40707508597416,620.0,3373.0,89271.0,,
2,2,64,-1,vmux-med,0,30,overall,,,,,61022.0,2926.469142276556
0,2,64,-1,vmux-med,0,31,read,359.3733745981479,1083.0,3475.0,83364.0,,
