,repetitions,num_vms,rps,interface,repetition,vm_number,op,avg_us,95th_us,99th_us,ops,runtime,ops_per_sec
0,2,64,-1,bridge-vhost,1,1,read,343.03586371109475,518.0,590.0,88195.0,,
1,2,64,-1,bridge-vhost,1,1,update,339.35397928590896,516.0,589.0,88056.0,,
2,2,64,-1,bridge-vhost,1,1,overall,,,,,61018.0,2888.5083090235667
0,2,64,-1,bridge-vhost,1,2,read,339.18157693518646,506.0,568.0,88932.0,,
1,2,64,-1,bridge-vhost,1,2,update,335.31619169100287,506.0,566.0,89373.0,,
2,2,64,-1,bridge-vhost,1,2,overall,,,,,61021.0,2922.0268432179087
0,2,64,-1,bridge-vhost,1,3,read,335.82214265062385,491.0,562.0,89926.0,,
1,2,64,-1,bridge-vhost,1,3,update,330.51393554946515,491.0,559.0,90488.0,,
2,2,64,-1,bridge-vhost,1,3,overall,,,,,61020.0,2956.637168141593
0,2,64,-1,bridge-vhost,1,4,read,333.14916920093435,483.0,551.0,90756.0,,
1,2,64,-1,bridge-vhost,1,4,update,329.47722735144555,482.0,552.0,90657.0,,
2,2,64,-1,bridge-vhost,1,4,overall,,,,,61015.0,2973.2524788986316
0,2,64,-1,bridge-vhost,1,5,read,331.0673934044702,465.0,539.0,91092.0,,
1,2,64,-1,bridge-vhost,1,5,update,326.50059480284193,464.0,538.0,91627.0,,
2,2,64,-1,bridge-vhost,1,5,overall,,,,,61019.0,2994.4607417361804
0,2,64,-1,bridge-vhost,1,6,read,331.4589185199872,463.0,540.0,90783.0,,
1,2,64,-1,bridge-vhost,1,6,update,326.68836362843814,460.0,539.0,91764.0,,
2,2,64,-1,bridge-vhost,1,6,overall,,,,,61022.0,2991.4948707023696
0,2,64,-1,bridge-vhost,1,7,read,328.8132134548064,462.0,536.0,91982.0,,
1,2,64,-1,bridge-vhost,1,7,update,324.07710239840395,459.0,533.0,92228.0,,
2,2,64,-1,bridge-vhost,1,7,overall,,,,,61021.0,3018.7968076563807
0,2,64,-1,bridge-vhost,1,8,read,336.6262319939348,489.0,570.0,89692.0,,
1,2,64,-1,bridge-vhost,1,8,update,333.3966273374889,494.0,573.0,89840.0,,
2,2,64,-1,bridge-vhost,1,8,overall,,,,,61018.0,2942.2793274115834
0,2,64,-1,bridge-vhost,1,9,read,335.05658794967997,454.0,535.0,90620.0,,
1,2,64,-1,bridge-vhost,1,9,update,329.9366180790334,450.0,538.0,90215.0,,
2,2,64,-1,bridge-vhost,1,9,overall,,,,,61024.0,2963.34229155742
0,2,64,-1,bridge-vhost,1,10,read,331.5246948685419,451.0,510.0,91436.0,,
1,2,64,-1,bridge-vhost,1,10,update,325.84786761415114,446.0,512.0,91611.0,,
