,repetitions,num_vms,rps,interface,repetition,vm_number,op,avg_us,95th_us,99th_us,ops,runtime,ops_per_sec
0,2,4,-1,bridge-vhost,1,1,read,97.85445004332895,119.0,132.0,311570.0,,
1,2,4,-1,bridge-vhost,1,1,update,94.85708157136729,117.0,129.0,310023.0,,
2,2,4,-1,bridge-vhost,1,1,overall,,,,,61015.0,10187.54404654593
0,2,4,-1,bridge-vhost,1,2,read,86.76844718493409,107.0,129.0,347221.0,,
1,2,4,-1,bridge-vhost,1,2,update,85.00578059580627,106.0,127.0,348234.0,,
2,2,4,-1,bridge-vhost,1,2,overall,,,,,61019.0,11397.351644569724
0,2,4,-1,bridge-vhost,1,3,read,86.9731800324549,107.0,129.0,346943.0,,
1,2,4,-1,bridge-vhost,1,3,update,85.20354280967133,105.0,127.0,346674.0,,
2,2,4,-1,bridge-vhost,1,3,overall,,,,,61015.0,11367.975088093091
0,2,4,-1,bridge-vhost,1,4,read,98.89493195850787,122.0,136.0,307239.0,,
1,2,4,-1,bridge-vhost,1,4,update,95.82217529657515,119.0,133.0,307342.0,,
2,2,4,-1,bridge-vhost,1,4,overall,,,,,61017.0,10072.291328646115
