   repetitions  num_vms     interface     fastclick   rate  repetition  vm_num  rxPackets   txPackets     txMpps  rxMppsCalc
0            3       32  bridge-e1000  software-tap  40000           2       1     512915  2219168320  36.537415    0.008445
0            3       32  bridge-e1000  software-tap  40000           2       2     512915  2219168320  36.537415    0.008445
0            3       32  bridge-e1000  software-tap  40000           2       3     512915  2219168320  36.537415    0.008445
0            3       32  bridge-e1000  software-tap  40000           2       4     512914  2219168320  36.537415    0.008445
0            3       32  bridge-e1000  software-tap  40000           2       5     512915  2219168320  36.537415    0.008445
0            3       32  bridge-e1000  software-tap  40000           2       6     512914  2219168320  36.537415    0.008445
0            3       32  bridge-e1000  software-tap  40000           2       7     512915  2219168320  36.537415    0.008445
0            3       32  bridge-e1000  software-tap  40000           2       8     512914  2219168320  36.537415    0.008445
0            3       32  bridge-e1000  software-tap  40000           2       9     512912  2219168320  36.537415    0.008445
0            3       32  bridge-e1000  software-tap  40000           2      10     512911  2219168320  36.537415    0.008445
0            3       32  bridge-e1000  software-tap  40000           2      11     512911  2219168320  36.537415    0.008445
0            3       32  bridge-e1000  software-tap  40000           2      12     512911  2219168320  36.537415    0.008445
0            3       32  bridge-e1000  software-tap  40000           2      13     512911  2219168320  36.537415    0.008445
0            3       32  bridge-e1000  software-tap  40000           2      14     512911  2219168320  36.537415    0.008445
0            3       32  bridge-e1000  software-tap  40000           2      15     512911  2219168320  36.537415    0.008445
0            3       32  bridge-e1000  software-tap  40000           2      16     512911  2219168320  36.537415    0.008445
0            3       32  bridge-e1000  software-tap  40000           2      17     512908  2219168320  36.537415    0.008445
0            3       32  bridge-e1000  software-tap  40000           2      18     512908  2219168320  36.537415    0.008445
0            3       32  bridge-e1000  software-tap  40000           2      19     512908  2219168320  36.537415    0.008445
0            3       32  bridge-e1000  software-tap  40000           2      20     512908  2219168320  36.537415    0.008445
0            3       32  bridge-e1000  software-tap  40000           2      21     512908  2219168320  36.537415    0.008445
0            3       32  bridge-e1000  software-tap  40000           2      22     512908  2219168320  36.537415    0.008445
0            3       32  bridge-e1000  software-tap  40000           2      23     512908  2219168320  36.537415    0.008445
0            3       32  bridge-e1000  software-tap  40000           2      24     512908  2219168320  36.537415    0.008445
0            3       32  bridge-e1000  software-tap  40000           2      25     512905  2219168320  36.537415    0.008445
0            3       32  bridge-e1000  software-tap  40000           2      26     512905  2219168320  36.537415    0.008445
0            3       32  bridge-e1000  software-tap  40000           2      27     512905  2219168320  36.537415    0.008445
0            3       32  bridge-e1000  software-tap  40000           2      28     512905  2219168320  36.537415    0.008445
0            3       32  bridge-e1000  software-tap  40000           2      29     512905  2219168320  36.537415    0.008445
0            3       32  bridge-e1000  software-tap  40000           2      30     512905  2219168320  36.537415    0.008445
0            3       32  bridge-e1000  software-tap  40000           2      31     512905  2219168320  36.537415    0.008445
0            3       32  bridge-e1000  software-tap  40000           2      32     512905  2219168320  36.537415    0.008445
