,repetitions,num_vms,rps,interface,repetition,vm_number,op,avg_us,95th_us,99th_us,ops,runtime,ops_per_sec
0,2,32,-1,vmux-dpdk-e810,0,1,read,184.22282364940003,251.0,308.0,162761.0,,
1,2,32,-1,vmux-dpdk-e810,0,1,update,183.76921284372165,250.0,309.0,163068.0,,
2,2,32,-1,vmux-dpdk-e810,0,1,overall,,,,,61015.0,5340.145865770712
0,2,32,-1,vmux-dpdk-e810,0,2,read,177.92189529364535,239.0,293.0,169388.0,,
1,2,32,-1,vmux-dpdk-e810,0,2,update,176.45890354200208,238.0,293.0,168944.0,,
2,2,32,-1,vmux-dpdk-e810,0,2,overall,,,,,61019.0,5544.6991920549335
0,2,32,-1,vmux-dpdk-e810,0,3,read,181.11125075165364,247.0,311.0,166300.0,,
1,2,32,-1,vmux-dpdk-e810,0,3,update,179.4152371889079,245.0,309.0,166028.0,,
2,2,32,-1,vmux-dpdk-e810,0,3,overall,,,,,61009.0,5447.196315297743
0,2,32,-1,vmux-dpdk-e810,0,4,read,176.08027879368566,234.0,281.0,171166.0,,
1,2,32,-1,vmux-dpdk-e810,0,4,update,173.6776720107855,231.0,279.0,171341.0,,
2,2,32,-1,vmux-dpdk-e810,0,4,overall,,,,,61023.0,5612.752568703603
0,2,32,-1,vmux-dpdk-e810,0,5,read,180.10873033828275,237.0,293.0,167966.0,,
1,2,32,-1,vmux-dpdk-e810,0,5,update,177.14562162484708,235.0,291.0,167585.0,,
2,2,32,-1,vmux-dpdk-e810,0,5,overall,,,,,61017.0,5499.303472802661
0,2,32,-1,vmux-dpdk-e810,0,6,read,180.27328661460638,242.0,305.0,167242.0,,
1,2,32,-1,vmux-dpdk-e810,0,6,update,178.3757131653466,241.0,304.0,167037.0,,
2,2,32,-1,vmux-dpdk-e810,0,6,overall,,,,,61017.0,5478.456823508202
0,2,32,-1,vmux-dpdk-e810,0,7,read,180.01187525323544,236.0,282.0,167828.0,,
1,2,32,-1,vmux-dpdk-e810,0,7,update,177.1690841992929,234.0,282.0,167733.0,,
2,2,32,-1,vmux-dpdk-e810,0,7,overall,,,,,61021.0,5499.106864849806
0,2,32,-1,vmux-dpdk-e810,0,8,read,185.5817179604961,253.0,320.0,163275.0,,
1,2,32,-1,vmux-dpdk-e810,0,8,update,182.00133944480626,251.0,317.0,162754.0,,
2,2,32,-1,vmux-dpdk-e810,0,8,overall,,,,,61021.0,5342.898346470887
0,2,32,-1,vmux-dpdk-e810,0,9,read,187.5009549321626,253.0,308.0,161268.0,,
1,2,32,-1,vmux-dpdk-e810,0,9,update,183.5335780248075,249.0,305.0,161564.0,,
2,2,32,-1,vmux-dpdk-e810,0,9,overall,,,,,61017.0,5290.853368733304
0,2,32,-1,vmux-dpdk-e810,0,10,read,183.76100583046068,246.0,301.0,164481.0,,
1,2,32,-1,vmux-dpdk-e810,0,10,update,180.08160481176748,243.0,298.0,164929.0,,
2,2,32,-1,vmux-dpdk-e810,0,10,overall,,,,,61011.0,5399.190309944109
0,2,32,-1,vmux-dpdk-e810,0,11,read,183.0065979281045,244.0,291.0,164294.0,,
1,2,32,-1,vmux-dpdk-e810,0,11,update,181.29191564895473,243.0,291.0,164503.0,,
2,2,32,-1,vmux-dpdk-e810,0,11,overall,,,,,61018.0,5388.524697630208
0,2,32,-1,vmux-dpdk-e810,0,12,read,189.09291598851274,256.0,313.0,159133.0,,
1,2,32,-1,vmux-dpdk-e810,0,12,update,187.31593068261787,254.0,312.0,159152.0,,
2,2,32,-1,vmux-dpdk-e810,0,12,overall,,,,,61014.0,5216.589635165699
0,2,32,-1,vmux-dpdk-e810,0,13,read,188.8332425920711,260.0,315.0,159795.0,,
1,2,32,-1,vmux-dpdk-e810,0,13,update,186.01140853170634,258.0,313.0,159968.0,,
2,2,32,-1,vmux-dpdk-e810,0,13,overall,,,,,61017.0,5240.555910647852
0,2,32,-1,vmux-dpdk-e810,0,14,read,191.8124896871232,262.0,325.0,157570.0,,
1,2,32,-1,vmux-dpdk-e810,0,14,update,188.11195327167792,261.0,325.0,158191.0,,
2,2,32,-1,vmux-dpdk-e810,0,14,overall,,,,,61016.0,5175.052445260259
0,2,32,-1,vmux-dpdk-e810,0,15,read,186.52606544431558,253.0,321.0,162092.0,,
1,2,32,-1,vmux-dpdk-e810,0,15,update,184.49896876475412,252.0,321.0,160972.0,,
2,2,32,-1,vmux-dpdk-e810,0,15,overall,,,,,61013.0,5295.002704341698
0,2,32,-1,vmux-dpdk-e810,0,16,read,181.8977729120294,239.0,287.0,165328.0,,
1,2,32,-1,vmux-dpdk-e810,0,16,update,179.8855848355414,238.0,286.0,165756.0,,
2,2,32,-1,vmux-dpdk-e810,0,16,overall,,,,,61009.0,5426.80588109951
0,2,32,-1,vmux-dpdk-e810,0,17,read,181.53045093348402,239.0,291.0,166366.0,,
1,2,32,-1,vmux-dpdk-e810,0,17,update,178.66406874860934,237.0,289.0,166287.0,,
2,2,32,-1,vmux-dpdk-e810,0,17,overall,,,,,61017.0,5451.8085123817955
0,2,32,-1,vmux-dpdk-e810,0,18,read,184.32119697999522,250.0,318.0,163311.0,,
1,2,32,-1,vmux-dpdk-e810,0,18,update,181.89948019620763,248.0,317.0,163908.0,,
2,2,32,-1,vmux-dpdk-e810,0,18,overall,,,,,61016.0,5362.839255277304
0,2,32,-1,vmux-dpdk-e810,0,19,read,184.14826780229328,249.0,309.0,163434.0,,
1,2,32,-1,vmux-dpdk-e810,0,19,update,182.1412862562722,248.0,310.0,163420.0,,
2,2,32,-1,vmux-dpdk-e810,0,19,overall,,,,,61010.0,5357.384035404032
0,2,32,-1,vmux-dpdk-e810,0,20,read,183.98233502910531,248.0,300.0,163544.0,,
1,2,32,-1,vmux-dpdk-e810,0,20,update,181.95388880069362,246.0,300.0,163778.0,,
2,2,32,-1,vmux-dpdk-e810,0,20,overall,,,,,61020.0,5364.175680104883
0,2,32,-1,vmux-dpdk-e810,0,21,read,185.1953065998637,251.0,306.0,162867.0,,
1,2,32,-1,vmux-dpdk-e810,0,21,update,182.84357596782613,249.0,301.0,162865.0,,
2,2,32,-1,vmux-dpdk-e810,0,21,overall,,,,,61014.0,5338.643589995739
0,2,32,-1,vmux-dpdk-e810,0,22,read,185.3417466546301,252.0,305.0,162837.0,,
1,2,32,-1,vmux-dpdk-e810,0,22,update,183.2400606064339,249.0,303.0,162359.0,,
2,2,32,-1,vmux-dpdk-e810,0,22,overall,,,,,61024.0,5328.985317252229
0,2,32,-1,vmux-dpdk-e810,0,23,read,187.59644941030416,256.0,320.0,161100.0,,
1,2,32,-1,vmux-dpdk-e810,0,23,update,185.2258378520039,255.0,319.0,160261.0,,
2,2,32,-1,vmux-dpdk-e810,0,23,overall,,,,,61015.0,5266.91797099074
0,2,32,-1,vmux-dpdk-e810,0,24,read,194.3645370489277,266.0,354.0,155740.0,,
1,2,32,-1,vmux-dpdk-e810,0,24,update,190.47296202987224,264.0,354.0,155596.0,,
2,2,32,-1,vmux-dpdk-e810,0,24,overall,,,,,61018.0,5102.363237077584
0,2,32,-1,vmux-dpdk-e810,0,25,read,181.33359766903968,251.0,311.0,166455.0,,
1,2,32,-1,vmux-dpdk-e810,0,25,update,179.12702878556024,249.0,309.0,165986.0,,
2,2,32,-1,vmux-dpdk-e810,0,25,overall,,,,,61022.0,5447.887647078103
0,2,32,-1,vmux-dpdk-e810,0,26,read,181.78365373033654,247.0,299.0,166044.0,,
1,2,32,-1,vmux-dpdk-e810,0,26,update,179.49712792788443,245.0,298.0,165734.0,,
2,2,32,-1,vmux-dpdk-e810,0,26,overall,,,,,61017.0,5437.468246554239
0,2,32,-1,vmux-dpdk-e810,0,27,read,186.8104401735896,255.0,335.0,161300.0,,
1,2,32,-1,vmux-dpdk-e810,0,27,update,184.44566888139627,254.0,336.0,161344.0,,
2,2,32,-1,vmux-dpdk-e810,0,27,overall,,,,,61019.0,5287.598944591029
0,2,32,-1,vmux-dpdk-e810,0,28,read,181.4351134518481,253.0,306.0,166899.0,,
