,repetitions,num_vms,rps,interface,repetition,vm_number,op,avg_us,95th_us,99th_us,ops,runtime,ops_per_sec
0,2,4,-1,vmux-dpdk-e810,0,1,read,97.25898530996174,119.0,160.0,310006.0,,
1,2,4,-1,vmux-dpdk-e810,0,1,update,95.93756872565206,118.0,159.0,308291.0,,
2,2,4,-1,vmux-dpdk-e810,0,1,overall,,,,,61019.0,10132.860256641374
0,2,4,-1,vmux-dpdk-e810,0,2,read,99.64129587942963,118.0,159.0,301633.0,,
1,2,4,-1,vmux-dpdk-e810,0,2,update,98.64771188465828,118.0,157.0,301296.0,,
2,2,4,-1,vmux-dpdk-e810,0,2,overall,,,,,61015.0,9881.652052773909
0,2,4,-1,vmux-dpdk-e810,0,3,read,100.67276627838767,122.0,174.0,298325.0,,
1,2,4,-1,vmux-dpdk-e810,0,3,update,99.60628782119763,121.0,176.0,298609.0,,
2,2,4,-1,vmux-dpdk-e810,0,3,overall,,,,,61008.0,9784.520062942565
0,2,4,-1,vmux-dpdk-e810,0,4,read,99.07788554352281,119.0,160.0,302508.0,,
1,2,4,-1,vmux-dpdk-e810,0,4,update,98.14198474795148,118.0,161.0,302779.0,,
2,2,4,-1,vmux-dpdk-e810,0,4,overall,,,,,61015.0,9920.2982873064
