   repetitions  num_vms     interface     fastclick   rate  repetition  vm_num  rxPackets   txPackets     txMpps  rxMppsCalc
0            3       64  bridge-e1000  software-tap  40000           2       1     207770  2238132143  36.842782     0.00342
0            3       64  bridge-e1000  software-tap  40000           2       2     207770  2238132143  36.842782     0.00342
0            3       64  bridge-e1000  software-tap  40000           2       3     207769  2238132143  36.842782     0.00342
0            3       64  bridge-e1000  software-tap  40000           2       4     207771  2238132143  36.842782     0.00342
0            3       64  bridge-e1000  software-tap  40000           2       5     207769  2238132143  36.842782     0.00342
0            3       64  bridge-e1000  software-tap  40000           2       6     207769  2238132143  36.842782     0.00342
0            3       64  bridge-e1000  software-tap  40000           2       7     207770  2238132143  36.842782     0.00342
0            3       64  bridge-e1000  software-tap  40000           2       8     207769  2238132143  36.842782     0.00342
0            3       64  bridge-e1000  software-tap  40000           2       9     207765  2238132143  36.842782     0.00342
0            3       64  bridge-e1000  software-tap  40000           2      10     207765  2238132143  36.842782     0.00342
0            3       64  bridge-e1000  software-tap  40000           2      11     207765  2238132143  36.842782     0.00342
0            3       64  bridge-e1000  software-tap  40000           2      12     207765  2238132143  36.842782     0.00342
0            3       64  bridge-e1000  software-tap  40000           2      13     207765  2238132143  36.842782     0.00342
0            3       64  bridge-e1000  software-tap  40000           2      14     207766  2238132143  36.842782     0.00342
0            3       64  bridge-e1000  software-tap  40000           2      15     207765  2238132143  36.842782     0.00342
0            3       64  bridge-e1000  software-tap  40000           2      16     207765  2238132143  36.842782     0.00342
0            3       64  bridge-e1000  software-tap  40000           2      17     207764  2238132143  36.842782     0.00342
0            3       64  bridge-e1000  software-tap  40000           2      18     207764  2238132143  36.842782     0.00342
0            3       64  bridge-e1000  software-tap  40000           2      19     207764  2238132143  36.842782     0.00342
0            3       64  bridge-e1000  software-tap  40000           2      20     207764  2238132143  36.842782     0.00342
0            3       64  bridge-e1000  software-tap  40000           2      21     207764  2238132143  36.842782     0.00342
0            3       64  bridge-e1000  software-tap  40000           2      22     207764  2238132143  36.842782     0.00342
0            3       64  bridge-e1000  software-tap  40000           2      23     207764  2238132143  36.842782     0.00342
0            3       64  bridge-e1000  software-tap  40000           2      24     207764  2238132143  36.842782     0.00342
0            3       64  bridge-e1000  software-tap  40000           2      25     207760  2238132143  36.842782     0.00342
0            3       64  bridge-e1000  software-tap  40000           2      26     207760  2238132143  36.842782     0.00342
0            3       64  bridge-e1000  software-tap  40000           2      27     207760  2238132143  36.842782     0.00342
0            3       64  bridge-e1000  software-tap  40000           2      28     207760  2238132143  36.842782     0.00342
0            3       64  bridge-e1000  software-tap  40000           2      29     207760  2238132143  36.842782     0.00342
0            3       64  bridge-e1000  software-tap  40000           2      30     207760  2238132143  36.842782     0.00342
0            3       64  bridge-e1000  software-tap  40000           2      31     207760  2238132143  36.842782     0.00342
0            3       64  bridge-e1000  software-tap  40000           2      32     207760  2238132143  36.842782     0.00342
0            3       64  bridge-e1000  software-tap  40000           2      33     207757  2238132143  36.842782     0.00342
0            3       64  bridge-e1000  software-tap  40000           2      34     207757  2238132143  36.842782     0.00342
0            3       64  bridge-e1000  software-tap  40000           2      35     207757  2238132143  36.842782     0.00342
0            3       64  bridge-e1000  software-tap  40000           2      36     207757  2238132143  36.842782     0.00342
0            3       64  bridge-e1000  software-tap  40000           2      37     207757  2238132143  36.842782     0.00342
0            3       64  bridge-e1000  software-tap  40000           2      38     207757  2238132143  36.842782     0.00342
0            3       64  bridge-e1000  software-tap  40000           2      39     207757  2238132143  36.842782     0.00342
0            3       64  bridge-e1000  software-tap  40000           2      40     207757  2238132143  36.842782     0.00342
0            3       64  bridge-e1000  software-tap  40000           2      41     207752  2238132143  36.842782     0.00342
0            3       64  bridge-e1000  software-tap  40000           2      42     207752  2238132143  36.842782     0.00342
0            3       64  bridge-e1000  software-tap  40000           2      43     207753  2238132143  36.842782     0.00342
0            3       64  bridge-e1000  software-tap  40000           2      44     207753  2238132143  36.842782     0.00342
0            3       64  bridge-e1000  software-tap  40000           2      45     207753  2238132143  36.842782     0.00342
0            3       64  bridge-e1000  software-tap  40000           2      46     207753  2238132143  36.842782     0.00342
0            3       64  bridge-e1000  software-tap  40000           2      47     207753  2238132143  36.842782     0.00342
0            3       64  bridge-e1000  software-tap  40000           2      48     207752  2238132143  36.842782     0.00342
0            3       64  bridge-e1000  software-tap  40000           2      49     207751  2238132143  36.842782     0.00342
0            3       64  bridge-e1000  software-tap  40000           2      50     207751  2238132143  36.842782     0.00342
0            3       64  bridge-e1000  software-tap  40000           2      51     207751  2238132143  36.842782     0.00342
0            3       64  bridge-e1000  software-tap  40000           2      52     207751  2238132143  36.842782     0.00342
