   repetitions  num_vms     interface     fastclick   rate  repetition  vm_num  rxPackets   txPackets     txMpps  rxMppsCalc
0            3       64  bridge-vhost  software-tap  40000           1       1     231383  2234933894  36.790692    0.003809
0            3       64  bridge-vhost  software-tap  40000           1       2     231384  2234933894  36.790692    0.003809
0            3       64  bridge-vhost  software-tap  40000           1       3     231384  2234933894  36.790692    0.003809
0            3       64  bridge-vhost  software-tap  40000           1       4     231384  2234933894  36.790692    0.003809
0            3       64  bridge-vhost  software-tap  40000           1       5     231384  2234933894  36.790692    0.003809
0            3       64  bridge-vhost  software-tap  40000           1       6     231384  2234933894  36.790692    0.003809
0            3       64  bridge-vhost  software-tap  40000           1       7     231384  2234933894  36.790692    0.003809
0            3       64  bridge-vhost  software-tap  40000           1       8     231384  2234933894  36.790692    0.003809
0            3       64  bridge-vhost  software-tap  40000           1       9     231382  2234933894  36.790692    0.003809
0            3       64  bridge-vhost  software-tap  40000           1      10     231382  2234933894  36.790692    0.003809
0            3       64  bridge-vhost  software-tap  40000           1      11     231382  2234933894  36.790692    0.003809
0            3       64  bridge-vhost  software-tap  40000           1      12     231382  2234933894  36.790692    0.003809
0            3       64  bridge-vhost  software-tap  40000           1      13     231382  2234933894  36.790692    0.003809
0            3       64  bridge-vhost  software-tap  40000           1      14     231382  2234933894  36.790692    0.003809
0            3       64  bridge-vhost  software-tap  40000           1      15     231382  2234933894  36.790692    0.003809
0            3       64  bridge-vhost  software-tap  40000           1      16     231382  2234933894  36.790692    0.003809
0            3       64  bridge-vhost  software-tap  40000           1      17     231380  2234933894  36.790692    0.003809
0            3       64  bridge-vhost  software-tap  40000           1      18     231380  2234933894  36.790692    0.003809
0            3       64  bridge-vhost  software-tap  40000           1      19     231380  2234933894  36.790692    0.003809
0            3       64  bridge-vhost  software-tap  40000           1      20     231380  2234933894  36.790692    0.003809
0            3       64  bridge-vhost  software-tap  40000           1      21     231380  2234933894  36.790692    0.003809
0            3       64  bridge-vhost  software-tap  40000           1      22     231380  2234933894  36.790692    0.003809
0            3       64  bridge-vhost  software-tap  40000           1      23     231380  2234933894  36.790692    0.003809
0            3       64  bridge-vhost  software-tap  40000           1      24     231380  2234933894  36.790692    0.003809
0            3       64  bridge-vhost  software-tap  40000           1      25     231378  2234933894  36.790692    0.003809
0            3       64  bridge-vhost  software-tap  40000           1      26     231378  2234933894  36.790692    0.003809
0            3       64  bridge-vhost  software-tap  40000           1      27     231378  2234933894  36.790692    0.003809
0            3       64  bridge-vhost  software-tap  40000           1      28     231378  2234933894  36.790692    0.003809
0            3       64  bridge-vhost  software-tap  40000           1      29     231378  2234933894  36.790692    0.003809
0            3       64  bridge-vhost  software-tap  40000           1      30     231378  2234933894  36.790692    0.003809
0            3       64  bridge-vhost  software-tap  40000           1      31     231378  2234933894  36.790692    0.003809
0            3       64  bridge-vhost  software-tap  40000           1      32     231378  2234933894  36.790692    0.003809
0            3       64  bridge-vhost  software-tap  40000           1      33     231378  2234933894  36.790692    0.003809
0            3       64  bridge-vhost  software-tap  40000           1      34     231378  2234933894  36.790692    0.003809
0            3       64  bridge-vhost  software-tap  40000           1      35     231378  2234933894  36.790692    0.003809
0            3       64  bridge-vhost  software-tap  40000           1      36     231378  2234933894  36.790692    0.003809
0            3       64  bridge-vhost  software-tap  40000           1      37     231378  2234933894  36.790692    0.003809
0            3       64  bridge-vhost  software-tap  40000           1      38     231378  2234933894  36.790692    0.003809
0            3       64  bridge-vhost  software-tap  40000           1      39     231378  2234933894  36.790692    0.003809
0            3       64  bridge-vhost  software-tap  40000           1      40     231378  2234933894  36.790692    0.003809
0            3       64  bridge-vhost  software-tap  40000           1      41     231375  2234933894  36.790692    0.003809
0            3       64  bridge-vhost  software-tap  40000           1      42     231375  2234933894  36.790692    0.003809
0            3       64  bridge-vhost  software-tap  40000           1      43     231375  2234933894  36.790692    0.003809
0            3       64  bridge-vhost  software-tap  40000           1      44     231375  2234933894  36.790692    0.003809
0            3       64  bridge-vhost  software-tap  40000           1      45     231375  2234933894  36.790692    0.003809
0            3       64  bridge-vhost  software-tap  40000           1      46     231375  2234933894  36.790692    0.003809
0            3       64  bridge-vhost  software-tap  40000           1      47     231375  2234933894  36.790692    0.003809
0            3       64  bridge-vhost  software-tap  40000           1      48     231375  2234933894  36.790692    0.003809
0            3       64  bridge-vhost  software-tap  40000           1      49     231373  2234933894  36.790692    0.003809
0            3       64  bridge-vhost  software-tap  40000           1      50     231373  2234933894  36.790692    0.003809
0            3       64  bridge-vhost  software-tap  40000           1      51     231373  2234933894  36.790692    0.003809
0            3       64  bridge-vhost  software-tap  40000           1      52     231373  2234933894  36.790692    0.003809
0            3       64  bridge-vhost  software-tap  40000           1      53     231373  2234933894  36.790692    0.003809
0            3       64  bridge-vhost  software-tap  40000           1      54     231373  2234933894  36.790692    0.003809
0            3       64  bridge-vhost  software-tap  40000           1      55     231373  2234933894  36.790692    0.003809
0            3       64  bridge-vhost  software-tap  40000           1      56     231373  2234933894  36.790692    0.003809
0            3       64  bridge-vhost  software-tap  40000           1      57     231370  2234933894  36.790692    0.003809
0            3       64  bridge-vhost  software-tap  40000           1      58     231370  2234933894  36.790692    0.003809
0            3       64  bridge-vhost  software-tap  40000           1      59     231369  2234933894  36.790692    0.003809
0            3       64  bridge-vhost  software-tap  40000           1      60     231370  2234933894  36.790692    0.003809
0            3       64  bridge-vhost  software-tap  40000           1      61     231370  2234933894  36.790692    0.003809
0            3       64  bridge-vhost  software-tap  40000           1      62     231370  2234933894  36.790692    0.003809
0            3       64  bridge-vhost  software-tap  40000           1      63     231369  2234933894  36.790692    0.003809
0            3       64  bridge-vhost  software-tap  40000           1      64     231370  2234933894  36.790692    0.003809
