   repetitions  num_vms     interface     fastclick   rate  repetition  vm_num  rxPackets   txPackets     txMpps  rxMppsCalc
0            3       16  bridge-vhost  software-tap  40000           1       1    1088177  2052159908  33.688343    0.017864
0            3       16  bridge-vhost  software-tap  40000           1       2     936095  2052159908  33.688343    0.015367
0            3       16  bridge-vhost  software-tap  40000           1       3     935971  2052159908  33.688343    0.015365
0            3       16  bridge-vhost  software-tap  40000           1       4     936409  2052159908  33.688343    0.015372
0            3       16  bridge-vhost  software-tap  40000           1       5     935774  2052159908  33.688343    0.015362
0            3       16  bridge-vhost  software-tap  40000           1       6     935651  2052159908  33.688343    0.015360
0            3       16  bridge-vhost  software-tap  40000           1       7     935760  2052159908  33.688343    0.015361
0            3       16  bridge-vhost  software-tap  40000           1       8     935751  2052159908  33.688343    0.015361
0            3       16  bridge-vhost  software-tap  40000           1       9     935947  2052159908  33.688343    0.015365
0            3       16  bridge-vhost  software-tap  40000           1      10     936072  2052159908  33.688343    0.015367
0            3       16  bridge-vhost  software-tap  40000           1      11     935765  2052159908  33.688343    0.015362
0            3       16  bridge-vhost  software-tap  40000           1      12     936789  2052159908  33.688343    0.015378
0            3       16  bridge-vhost  software-tap  40000           1      13     936198  2052159908  33.688343    0.015369
0            3       16  bridge-vhost  software-tap  40000           1      14     936074  2052159908  33.688343    0.015367
0            3       16  bridge-vhost  software-tap  40000           1      15     935783  2052159908  33.688343    0.015362
0            3       16  bridge-vhost  software-tap  40000           1      16     701815  2052159908  33.688343    0.011521
