   repetitions  num_vms  interface     fastclick   rate  repetition  vm_num  rxPackets   txPackets     txMpps  rxMppsCalc
0            3       16  vmux-dpdk  software-tap  40000           2       1    1619610  2036361872  33.433809    0.026591
0            3       16  vmux-dpdk  software-tap  40000           2       2    1643288  2036361872  33.433809    0.026980
0            3       16  vmux-dpdk  software-tap  40000           2       3    1802008  2036361872  33.433809    0.029586
0            3       16  vmux-dpdk  software-tap  40000           2       4    1616326  2036361872  33.433809    0.026537
0            3       16  vmux-dpdk  software-tap  40000           2       5    1581496  2036361872  33.433809    0.025966
0            3       16  vmux-dpdk  software-tap  40000           2       6    2947032  2036361872  33.433809    0.048386
0            3       16  vmux-dpdk  software-tap  40000           2       7    2882392  2036361872  33.433809    0.047324
0            3       16  vmux-dpdk  software-tap  40000           2       8    2902611  2036361872  33.433809    0.047656
0            3       16  vmux-dpdk  software-tap  40000           2       9    2874227  2036361872  33.433809    0.047190
0            3       16  vmux-dpdk  software-tap  40000           2      10    2949843  2036361872  33.433809    0.048432
0            3       16  vmux-dpdk  software-tap  40000           2      11    2993427  2036361872  33.433809    0.049147
0            3       16  vmux-dpdk  software-tap  40000           2      12    1575512  2036361872  33.433809    0.025867
0            3       16  vmux-dpdk  software-tap  40000           2      13    1659253  2036361872  33.433809    0.027242
0            3       16  vmux-dpdk  software-tap  40000           2      14    1705880  2036361872  33.433809    0.028008
0            3       16  vmux-dpdk  software-tap  40000           2      15    1643704  2036361872  33.433809    0.026987
0            3       16  vmux-dpdk  software-tap  40000           2      16    1581075  2036361872  33.433809    0.025959
