   repetitions  num_vms     interface     fastclick   rate  repetition  vm_num  rxPackets   txPackets     txMpps  rxMppsCalc
0            3       64  bridge-vhost  software-tap  40000           0       1     377023  2079783900  34.134568    0.006188
0            3       64  bridge-vhost  software-tap  40000           0       2     229013  2079783900  34.134568    0.003759
0            3       64  bridge-vhost  software-tap  40000           0       3     228938  2079783900  34.134568    0.003757
0            3       64  bridge-vhost  software-tap  40000           0       4     228955  2079783900  34.134568    0.003758
0            3       64  bridge-vhost  software-tap  40000           0       5     229081  2079783900  34.134568    0.003760
0            3       64  bridge-vhost  software-tap  40000           0       6     228821  2079783900  34.134568    0.003756
0            3       64  bridge-vhost  software-tap  40000           0       7     228784  2079783900  34.134568    0.003755
0            3       64  bridge-vhost  software-tap  40000           0       8     228791  2079783900  34.134568    0.003755
0            3       64  bridge-vhost  software-tap  40000           0       9     228806  2079783900  34.134568    0.003755
0            3       64  bridge-vhost  software-tap  40000           0      10     229083  2079783900  34.134568    0.003760
0            3       64  bridge-vhost  software-tap  40000           0      11     228636  2079783900  34.134568    0.003753
0            3       64  bridge-vhost  software-tap  40000           0      12     228712  2079783900  34.134568    0.003754
0            3       64  bridge-vhost  software-tap  40000           0      13     228799  2079783900  34.134568    0.003755
0            3       64  bridge-vhost  software-tap  40000           0      14     228770  2079783900  34.134568    0.003755
0            3       64  bridge-vhost  software-tap  40000           0      15     228976  2079783900  34.134568    0.003758
0            3       64  bridge-vhost  software-tap  40000           0      16     228731  2079783900  34.134568    0.003754
0            3       64  bridge-vhost  software-tap  40000           0      17     228698  2079783900  34.134568    0.003754
0            3       64  bridge-vhost  software-tap  40000           0      18     228883  2079783900  34.134568    0.003757
0            3       64  bridge-vhost  software-tap  40000           0      19     229208  2079783900  34.134568    0.003762
0            3       64  bridge-vhost  software-tap  40000           0      20     228683  2079783900  34.134568    0.003753
0            3       64  bridge-vhost  software-tap  40000           0      21     228723  2079783900  34.134568    0.003754
0            3       64  bridge-vhost  software-tap  40000           0      22     228867  2079783900  34.134568    0.003756
0            3       64  bridge-vhost  software-tap  40000           0      23     229385  2079783900  34.134568    0.003765
0            3       64  bridge-vhost  software-tap  40000           0      24     228765  2079783900  34.134568    0.003755
0            3       64  bridge-vhost  software-tap  40000           0      25     228628  2079783900  34.134568    0.003752
0            3       64  bridge-vhost  software-tap  40000           0      26     229172  2079783900  34.134568    0.003761
0            3       64  bridge-vhost  software-tap  40000           0      27     228789  2079783900  34.134568    0.003755
0            3       64  bridge-vhost  software-tap  40000           0      28     228623  2079783900  34.134568    0.003752
0            3       64  bridge-vhost  software-tap  40000           0      29     228672  2079783900  34.134568    0.003753
0            3       64  bridge-vhost  software-tap  40000           0      30     228965  2079783900  34.134568    0.003758
0            3       64  bridge-vhost  software-tap  40000           0      31     228654  2079783900  34.134568    0.003753
0            3       64  bridge-vhost  software-tap  40000           0      32     228648  2079783900  34.134568    0.003753
0            3       64  bridge-vhost  software-tap  40000           0      33     228717  2079783900  34.134568    0.003754
0            3       64  bridge-vhost  software-tap  40000           0      34     228760  2079783900  34.134568    0.003755
0            3       64  bridge-vhost  software-tap  40000           0      35     228597  2079783900  34.134568    0.003752
0            3       64  bridge-vhost  software-tap  40000           0      36     228608  2079783900  34.134568    0.003752
0            3       64  bridge-vhost  software-tap  40000           0      37     228636  2079783900  34.134568    0.003753
0            3       64  bridge-vhost  software-tap  40000           0      38     228627  2079783900  34.134568    0.003752
0            3       64  bridge-vhost  software-tap  40000           0      39     228722  2079783900  34.134568    0.003754
0            3       64  bridge-vhost  software-tap  40000           0      40     228594  2079783900  34.134568    0.003752
0            3       64  bridge-vhost  software-tap  40000           0      41     228678  2079783900  34.134568    0.003753
0            3       64  bridge-vhost  software-tap  40000           0      42     228544  2079783900  34.134568    0.003751
0            3       64  bridge-vhost  software-tap  40000           0      43     228607  2079783900  34.134568    0.003752
0            3       64  bridge-vhost  software-tap  40000           0      44     228597  2079783900  34.134568    0.003752
0            3       64  bridge-vhost  software-tap  40000           0      45     228572  2079783900  34.134568    0.003751
0            3       64  bridge-vhost  software-tap  40000           0      46     228590  2079783900  34.134568    0.003752
0            3       64  bridge-vhost  software-tap  40000           0      47     228536  2079783900  34.134568    0.003751
0            3       64  bridge-vhost  software-tap  40000           0      48     228575  2079783900  34.134568    0.003751
0            3       64  bridge-vhost  software-tap  40000           0      49     228529  2079783900  34.134568    0.003751
0            3       64  bridge-vhost  software-tap  40000           0      50     228608  2079783900  34.134568    0.003752
