,repetitions,num_vms,rps,interface,repetition,vm_number,op,avg_us,95th_us,99th_us,ops,runtime,ops_per_sec
0,2,16,-1,bridge,0,1,read,118.40812731839709,136.0,168.0,257182.0,,
1,2,16,-1,bridge,0,1,update,115.02234176205867,133.0,169.0,257097.0,,
2,2,16,-1,bridge,0,1,overall,,,,,61019.0,8428.178108458022
0,2,16,-1,bridge,0,2,read,115.49400677445476,130.0,142.0,263047.0,,
1,2,16,-1,bridge,0,2,update,112.15001533666828,127.0,140.0,264073.0,,
2,2,16,-1,bridge,0,2,overall,,,,,61019.0,8638.620757468985
0,2,16,-1,bridge,0,3,read,120.6221936630333,142.0,171.0,252108.0,,
1,2,16,-1,bridge,0,3,update,117.40300218124132,139.0,170.0,252150.0,,
2,2,16,-1,bridge,0,3,overall,,,,,61018.0,8264.08600740765
0,2,16,-1,bridge,0,4,read,111.39223074689086,127.0,138.0,272021.0,,
1,2,16,-1,bridge,0,4,update,108.96234761586338,125.0,137.0,272174.0,,
2,2,16,-1,bridge,0,4,overall,,,,,61015.0,8919.036302548553
0,2,16,-1,bridge,0,5,read,119.83566492965704,137.0,173.0,253117.0,,
1,2,16,-1,bridge,0,5,update,117.15332748385465,135.0,180.0,253014.0,,
2,2,16,-1,bridge,0,5,overall,,,,,61019.0,8294.645929956243
0,2,16,-1,bridge,0,6,read,145.8633117613014,176.0,198.0,209067.0,,
1,2,16,-1,bridge,0,6,update,142.8581379217326,173.0,195.0,207596.0,,
2,2,16,-1,bridge,0,6,overall,,,,,61018.0,6828.526008718739
0,2,16,-1,bridge,0,7,read,111.74596815879252,129.0,143.0,270844.0,,
1,2,16,-1,bridge,0,7,update,109.45545647150882,126.0,141.0,270926.0,,
2,2,16,-1,bridge,0,7,overall,,,,,61017.0,8879.000934165888
0,2,16,-1,bridge,0,8,read,116.20164746159944,132.0,147.0,261129.0,,
1,2,16,-1,bridge,0,8,update,113.10227706884694,129.0,144.0,261740.0,,
2,2,16,-1,bridge,0,8,overall,,,,,61017.0,8569.234803415442
0,2,16,-1,bridge,0,9,read,118.11229720014767,135.0,151.0,257335.0,,
1,2,16,-1,bridge,0,9,update,114.44920323343483,131.0,148.0,258796.0,,
2,2,16,-1,bridge,0,9,overall,,,,,61015.0,8459.083831844628
0,2,16,-1,bridge,0,10,read,119.69443353545509,140.0,169.0,254632.0,,
1,2,16,-1,bridge,0,10,update,115.78336154605728,136.0,165.0,255204.0,,
2,2,16,-1,bridge,0,10,overall,,,,,61017.0,8355.638592523395
0,2,16,-1,bridge,0,11,read,117.89374468085106,133.0,146.0,258500.0,,
1,2,16,-1,bridge,0,11,update,114.36474890165073,130.0,143.0,257887.0,,
2,2,16,-1,bridge,0,11,overall,,,,,61023.0,8462.170001474853
0,2,16,-1,bridge,0,12,read,110.84835312126916,129.0,144.0,273062.0,,
1,2,16,-1,bridge,0,12,update,108.28234470384876,126.0,142.0,274218.0,,
2,2,16,-1,bridge,0,12,overall,,,,,61018.0,8969.156642302272
0,2,16,-1,bridge,0,13,read,117.3584067894686,133.0,148.0,259225.0,,
1,2,16,-1,bridge,0,13,update,114.38824893699265,130.0,145.0,258700.0,,
2,2,16,-1,bridge,0,13,overall,,,,,61018.0,8488.069094365597
0,2,16,-1,bridge,0,14,read,119.52938636943425,139.0,169.0,254795.0,,
1,2,16,-1,bridge,0,14,update,116.62528053768573,136.0,167.0,253531.0,,
2,2,16,-1,bridge,0,14,overall,,,,,61024.0,8329.9357629785
0,2,16,-1,bridge,0,15,read,117.53739827645586,133.0,147.0,258421.0,,
1,2,16,-1,bridge,0,15,update,114.47978585647745,130.0,144.0,258705.0,,
2,2,16,-1,bridge,0,15,overall,,,,,61019.0,8474.835706910962
0,2,16,-1,bridge,0,16,read,116.00109047916037,133.0,149.0,261353.0,,
1,2,16,-1,bridge,0,16,update,113.35482810678592,130.0,147.0,261645.0,,
2,2,16,-1,bridge,0,16,overall,,,,,61017.0,8571.348968320304
