   repetitions  num_vms     interface     fastclick   rate  repetition  vm_num  rxPackets   txPackets     txMpps  rxMppsCalc
0            3       16  bridge-e1000  software-tap  40000           2       1     638609  2033585276  33.386014    0.010484
0            3       16  bridge-e1000  software-tap  40000           2       2     638178  2033585276  33.386014    0.010477
0            3       16  bridge-e1000  software-tap  40000           2       3     637607  2033585276  33.386014    0.010468
0            3       16  bridge-e1000  software-tap  40000           2       4     637923  2033585276  33.386014    0.010473
0            3       16  bridge-e1000  software-tap  40000           2       5     637575  2033585276  33.386014    0.010467
0            3       16  bridge-e1000  software-tap  40000           2       6     637535  2033585276  33.386014    0.010467
0            3       16  bridge-e1000  software-tap  40000           2       7     637444  2033585276  33.386014    0.010465
0            3       16  bridge-e1000  software-tap  40000           2       8     637641  2033585276  33.386014    0.010468
0            3       16  bridge-e1000  software-tap  40000           2       9     639069  2033585276  33.386014    0.010492
0            3       16  bridge-e1000  software-tap  40000           2      10     638107  2033585276  33.386014    0.010476
0            3       16  bridge-e1000  software-tap  40000           2      11     638043  2033585276  33.386014    0.010475
0            3       16  bridge-e1000  software-tap  40000           2      12     637915  2033585276  33.386014    0.010473
0            3       16  bridge-e1000  software-tap  40000           2      13     637739  2033585276  33.386014    0.010470
0            3       16  bridge-e1000  software-tap  40000           2      14     636987  2033585276  33.386014    0.010458
0            3       16  bridge-e1000  software-tap  40000           2      15     637309  2033585276  33.386014    0.010463
0            3       16  bridge-e1000  software-tap  40000           2      16     637255  2033585276  33.386014    0.010462
