,repetitions,num_vms,rps,interface,repetition,vm_number,op,avg_us,95th_us,99th_us,ops,runtime,ops_per_sec
0,2,64,-1,vmux-emu,0,1,read,1336.1869047619048,2599.0,4983.0,22680.0,,
1,2,64,-1,vmux-emu,0,1,update,1329.6322771142743,2531.0,4979.0,22691.0,,
2,2,64,-1,vmux-emu,0,1,overall,,,,,61018.0,743.5674718935396
0,2,64,-1,vmux-emu,0,2,read,1258.7271816283924,2141.0,4807.0,23950.0,,
1,2,64,-1,vmux-emu,0,2,update,1272.2366543562196,2229.0,4823.0,23828.0,,
2,2,64,-1,vmux-emu,0,2,overall,,,,,61035.0,782.7967559596952
0,2,64,-1,vmux-emu,0,3,read,1250.6507518022656,2157.0,4807.0,24275.0,,
1,2,64,-1,vmux-emu,0,3,update,1249.4199202525338,2155.0,4799.0,24076.0,,
2,2,64,-1,vmux-emu,0,3,overall,,,,,61016.0,792.431493378786
0,2,64,-1,vmux-emu,0,4,read,1242.7608937168252,2107.0,4787.0,24303.0,,
1,2,64,-1,vmux-emu,0,4,update,1246.0815409971158,2161.0,4795.0,24270.0,,
2,2,64,-1,vmux-emu,0,4,overall,,,,,61023.0,795.9785654589253
0,2,64,-1,vmux-emu,0,5,read,1274.2805157350072,2241.0,4839.0,23578.0,,
1,2,64,-1,vmux-emu,0,5,update,1282.2084123572301,2249.0,4931.0,23727.0,,
2,2,64,-1,vmux-emu,0,5,overall,,,,,61031.0,775.097901066671
0,2,64,-1,vmux-emu,0,6,read,1311.3389704920892,2313.0,4815.0,22943.0,,
1,2,64,-1,vmux-emu,0,6,update,1313.0909051631022,2331.0,4859.0,23145.0,,
2,2,64,-1,vmux-emu,0,6,overall,,,,,61021.0,755.2809688467904
0,2,64,-1,vmux-emu,0,7,read,1310.3182976884857,2381.0,4951.0,23145.0,,
1,2,64,-1,vmux-emu,0,7,update,1308.464625407166,2385.0,4867.0,23025.0,,
2,2,64,-1,vmux-emu,0,7,overall,,,,,61016.0,756.6867706830996
