,repetitions,num_vms,rps,interface,repetition,vm_number,op,avg_us,95th_us,99th_us,ops,runtime,ops_per_sec
0,2,8,-1,vmux-emu,0,1,read,453.5373280204496,531.0,680.0,66505.0,,
1,2,8,-1,vmux-emu,0,1,update,453.46652258093565,533.0,687.0,66627.0,,
2,2,8,-1,vmux-emu,0,1,overall,,,,,61021.0,2181.740712213828
0,2,8,-1,vmux-emu,0,2,read,457.6985437484767,530.0,684.0,65648.0,,
1,2,8,-1,vmux-emu,0,2,update,459.39626103041513,530.0,696.0,65954.0,,
2,2,8,-1,vmux-emu,0,2,overall,,,,,61018.0,2156.7734111245863
0,2,8,-1,vmux-emu,0,3,read,460.8100255379016,532.0,675.0,65393.0,,
1,2,8,-1,vmux-emu,0,3,update,460.86914306618297,533.0,680.0,65606.0,,
2,2,8,-1,vmux-emu,0,3,overall,,,,,61020.0,2146.8207145198294
0,2,8,-1,vmux-emu,0,4,read,460.4239586845251,549.0,727.0,65254.0,,
1,2,8,-1,vmux-emu,0,4,update,462.24561457076993,551.0,746.0,65501.0,,
2,2,8,-1,vmux-emu,0,4,overall,,,,,61017.0,2142.927380893849
0,2,8,-1,vmux-emu,0,5,read,492.3432191002111,579.0,745.0,61570.0,,
1,2,8,-1,vmux-emu,0,5,update,493.82811418399973,583.0,757.0,60674.0,,
2,2,8,-1,vmux-emu,0,5,overall,,,,,61020.0,2003.3431661750246
0,2,8,-1,vmux-emu,0,6,read,487.7949849158205,557.0,685.0,61654.0,,
1,2,8,-1,vmux-emu,0,6,update,490.32423805434485,557.0,690.0,61717.0,,
2,2,8,-1,vmux-emu,0,6,overall,,,,,61019.0,2021.8456546321638
0,2,8,-1,vmux-emu,0,7,read,484.008687692703,562.0,713.0,62272.0,,
1,2,8,-1,vmux-emu,0,7,update,484.9637584539511,565.0,724.0,62249.0,,
2,2,8,-1,vmux-emu,0,7,overall,,,,,61015.0,2040.826026386954
0,2,8,-1,vmux-emu,0,8,read,484.7108998651166,556.0,690.0,62276.0,,
1,2,8,-1,vmux-emu,0,8,update,486.7953687268033,560.0,698.0,61970.0,,
2,2,8,-1,vmux-emu,0,8,overall,,,,,61016.0,2036.2855644421136
