,repetitions,num_vms,rps,interface,repetition,vm_number,op,avg_us,95th_us,99th_us,ops,runtime,ops_per_sec
0,2,8,-1,bridge-vhost,1,1,read,92.24690920857424,122.0,133.0,327586.0,,
1,2,8,-1,bridge-vhost,1,1,update,90.05076566859465,120.0,131.0,328667.0,,
2,2,8,-1,bridge-vhost,1,1,overall,,,,,61015.0,10755.601081701221
0,2,8,-1,bridge-vhost,1,2,read,99.64190284330645,122.0,136.0,304786.0,,
1,2,8,-1,bridge-vhost,1,2,update,96.39167497100289,119.0,132.0,306065.0,,
2,2,8,-1,bridge-vhost,1,2,overall,,,,,61020.0,10010.668633235005
0,2,8,-1,bridge-vhost,1,3,read,98.07457675134323,115.0,131.0,310633.0,,
1,2,8,-1,bridge-vhost,1,3,update,94.85086960730534,112.0,128.0,309910.0,,
2,2,8,-1,bridge-vhost,1,3,overall,,,,,61016.0,10170.168480398585
0,2,8,-1,bridge-vhost,1,4,read,98.64057939928111,125.0,139.0,307698.0,,
1,2,8,-1,bridge-vhost,1,4,update,95.79247393401805,122.0,139.0,308448.0,,
2,2,8,-1,bridge-vhost,1,4,overall,,,,,61016.0,10098.105414973123
0,2,8,-1,bridge-vhost,1,5,read,91.2910819921246,125.0,136.0,331666.0,,
1,2,8,-1,bridge-vhost,1,5,update,88.80267529340956,122.0,135.0,332300.0,,
2,2,8,-1,bridge-vhost,1,5,overall,,,,,61016.0,10881.83427297758
0,2,8,-1,bridge-vhost,1,6,read,89.52713595795554,107.0,129.0,337928.0,,
1,2,8,-1,bridge-vhost,1,6,update,87.06879596727543,105.0,127.0,338828.0,,
2,2,8,-1,bridge-vhost,1,6,overall,,,,,61015.0,11091.633204949603
0,2,8,-1,bridge-vhost,1,7,read,93.90505403529644,123.0,132.0,322752.0,,
1,2,8,-1,bridge-vhost,1,7,update,90.87327495060279,120.0,129.0,324411.0,,
2,2,8,-1,bridge-vhost,1,7,overall,,,,,61020.0,10605.752212389381
0,2,8,-1,bridge-vhost,1,8,read,98.58967763671527,119.0,132.0,308689.0,,
1,2,8,-1,bridge-vhost,1,8,update,95.3151275904908,116.0,129.0,308291.0,,
2,2,8,-1,bridge-vhost,1,8,overall,,,,,61016.0,10111.773960928282
