   repetitions  num_vms  interface     fastclick   rate  repetition  vm_num  rxPackets   txPackets    txMpps  rxMppsCalc
0            3       64  vmux-dpdk  software-tap  40000           1       1    2336243  2058521691  33.79494    0.038354
0            3       64  vmux-dpdk  software-tap  40000           1       2    3078166  2058521691  33.79494    0.050535
0            3       64  vmux-dpdk  software-tap  40000           1       3    2911704  2058521691  33.79494    0.047802
0            3       64  vmux-dpdk  software-tap  40000           1       4    2754003  2058521691  33.79494    0.045213
0            3       64  vmux-dpdk  software-tap  40000           1       5    2342168  2058521691  33.79494    0.038452
0            3       64  vmux-dpdk  software-tap  40000           1       6    2659576  2058521691  33.79494    0.043663
0            3       64  vmux-dpdk  software-tap  40000           1       7    2774421  2058521691  33.79494    0.045548
0            3       64  vmux-dpdk  software-tap  40000           1       8    3024823  2058521691  33.79494    0.049659
0            3       64  vmux-dpdk  software-tap  40000           1       9    2331615  2058521691  33.79494    0.038278
0            3       64  vmux-dpdk  software-tap  40000           1      10    2973581  2058521691  33.79494    0.048818
0            3       64  vmux-dpdk  software-tap  40000           1      11    3022762  2058521691  33.79494    0.049625
0            3       64  vmux-dpdk  software-tap  40000           1      12    2754334  2058521691  33.79494    0.045218
0            3       64  vmux-dpdk  software-tap  40000           1      13    2758155  2058521691  33.79494    0.045281
0            3       64  vmux-dpdk  software-tap  40000           1      14    2735155  2058521691  33.79494    0.044903
0            3       64  vmux-dpdk  software-tap  40000           1      15    3018488  2058521691  33.79494    0.049555
0            3       64  vmux-dpdk  software-tap  40000           1      16    2985208  2058521691  33.79494    0.049008
0            3       64  vmux-dpdk  software-tap  40000           1      17    3188465  2058521691  33.79494    0.052345
0            3       64  vmux-dpdk  software-tap  40000           1      18    3610569  2058521691  33.79494    0.059275
0            3       64  vmux-dpdk  software-tap  40000           1      19    3420962  2058521691  33.79494    0.056162
0            3       64  vmux-dpdk  software-tap  40000           1      20    3407861  2058521691  33.79494    0.055947
0            3       64  vmux-dpdk  software-tap  40000           1      21    2946515  2058521691  33.79494    0.048373
0            3       64  vmux-dpdk  software-tap  40000           1      22    3067197  2058521691  33.79494    0.050354
0            3       64  vmux-dpdk  software-tap  40000           1      23    3295825  2058521691  33.79494    0.054108
0            3       64  vmux-dpdk  software-tap  40000           1      24    3550115  2058521691  33.79494    0.058283
0            3       64  vmux-dpdk  software-tap  40000           1      25    2372860  2058521691  33.79494    0.038955
0            3       64  vmux-dpdk  software-tap  40000           1      26    3099124  2058521691  33.79494    0.050879
0            3       64  vmux-dpdk  software-tap  40000           1      27    2913048  2058521691  33.79494    0.047824
0            3       64  vmux-dpdk  software-tap  40000           1      28    2785313  2058521691  33.79494    0.045727
0            3       64  vmux-dpdk  software-tap  40000           1      29    2373973  2058521691  33.79494    0.038974
0            3       64  vmux-dpdk  software-tap  40000           1      30    2658353  2058521691  33.79494    0.043642
0            3       64  vmux-dpdk  software-tap  40000           1      31    2840888  2058521691  33.79494    0.046639
0            3       64  vmux-dpdk  software-tap  40000           1      32    3031768  2058521691  33.79494    0.049773
0            3       64  vmux-dpdk  software-tap  40000           1      33    2251976  2058521691  33.79494    0.036971
0            3       64  vmux-dpdk  software-tap  40000           1      34    2927296  2058521691  33.79494    0.048058
0            3       64  vmux-dpdk  software-tap  40000           1      35    3034710  2058521691  33.79494    0.049821
0            3       64  vmux-dpdk  software-tap  40000           1      36    2659348  2058521691  33.79494    0.043659
0            3       64  vmux-dpdk  software-tap  40000           1      37    2782437  2058521691  33.79494    0.045680
0            3       64  vmux-dpdk  software-tap  40000           1      38    2744981  2058521691  33.79494    0.045065
0            3       64  vmux-dpdk  software-tap  40000           1      39    2956999  2058521691  33.79494    0.048545
0            3       64  vmux-dpdk  software-tap  40000           1      40    2998290  2058521691  33.79494    0.049223
0            3       64  vmux-dpdk  software-tap  40000           1      41    3196275  2058521691  33.79494    0.052474
0            3       64  vmux-dpdk  software-tap  40000           1      42    3609758  2058521691  33.79494    0.059262
0            3       64  vmux-dpdk  software-tap  40000           1      43    3410026  2058521691  33.79494    0.055983
0            3       64  vmux-dpdk  software-tap  40000           1      44    3326200  2058521691  33.79494    0.054607
0            3       64  vmux-dpdk  software-tap  40000           1      45    2935988  2058521691  33.79494    0.048200
0            3       64  vmux-dpdk  software-tap  40000           1      46    3064625  2058521691  33.79494    0.050312
0            3       64  vmux-dpdk  software-tap  40000           1      47    3357992  2058521691  33.79494    0.055128
0            3       64  vmux-dpdk  software-tap  40000           1      48    3509876  2058521691  33.79494    0.057622
0            3       64  vmux-dpdk  software-tap  40000           1      49    2318301  2058521691  33.79494    0.038060
0            3       64  vmux-dpdk  software-tap  40000           1      50    3013874  2058521691  33.79494    0.049479
0            3       64  vmux-dpdk  software-tap  40000           1      51    2897246  2058521691  33.79494    0.047564
