   repetitions  num_vms     interface     fastclick   rate  repetition  vm_num  rxPackets   txPackets     txMpps  rxMppsCalc
0            3       16  bridge-vhost  software-tap  40000           2       1    1133673  2004163225  32.899279    0.018610
0            3       16  bridge-vhost  software-tap  40000           2       2     972062  2004163225  32.899279    0.015957
0            3       16  bridge-vhost  software-tap  40000           2       3     971962  2004163225  32.899279    0.015955
0            3       16  bridge-vhost  software-tap  40000           2       4     972031  2004163225  32.899279    0.015956
0            3       16  bridge-vhost  software-tap  40000           2       5     972406  2004163225  32.899279    0.015963
0            3       16  bridge-vhost  software-tap  40000           2       6     971906  2004163225  32.899279    0.015954
0            3       16  bridge-vhost  software-tap  40000           2       7     971731  2004163225  32.899279    0.015951
0            3       16  bridge-vhost  software-tap  40000           2       8     972007  2004163225  32.899279    0.015956
0            3       16  bridge-vhost  software-tap  40000           2       9     971821  2004163225  32.899279    0.015953
0            3       16  bridge-vhost  software-tap  40000           2      10     973000  2004163225  32.899279    0.015972
0            3       16  bridge-vhost  software-tap  40000           2      11     971969  2004163225  32.899279    0.015955
0            3       16  bridge-vhost  software-tap  40000           2      12     971736  2004163225  32.899279    0.015952
0            3       16  bridge-vhost  software-tap  40000           2      13     971969  2004163225  32.899279    0.015955
0            3       16  bridge-vhost  software-tap  40000           2      14     971954  2004163225  32.899279    0.015955
0            3       16  bridge-vhost  software-tap  40000           2      15     972217  2004163225  32.899279    0.015959
0            3       16  bridge-vhost  software-tap  40000           2      16     728780  2004163225  32.899279    0.011963
