,repetitions,num_vms,rps,interface,repetition,vm_number,op,avg_us,95th_us,99th_us,ops,runtime,ops_per_sec
0,2,16,-1,bridge-e1000,0,1,read,283.33491637414824,349.0,438.0,106546.0,,
1,2,16,-1,bridge-e1000,0,1,update,279.63177311073866,350.0,441.0,106801.0,,
2,2,16,-1,bridge-e1000,0,1,overall,,,,,61019.0,3496.402759796129
0,2,16,-1,bridge-e1000,0,2,read,290.8089330985234,343.0,427.0,103346.0,,
1,2,16,-1,bridge-e1000,0,2,update,290.4135414653006,345.0,432.0,103460.0,,
2,2,16,-1,bridge-e1000,0,2,overall,,,,,61017.0,3389.317731124113
0,2,16,-1,bridge-e1000,0,3,read,281.7422356449989,333.0,422.0,106287.0,,
1,2,16,-1,bridge-e1000,0,3,update,279.3518590671268,335.0,429.0,107796.0,,
2,2,16,-1,bridge-e1000,0,3,overall,,,,,61021.0,3508.349584569247
0,2,16,-1,bridge-e1000,0,4,read,290.35037585244885,347.0,437.0,103232.0,,
1,2,16,-1,bridge-e1000,0,4,update,288.26967152690685,350.0,441.0,104453.0,,
2,2,16,-1,bridge-e1000,0,4,overall,,,,,61023.0,3403.3888861576784
0,2,16,-1,bridge-e1000,0,5,read,296.85567721525223,342.0,424.0,101467.0,,
1,2,16,-1,bridge-e1000,0,5,update,295.9851186076536,345.0,429.0,101469.0,,
2,2,16,-1,bridge-e1000,0,5,overall,,,,,61016.0,3325.947292513439
0,2,16,-1,bridge-e1000,0,6,read,285.3121638512234,335.0,416.0,105608.0,,
1,2,16,-1,bridge-e1000,0,6,update,283.03913560217325,341.0,420.0,106016.0,,
2,2,16,-1,bridge-e1000,0,6,overall,,,,,61016.0,3468.336174118264
0,2,16,-1,bridge-e1000,0,7,read,292.867972161572,337.0,414.0,102592.0,,
1,2,16,-1,bridge-e1000,0,7,update,293.28021261268276,341.0,423.0,102722.0,,
2,2,16,-1,bridge-e1000,0,7,overall,,,,,61016.0,3364.9206765438576
0,2,16,-1,bridge-e1000,0,8,read,295.4667124362495,353.0,431.0,101960.0,,
1,2,16,-1,bridge-e1000,0,8,update,294.28886555652593,357.0,440.0,101909.0,,
2,2,16,-1,bridge-e1000,0,8,overall,,,,,61017.0,3341.1836045692185
0,2,16,-1,bridge-e1000,0,9,read,264.8805949317399,342.0,431.0,114635.0,,
1,2,16,-1,bridge-e1000,0,9,update,261.3545939077336,343.0,431.0,113324.0,,
2,2,16,-1,bridge-e1000,0,9,overall,,,,,61016.0,3736.052838599712
0,2,16,-1,bridge-e1000,0,10,read,269.8286792787992,330.0,417.0,112590.0,,
1,2,16,-1,bridge-e1000,0,10,update,262.9572868992502,331.0,418.0,112963.0,,
2,2,16,-1,bridge-e1000,0,10,overall,,,,,61017.0,3696.5599750889096
0,2,16,-1,bridge-e1000,0,11,read,281.3478520732163,334.0,417.0,107080.0,,
1,2,16,-1,bridge-e1000,0,11,update,279.90835589580803,336.0,424.0,107110.0,,
2,2,16,-1,bridge-e1000,0,11,overall,,,,,61020.0,3510.160603080957
0,2,16,-1,bridge-e1000,0,12,read,291.78801785194526,351.0,442.0,103070.0,,
1,2,16,-1,bridge-e1000,0,12,update,291.24498077744556,356.0,444.0,103004.0,,
2,2,16,-1,bridge-e1000,0,12,overall,,,,,61019.0,3377.2103770956587
0,2,16,-1,bridge-e1000,0,13,read,283.6790314851876,338.0,423.0,106431.0,,
1,2,16,-1,bridge-e1000,0,13,update,279.157428518034,341.0,427.0,107020.0,,
2,2,16,-1,bridge-e1000,0,13,overall,,,,,61019.0,3498.1071469542276
0,2,16,-1,bridge-e1000,0,14,read,290.9869761084265,341.0,419.0,103886.0,,
1,2,16,-1,bridge-e1000,0,14,update,290.3147068806672,347.0,423.0,103115.0,,
2,2,16,-1,bridge-e1000,0,14,overall,,,,,61016.0,3392.5691621869673
0,2,16,-1,bridge-e1000,0,15,read,288.509182484423,334.0,417.0,103839.0,,
1,2,16,-1,bridge-e1000,0,15,update,287.977107398568,338.0,427.0,104750.0,,
2,2,16,-1,bridge-e1000,0,15,overall,,,,,61018.0,3418.4830705693403
0,2,16,-1,bridge-e1000,0,16,read,291.15560187696906,348.0,436.0,105063.0,,
1,2,16,-1,bridge-e1000,0,16,update,283.658447181066,348.0,436.0,103940.0,,
2,2,16,-1,bridge-e1000,0,16,overall,,,,,61019.0,3425.211819269408
