   repetitions  num_vms     interface     fastclick   rate  repetition  vm_num  rxPackets   txPackets    txMpps  rxMppsCalc
0            3       32  bridge-vhost  software-tap  40000           2       1     610777  2029463519  33.31347    0.010026
0            3       32  bridge-vhost  software-tap  40000           2       2     459905  2029463519  33.31347    0.007549
0            3       32  bridge-vhost  software-tap  40000           2       3     459836  2029463519  33.31347    0.007548
0            3       32  bridge-vhost  software-tap  40000           2       4     459753  2029463519  33.31347    0.007547
0            3       32  bridge-vhost  software-tap  40000           2       5     459986  2029463519  33.31347    0.007551
0            3       32  bridge-vhost  software-tap  40000           2       6     459562  2029463519  33.31347    0.007544
0            3       32  bridge-vhost  software-tap  40000           2       7     459580  2029463519  33.31347    0.007544
0            3       32  bridge-vhost  software-tap  40000           2       8     459529  2029463519  33.31347    0.007543
0            3       32  bridge-vhost  software-tap  40000           2       9     459572  2029463519  33.31347    0.007544
0            3       32  bridge-vhost  software-tap  40000           2      10     459861  2029463519  33.31347    0.007549
0            3       32  bridge-vhost  software-tap  40000           2      11     459479  2029463519  33.31347    0.007542
0            3       32  bridge-vhost  software-tap  40000           2      12     459448  2029463519  33.31347    0.007542
0            3       32  bridge-vhost  software-tap  40000           2      13     459558  2029463519  33.31347    0.007544
0            3       32  bridge-vhost  software-tap  40000           2      14     459551  2029463519  33.31347    0.007543
0            3       32  bridge-vhost  software-tap  40000           2      15     459790  2029463519  33.31347    0.007547
0            3       32  bridge-vhost  software-tap  40000           2      16     459489  2029463519  33.31347    0.007542
0            3       32  bridge-vhost  software-tap  40000           2      17     459601  2029463519  33.31347    0.007544
0            3       32  bridge-vhost  software-tap  40000           2      18     459668  2029463519  33.31347    0.007545
0            3       32  bridge-vhost  software-tap  40000           2      19     460118  2029463519  33.31347    0.007553
0            3       32  bridge-vhost  software-tap  40000           2      20     459449  2029463519  33.31347    0.007542
0            3       32  bridge-vhost  software-tap  40000           2      21     459429  2029463519  33.31347    0.007541
0            3       32  bridge-vhost  software-tap  40000           2      22     459587  2029463519  33.31347    0.007544
0            3       32  bridge-vhost  software-tap  40000           2      23     460462  2029463519  33.31347    0.007558
0            3       32  bridge-vhost  software-tap  40000           2      24     459539  2029463519  33.31347    0.007543
0            3       32  bridge-vhost  software-tap  40000           2      25     459480  2029463519  33.31347    0.007542
0            3       32  bridge-vhost  software-tap  40000           2      26     461225  2029463519  33.31347    0.007571
0            3       32  bridge-vhost  software-tap  40000           2      27     459781  2029463519  33.31347    0.007547
0            3       32  bridge-vhost  software-tap  40000           2      28     459419  2029463519  33.31347    0.007541
0            3       32  bridge-vhost  software-tap  40000           2      29     459601  2029463519  33.31347    0.007544
0            3       32  bridge-vhost  software-tap  40000           2      30     459945  2029463519  33.31347    0.007550
0            3       32  bridge-vhost  software-tap  40000           2      31     459467  2029463519  33.31347    0.007542
0            3       32  bridge-vhost  software-tap  40000           2      32     229737  2029463519  33.31347    0.003771
