,repetitions,num_vms,rps,interface,repetition,vm_number,op,avg_us,95th_us,99th_us,ops,runtime,ops_per_sec
0,2,8,-1,bridge-e1000,0,1,read,276.28527215293883,315.0,409.0,109534.0,,
1,2,8,-1,bridge-e1000,0,1,update,274.9842897243569,315.0,414.0,108655.0,,
2,2,8,-1,bridge-e1000,0,1,overall,,,,,61016.0,3575.930903369608
0,2,8,-1,bridge-e1000,0,2,read,279.9175781030905,328.0,418.0,106974.0,,
1,2,8,-1,bridge-e1000,0,2,update,279.1290382266958,328.0,427.0,108092.0,,
2,2,8,-1,bridge-e1000,0,2,overall,,,,,61020.0,3524.51655195018
0,2,8,-1,bridge-e1000,0,3,read,275.4222222222222,317.0,411.0,109305.0,,
1,2,8,-1,bridge-e1000,0,3,update,274.27284701577867,318.0,418.0,109325.0,,
2,2,8,-1,bridge-e1000,0,3,overall,,,,,61016.0,3583.158515799135
0,2,8,-1,bridge-e1000,0,4,read,278.24699744226564,317.0,408.0,107908.0,,
1,2,8,-1,bridge-e1000,0,4,update,278.353548064734,318.0,424.0,108073.0,,
2,2,8,-1,bridge-e1000,0,4,overall,,,,,61016.0,3539.7436737904814
0,2,8,-1,bridge-e1000,0,5,read,285.2229290933669,331.0,427.0,105787.0,,
1,2,8,-1,bridge-e1000,0,5,update,284.00088130774697,335.0,434.0,105525.0,,
2,2,8,-1,bridge-e1000,0,5,overall,,,,,61019.0,3463.052491846802
0,2,8,-1,bridge-e1000,0,6,read,273.5520681156173,325.0,417.0,111575.0,,
1,2,8,-1,bridge-e1000,0,6,update,265.54822179869825,327.0,420.0,111236.0,,
2,2,8,-1,bridge-e1000,0,6,overall,,,,,61016.0,3651.6815261570737
0,2,8,-1,bridge-e1000,0,7,read,287.17935192882874,326.0,420.0,104649.0,,
1,2,8,-1,bridge-e1000,0,7,update,287.40532482177326,330.0,426.0,104642.0,,
2,2,8,-1,bridge-e1000,0,7,overall,,,,,61017.0,3430.044086074373
0,2,8,-1,bridge-e1000,0,8,read,283.63610450856544,328.0,418.0,105599.0,,
1,2,8,-1,bridge-e1000,0,8,update,284.9744357351969,333.0,427.0,105890.0,,
2,2,8,-1,bridge-e1000,0,8,overall,,,,,61022.0,3465.782832421094
