   repetitions  num_vms     interface     fastclick   rate  repetition  vm_num  rxPackets   txPackets     txMpps  rxMppsCalc
0            3       16  bridge-e1000  software-tap  40000           1       1     638146  2028573453  33.298093    0.010475
0            3       16  bridge-e1000  software-tap  40000           1       2     637205  2028573453  33.298093    0.010459
0            3       16  bridge-e1000  software-tap  40000           1       3     637127  2028573453  33.298093    0.010458
0            3       16  bridge-e1000  software-tap  40000           1       4     637061  2028573453  33.298093    0.010457
0            3       16  bridge-e1000  software-tap  40000           1       5     637082  2028573453  33.298093    0.010457
0            3       16  bridge-e1000  software-tap  40000           1       6     636964  2028573453  33.298093    0.010455
0            3       16  bridge-e1000  software-tap  40000           1       7     636899  2028573453  33.298093    0.010454
0            3       16  bridge-e1000  software-tap  40000           1       8     636779  2028573453  33.298093    0.010452
0            3       16  bridge-e1000  software-tap  40000           1       9     637149  2028573453  33.298093    0.010459
0            3       16  bridge-e1000  software-tap  40000           1      10     637347  2028573453  33.298093    0.010462
0            3       16  bridge-e1000  software-tap  40000           1      11     636966  2028573453  33.298093    0.010456
0            3       16  bridge-e1000  software-tap  40000           1      12     636689  2028573453  33.298093    0.010451
0            3       16  bridge-e1000  software-tap  40000           1      13     636743  2028573453  33.298093    0.010452
0            3       16  bridge-e1000  software-tap  40000           1      14     636671  2028573453  33.298093    0.010451
0            3       16  bridge-e1000  software-tap  40000           1      15     636431  2028573453  33.298093    0.010447
0            3       16  bridge-e1000  software-tap  40000           1      16     636587  2028573453  33.298093    0.010449
