14916025,1
14922086,1
15105913,1
15193522,1
15211084,1
15221298,1
15303186,1
15310559,1
15311935,1
15317740,1
15332012,1
15354489,1
15433689,1
15442994,1
15443257,1
15479462,1
15480364,1
15489030,1
15542508,1
15562521,1
15589747,1
15701842,1
15704966,1
15708531,1
15709638,1
15715570,1
15715628,1
15725772,1
15791955,1
15795705,1
15851443,1
15932620,1
15933567,1
15935161,1
15943954,1
15944569,1
15959839,1
15959890,1
15968467,1
16036799,1
16048825,1
16055871,1
16069663,1
16077753,1
16092038,1
16182105,1
16187935,1
16218700,1
16293222,1
16355487,1
16427571,1
16565861,1
