Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1734725589,Device: id=0,RX,0.014275124793923,7.3109800537057,9.5950000207334,14355,918986
1734725589,Device: id=0,TX,0.084045599920918,43.03134715951,56.478643146857,89824,5748736
1734725590,Device: id=0,RX,0.013194109424152,6.7606307126853,8.8716882205496,27653,1770719
1734725590,Device: id=0,TX,0.084094725893664,43.056499657556,56.511655800542,174729,11182656
1734725591,Device: id=0,RX,0.013340651453636,6.8307875440341,8.9652917766158,41065,2629134
1734725591,Device: id=0,TX,0.084100636923355,43.059526104758,56.515628012494,259281,16593984
1734725592,Device: id=0,RX,0.01970242772581,10.090937343385,13.243325779514,60873,3897260
1734725592,Device: id=0,TX,0.084101029263332,43.059726982826,56.515891664959,343833,22005312
1734725593,Device: id=0,RX,0.018077150786213,9.2555012025412,12.147845328335,79047,5060396
1734725593,Device: id=0,TX,0.084084765020806,43.051399690653,56.504962093982,428369,27415616
1734725594,Device: id=0,RX,0.027187327884008,13.919927791339,18.269900252781,106380,6809710
1734725594,Device: id=0,TX,0.084103746274918,43.061118092758,56.517717496745,512923,32827072
1734725595,Device: id=0,RX,0.026286228907638,13.458923197837,17.66471982306,132807,8501085
1734725595,Device: id=0,TX,0.084101961113207,43.060204089962,56.516517868075,597474,38238336
1734725596,Device: id=0,RX,0.027155480719422,13.903606128344,18.248483043451,160108,10248349
1734725596,Device: id=0,TX,0.084100073550253,43.059237657729,56.51524942577,682025,43649600
1734725597,Device: id=0,RX,0.027081083717366,13.867675868028,18.200649262807,187377,11993837
1734725597,Device: id=0,TX,0.084093918429231,43.056086235766,56.511113184443,766707,49069248
1734725598,Device: id=0,RX,0.027061531066578,13.858010340162,18.187855310815,214585,13735464
1734725598,Device: id=0,TX,0.084112220483761,43.065456887686,56.523412165087,851277,54481728
1734725599,Device: id=0,RX,0.027178247649455,13.915262796521,18.263782420434,241909,15484200
1734725599,Device: id=0,TX,0.084090774288078,43.054476435496,56.509000321589,935831,59893184
1734725600,Device: id=0,RX,0.026862150933279,13.754534940954,18.052479090279,268924,17213300
1734725600,Device: id=0,TX,0.084107026595477,43.062797616884,56.51992187216,1020401,65305664
1734725601,Device: id=0,RX,0.0273423684714,13.999292657357,18.374071612781,296414,18972660
1734725601,Device: id=0,TX,0.084089414661207,43.053780306538,56.508086652331,1104939,70716096
1734725602,Device: id=0,RX,0.026792653980272,13.717838837899,18.004663474743,323350,20696564
1734725603,Device: id=0,TX,0.084113973116238,43.066354235514,56.524589934112,1189508,76128512
1734725603,Device: id=0,RX,0.027223710482792,13.938913511718,18.294707188965,350738,22449443
1734725604,Device: id=0,TX,0.084100192657543,43.059298640662,56.515329465869,1274112,81543168
1734725604,Device: id=0,RX,0.027096849619946,13.873587005413,18.209082944604,377980,24192931
1734725605,Device: id=0,TX,0.08410231873591,43.05223885748,56.508609855226,1358665,86953536
1734725605,Device: id=0,RX,0.027038982718568,13.846123543696,18.172360778667,405164,25932979
1734725606,Device: id=0,TX,0.084087214544801,43.0608021644,56.514756491568,1443203,92364992
1734725606,Device: id=0,RX,0.027020028610282,13.834254648465,18.15745922611,432329,27671539
1734725607,Device: id=0,TX,0.084108355241258,43.063477883524,56.520814722126,1528045,97794880
1734725607,Device: id=0,RX,0.027273337451479,13.963948775157,18.327682767394,459840,29432243
1734725608,Device: id=0,TX,0.084101541274066,43.059989132322,56.516235736172,1612597,103206208
1734725608,Device: id=0,RX,0.026936684700315,13.791582566561,18.101452118612,486921,31165427
1734725609,Device: id=0,TX,0.084101650594529,43.060045104399,56.516309199524,1697150,108617600
1734725609,Device: id=0,RX,0.027300818698524,13.978019173644,18.346150165408,514371,32922227
1734725610,Device: id=0,TX,0.084092409891975,43.055313864691,56.510099447407,1781703,114028992
1734725610,Device: id=0,RX,0.026804405875769,13.723855808394,18.012560748517,541319,34646899
1734725611,Device: id=0,TX,0.084103393269127,43.060937353793,56.517480276853,1866256,119440384
1734725612,Device: id=0,RX,0.027135008633742,13.893124420476,18.234725801875,568601,36392947
1734725612,Device: id=0,TX,0.084094579355219,43.056424629872,56.511557326707,1950809,124851776
1734725613,Device: id=0,RX,0.027004076529849,13.828951704108,18.149603948884,595751,38130907
1734725613,Device: id=0,TX,0.084100256912332,43.059331539114,56.515372645087,2035364,130263296
1734725614,Device: id=0,RX,0.027068009854312,13.858821045408,18.189702622098,622964,39872539
1734725614,Device: id=0,TX,0.084103391627276,43.060936513165,56.517479173529,2119918,135674752
1734725615,Device: id=0,RX,0.026959578719635,13.803678314769,18.117210909911,650067,41607178
1734725615,Device: id=0,TX,0.08409727132309,43.057802917422,56.513366329116,2204457,141085248
1734725616,Device: id=0,RX,0.027120384303694,13.88775355405,18.227015042642,677331,43352340
1734725616,Device: id=0,TX,0.084106336920154,43.062444503119,56.519458410343,2289012,146496768
1734725617,Device: id=0,RX,0.027004193946661,13.82614730069,18.146818332156,704480,45089876
1734725617,Device: id=0,TX,0.084102204054172,43.060328475736,56.516681124404,2373565,151908160
1734725618,Device: id=0,RX,0.027054675914344,13.851484803656,18.180232949951,731680,46830612
1734725618,Device: id=0,TX,0.084101281255183,43.059856002654,56.516061003483,2458119,157319616
1734725618,Device: id=0,RX,0.025475077099255,13.044041983475,17.120054319356,752513,48163988
1734725618,Device: id=0,TX,0.084099880831077,43.059138984874,56.515119917847,2517699,161132736
