,repetitions,num_vms,rps,interface,repetition,vm_number,op,avg_us,95th_us,99th_us,ops,runtime,ops_per_sec
0,2,8,-1,vmux-emu,1,1,read,482.87998068099495,571.0,697.0,62115.0,,
1,2,8,-1,vmux-emu,1,1,update,485.50282819890066,574.0,703.0,62584.0,,
2,2,8,-1,vmux-emu,1,1,overall,,,,,61017.0,2043.6763524919286
0,2,8,-1,vmux-emu,1,2,read,487.0383587384381,572.0,704.0,61733.0,,
1,2,8,-1,vmux-emu,1,2,update,490.17023755582886,575.0,711.0,61796.0,,
2,2,8,-1,vmux-emu,1,2,overall,,,,,61024.0,2024.2691400104877
0,2,8,-1,vmux-emu,1,3,read,484.51089607934995,563.0,701.0,61903.0,,
1,2,8,-1,vmux-emu,1,3,update,485.8008058584631,564.0,700.0,62542.0,,
2,2,8,-1,vmux-emu,1,3,overall,,,,,61019.0,2039.4467297071403
0,2,8,-1,vmux-emu,1,4,read,488.39458432766764,583.0,690.0,61599.0,,
1,2,8,-1,vmux-emu,1,4,update,492.08427942633466,585.0,703.0,61569.0,,
2,2,8,-1,vmux-emu,1,4,overall,,,,,61019.0,2018.5188220062603
0,2,8,-1,vmux-emu,1,5,read,500.10435946589104,587.0,706.0,60512.0,,
1,2,8,-1,vmux-emu,1,5,update,500.4112130918989,589.0,711.0,60251.0,,
2,2,8,-1,vmux-emu,1,5,overall,,,,,61018.0,1979.1373037464355
0,2,8,-1,vmux-emu,1,6,read,520.1336432608057,584.0,714.0,57863.0,,
1,2,8,-1,vmux-emu,1,6,update,520.4724054982818,588.0,721.0,58200.0,,
2,2,8,-1,vmux-emu,1,6,overall,,,,,61024.0,1901.923833245936
0,2,8,-1,vmux-emu,1,7,read,512.8579924003612,589.0,722.0,58687.0,,
1,2,8,-1,vmux-emu,1,7,update,515.2350055361553,592.0,727.0,58705.0,,
2,2,8,-1,vmux-emu,1,7,overall,,,,,61019.0,1923.8597813795702
0,2,8,-1,vmux-emu,1,8,read,504.0359823583257,560.0,692.0,60085.0,,
1,2,8,-1,vmux-emu,1,8,update,506.25244822199454,561.0,694.0,59533.0,,
2,2,8,-1,vmux-emu,1,8,overall,,,,,61025.0,1960.147480540762
