,repetitions,num_vms,rps,interface,repetition,vm_number,op,avg_us,95th_us,99th_us,ops,runtime,ops_per_sec
0,2,4,-1,vmux-emu,1,1,read,475.08074288516605,556.0,670.0,63213.0,,
1,2,4,-1,vmux-emu,1,1,update,478.28470026558745,558.0,681.0,63256.0,,
2,2,4,-1,vmux-emu,1,1,overall,,,,,61023.0,2072.4808678694917
0,2,4,-1,vmux-emu,1,2,read,478.4597328822863,534.0,683.0,62669.0,,
1,2,4,-1,vmux-emu,1,2,update,482.84549445286933,539.0,703.0,62645.0,,
2,2,4,-1,vmux-emu,1,2,overall,,,,,61028.0,2053.385331323327
0,2,4,-1,vmux-emu,1,3,read,479.94210643864466,524.0,606.0,62684.0,,
1,2,4,-1,vmux-emu,1,3,update,481.81986371162907,527.0,630.0,62808.0,,
2,2,4,-1,vmux-emu,1,3,overall,,,,,61022.0,2056.504211595818
0,2,4,-1,vmux-emu,1,4,read,478.35628446654556,567.0,662.0,62742.0,,
1,2,4,-1,vmux-emu,1,4,update,479.7014625344265,568.0,674.0,63178.0,,
2,2,4,-1,vmux-emu,1,4,overall,,,,,61021.0,2063.5518919716164
