,repetitions,num_vms,rps,interface,repetition,vm_number,op,avg_us,95th_us,99th_us,ops,runtime,ops_per_sec
0,2,16,-1,vmux-vdpdk,0,1,read,72.16917154899693,84.0,122.0,418516.0,,
1,2,16,-1,vmux-vdpdk,0,1,update,69.88231702517893,82.0,118.0,419279.0,,
2,2,16,-1,vmux-vdpdk,0,1,overall,,,,,61018.0,13730.292700514603
0,2,16,-1,vmux-vdpdk,0,2,read,74.32947051273524,88.0,130.0,405921.0,,
1,2,16,-1,vmux-vdpdk,0,2,update,72.41521362593718,87.0,127.0,405873.0,,
2,2,16,-1,vmux-vdpdk,0,2,overall,,,,,61018.0,13304.172539250712
0,2,16,-1,vmux-vdpdk,0,3,read,76.09779508445433,117.0,134.0,395480.0,,
1,2,16,-1,vmux-vdpdk,0,3,update,74.4452804049015,115.0,131.0,395553.0,,
2,2,16,-1,vmux-vdpdk,0,3,overall,,,,,61011.0,12965.416072511514
0,2,16,-1,vmux-vdpdk,0,4,read,75.6154783409308,115.0,134.0,399694.0,,
1,2,16,-1,vmux-vdpdk,0,4,update,73.44031613622415,113.0,130.0,399195.0,,
2,2,16,-1,vmux-vdpdk,0,4,overall,,,,,61019.0,13092.463003326833
0,2,16,-1,vmux-vdpdk,0,5,read,73.07020271771148,86.0,127.0,414172.0,,
1,2,16,-1,vmux-vdpdk,0,5,update,70.76522398915515,84.0,124.0,413837.0,,
2,2,16,-1,vmux-vdpdk,0,5,overall,,,,,61016.0,13570.358594467025
0,2,16,-1,vmux-vdpdk,0,6,read,72.8337738506357,87.0,128.0,414664.0,,
1,2,16,-1,vmux-vdpdk,0,6,update,70.817904305573,85.0,126.0,414068.0,,
2,2,16,-1,vmux-vdpdk,0,6,overall,,,,,61018.0,13581.762758530269
0,2,16,-1,vmux-vdpdk,0,7,read,71.31755408242705,82.0,122.0,423890.0,,
1,2,16,-1,vmux-vdpdk,0,7,update,68.97005870702903,80.0,119.0,423629.0,,
2,2,16,-1,vmux-vdpdk,0,7,overall,,,,,61018.0,13889.655511488414
0,2,16,-1,vmux-vdpdk,0,8,read,72.53443259670365,86.0,127.0,416582.0,,
1,2,16,-1,vmux-vdpdk,0,8,update,70.46297760654139,84.0,124.0,416059.0,,
2,2,16,-1,vmux-vdpdk,0,8,overall,,,,,61017.0,13646.04946162545
0,2,16,-1,vmux-vdpdk,0,9,read,73.02988089737045,86.0,130.0,413341.0,,
1,2,16,-1,vmux-vdpdk,0,9,update,71.18814924148445,84.0,127.0,411923.0,,
2,2,16,-1,vmux-vdpdk,0,9,overall,,,,,61022.0,13524.040509980006
0,2,16,-1,vmux-vdpdk,0,10,read,71.83603023057582,83.0,122.0,421163.0,,
1,2,16,-1,vmux-vdpdk,0,10,update,69.54685123610909,80.0,120.0,420149.0,,
2,2,16,-1,vmux-vdpdk,0,10,overall,,,,,61011.0,13789.513366442117
0,2,16,-1,vmux-vdpdk,0,11,read,75.81721888781543,118.0,134.0,399538.0,,
1,2,16,-1,vmux-vdpdk,0,11,update,73.47316705028106,115.0,130.0,398838.0,,
2,2,16,-1,vmux-vdpdk,0,11,overall,,,,,61011.0,13085.771418268836
0,2,16,-1,vmux-vdpdk,0,12,read,72.30961243914774,85.0,123.0,417199.0,,
1,2,16,-1,vmux-vdpdk,0,12,update,70.29389662580806,84.0,119.0,417048.0,,
2,2,16,-1,vmux-vdpdk,0,12,overall,,,,,61014.0,13673.042252597765
0,2,16,-1,vmux-vdpdk,0,13,read,73.63376140241101,87.0,130.0,409124.0,,
1,2,16,-1,vmux-vdpdk,0,13,update,71.77557248926315,86.0,126.0,409571.0,,
2,2,16,-1,vmux-vdpdk,0,13,overall,,,,,61017.0,13417.49020764705
0,2,16,-1,vmux-vdpdk,0,14,read,74.93527100944803,90.0,130.0,402200.0,,
1,2,16,-1,vmux-vdpdk,0,14,update,73.08036035857019,88.0,126.0,402599.0,,
2,2,16,-1,vmux-vdpdk,0,14,overall,,,,,61015.0,13190.182741948702
0,2,16,-1,vmux-vdpdk,0,15,read,72.25503957998902,85.0,125.0,416751.0,,
1,2,16,-1,vmux-vdpdk,0,15,update,70.58044678383357,84.0,122.0,416443.0,,
2,2,16,-1,vmux-vdpdk,0,15,overall,,,,,61018.0,13654.88872136091
0,2,16,-1,vmux-vdpdk,0,16,read,71.4723306799274,84.0,121.0,423104.0,,
1,2,16,-1,vmux-vdpdk,0,16,update,69.20615642761766,82.0,117.0,423135.0,,
2,2,16,-1,vmux-vdpdk,0,16,overall,,,,,61018.0,13868.678094988363
