,repetitions,num_vms,rps,interface,repetition,vm_number,op,avg_us,95th_us,99th_us,ops,runtime,ops_per_sec
0,2,32,-1,bridge-vhost,1,1,read,139.12120555173735,221.0,286.0,216797.0,,
1,2,32,-1,bridge-vhost,1,1,update,137.1568696133106,220.0,284.0,216970.0,,
2,2,32,-1,bridge-vhost,1,1,overall,,,,,61012.0,7109.535829017243
0,2,32,-1,bridge-vhost,1,2,read,117.40420332355816,167.0,242.0,257796.0,,
1,2,32,-1,bridge-vhost,1,2,update,115.1711033553712,166.0,242.0,257587.0,,
2,2,32,-1,bridge-vhost,1,2,overall,,,,,61012.0,8447.239887235299
0,2,32,-1,bridge-vhost,1,3,read,128.26421509873427,187.0,264.0,235278.0,,
1,2,32,-1,bridge-vhost,1,3,update,125.87027997341248,184.0,261.0,236201.0,,
2,2,32,-1,bridge-vhost,1,3,overall,,,,,61013.0,7727.517086522545
0,2,32,-1,bridge-vhost,1,4,read,119.39141398172447,173.0,245.0,253016.0,,
1,2,32,-1,bridge-vhost,1,4,update,117.25558547125128,172.0,244.0,252933.0,,
2,2,32,-1,bridge-vhost,1,4,overall,,,,,61013.0,8292.478652090538
0,2,32,-1,bridge-vhost,1,5,read,119.6694346247835,174.0,244.0,252894.0,,
1,2,32,-1,bridge-vhost,1,5,update,117.36380421087665,172.0,244.0,252394.0,,
2,2,32,-1,bridge-vhost,1,5,overall,,,,,61021.0,8280.559151767424
0,2,32,-1,bridge-vhost,1,6,read,120.70027765366694,176.0,242.0,250672.0,,
1,2,32,-1,bridge-vhost,1,6,update,118.39661366031228,175.0,243.0,250536.0,,
2,2,32,-1,bridge-vhost,1,6,overall,,,,,61008.0,8215.447154471545
0,2,32,-1,bridge-vhost,1,7,read,119.88999750561237,172.0,233.0,252567.0,,
1,2,32,-1,bridge-vhost,1,7,update,117.429175944783,171.0,233.0,252386.0,,
2,2,32,-1,bridge-vhost,1,7,overall,,,,,61015.0,8275.882979595182
0,2,32,-1,bridge-vhost,1,8,read,126.40176466177316,180.0,250.0,240046.0,,
1,2,32,-1,bridge-vhost,1,8,update,123.90786622348341,179.0,249.0,238577.0,,
2,2,32,-1,bridge-vhost,1,8,overall,,,,,61014.0,7844.478316451962
