,repetitions,num_vms,rps,interface,repetition,vm_number,op,avg_us,95th_us,99th_us,ops,runtime,ops_per_sec
0,2,32,-1,vmux-vdpdk,0,1,read,80.61970063805026,124.0,174.0,373795.0,,
1,2,32,-1,vmux-vdpdk,0,1,update,78.73557570199898,121.0,173.0,374039.0,,
2,2,32,-1,vmux-vdpdk,0,1,overall,,,,,61016.0,12256.358987806478
0,2,32,-1,vmux-vdpdk,0,2,read,76.95279209698688,96.0,166.0,392053.0,,
1,2,32,-1,vmux-vdpdk,0,2,update,74.80656042361447,95.0,164.0,392810.0,,
2,2,32,-1,vmux-vdpdk,0,2,overall,,,,,61016.0,12863.232594729252
0,2,32,-1,vmux-vdpdk,0,3,read,80.43165264989969,121.0,173.0,376335.0,,
1,2,32,-1,vmux-vdpdk,0,3,update,78.02230421999032,117.0,170.0,376162.0,,
2,2,32,-1,vmux-vdpdk,0,3,overall,,,,,61015.0,12332.983692534623
0,2,32,-1,vmux-vdpdk,0,4,read,81.15062925498786,123.0,186.0,372504.0,,
1,2,32,-1,vmux-vdpdk,0,4,update,79.04308017183709,119.0,186.0,372213.0,,
2,2,32,-1,vmux-vdpdk,0,4,overall,,,,,61012.0,12206.074214908542
0,2,32,-1,vmux-vdpdk,0,5,read,79.9851112954441,112.0,192.0,378542.0,,
1,2,32,-1,vmux-vdpdk,0,5,update,77.58748548499301,109.0,191.0,378057.0,,
2,2,32,-1,vmux-vdpdk,0,5,overall,,,,,61012.0,12400.82278895955
0,2,32,-1,vmux-vdpdk,0,6,read,82.81410100091242,126.0,212.0,364967.0,,
1,2,32,-1,vmux-vdpdk,0,6,update,80.04612306561594,122.0,210.0,367365.0,,
2,2,32,-1,vmux-vdpdk,0,6,overall,,,,,61011.0,12003.278097392273
0,2,32,-1,vmux-vdpdk,0,7,read,79.42682239142238,105.0,187.0,381271.0,,
1,2,32,-1,vmux-vdpdk,0,7,update,76.97703402774498,102.0,185.0,381042.0,,
2,2,32,-1,vmux-vdpdk,0,7,overall,,,,,61017.0,12493.45264434502
0,2,32,-1,vmux-vdpdk,0,8,read,78.5407847750721,103.0,182.0,384212.0,,
1,2,32,-1,vmux-vdpdk,0,8,update,76.46773122850679,102.0,180.0,384133.0,,
2,2,32,-1,vmux-vdpdk,0,8,overall,,,,,61013.0,12593.13588907282
0,2,32,-1,vmux-vdpdk,0,9,read,81.01796568376736,122.0,180.0,371486.0,,
1,2,32,-1,vmux-vdpdk,0,9,update,79.02447636129928,119.0,180.0,371869.0,,
2,2,32,-1,vmux-vdpdk,0,9,overall,,,,,61012.0,12183.750737559823
0,2,32,-1,vmux-vdpdk,0,10,read,76.17070988844286,95.0,154.0,396837.0,,
1,2,32,-1,vmux-vdpdk,0,10,update,74.13910997178132,94.0,156.0,394774.0,,
2,2,32,-1,vmux-vdpdk,0,10,overall,,,,,61011.0,12974.889773975185
0,2,32,-1,vmux-vdpdk,0,11,read,75.57519139651029,99.0,155.0,398257.0,,
