,repetitions,num_vms,rps,interface,repetition,vm_number,op,avg_us,95th_us,99th_us,ops,runtime,ops_per_sec
0,2,4,-1,vmux-vdpdk,1,1,read,68.51260933981001,81.0,124.0,436026.0,,
1,2,4,-1,vmux-vdpdk,1,1,update,67.64478492049493,80.0,121.0,436513.0,,
2,2,4,-1,vmux-vdpdk,1,1,overall,,,,,61015.0,14300.40154060477
0,2,4,-1,vmux-vdpdk,1,2,read,69.39922057497051,80.0,123.0,432370.0,,
1,2,4,-1,vmux-vdpdk,1,2,update,68.08953695118878,79.0,120.0,432503.0,,
2,2,4,-1,vmux-vdpdk,1,2,overall,,,,,61019.0,14173.831101787968
0,2,4,-1,vmux-vdpdk,1,3,read,69.82563384880928,81.0,124.0,428730.0,,
1,2,4,-1,vmux-vdpdk,1,3,update,68.75855871376588,80.0,120.0,429533.0,,
2,2,4,-1,vmux-vdpdk,1,3,overall,,,,,61017.0,14065.965222806759
0,2,4,-1,vmux-vdpdk,1,4,read,69.11244274387889,81.0,123.0,434888.0,,
1,2,4,-1,vmux-vdpdk,1,4,update,67.41704460902712,79.0,120.0,436795.0,,
2,2,4,-1,vmux-vdpdk,1,4,overall,,,,,61015.0,14286.372203556502
