,repetitions,num_vms,rps,interface,repetition,vm_number,op,avg_us,95th_us,99th_us,ops,runtime,ops_per_sec
0,2,8,-1,bridge-vhost,0,1,read,98.3925291153343,122.0,135.0,308772.0,,
1,2,8,-1,bridge-vhost,0,1,update,94.7694893993961,119.0,131.0,309322.0,,
2,2,8,-1,bridge-vhost,0,1,overall,,,,,61028.0,10128.039588385658
0,2,8,-1,bridge-vhost,0,2,read,98.58743757464342,124.0,156.0,308969.0,,
1,2,8,-1,bridge-vhost,0,2,update,95.21644912089445,121.0,152.0,308211.0,,
2,2,8,-1,bridge-vhost,0,2,overall,,,,,61021.0,10114.222972419331
0,2,8,-1,bridge-vhost,0,3,read,98.82764538525788,123.0,140.0,306496.0,,
1,2,8,-1,bridge-vhost,0,3,update,95.83426262993645,121.0,135.0,307939.0,,
2,2,8,-1,bridge-vhost,0,3,overall,,,,,61019.0,10069.568495058917
0,2,8,-1,bridge-vhost,0,4,read,99.51984981177327,122.0,138.0,305217.0,,
1,2,8,-1,bridge-vhost,0,4,update,96.09004756355137,118.0,133.0,306327.0,,
2,2,8,-1,bridge-vhost,0,4,overall,,,,,61022.0,10021.697092851758
0,2,8,-1,bridge-vhost,0,5,read,94.70579751494762,124.0,144.0,318947.0,,
1,2,8,-1,bridge-vhost,0,5,update,92.36403806402586,121.0,145.0,319777.0,,
2,2,8,-1,bridge-vhost,0,5,overall,,,,,61018.0,10467.796387951097
0,2,8,-1,bridge-vhost,0,6,read,92.35109461921387,122.0,137.0,328242.0,,
1,2,8,-1,bridge-vhost,0,6,update,89.90319496916814,120.0,133.0,327421.0,,
2,2,8,-1,bridge-vhost,0,6,overall,,,,,61019.0,10745.226896540422
0,2,8,-1,bridge-vhost,0,7,read,96.3036965489101,124.0,145.0,313698.0,,
1,2,8,-1,bridge-vhost,0,7,update,94.19681906013048,122.0,147.0,313618.0,,
2,2,8,-1,bridge-vhost,0,7,overall,,,,,61018.0,10280.835163394408
0,2,8,-1,bridge-vhost,0,8,read,98.34053796452689,119.0,139.0,308459.0,,
1,2,8,-1,bridge-vhost,0,8,update,95.77494256752372,116.0,134.0,308188.0,,
2,2,8,-1,bridge-vhost,0,8,overall,,,,,61018.0,10105.98511914517
