,repetitions,num_vms,rps,interface,repetition,vm_number,op,avg_us,95th_us,99th_us,ops,runtime,ops_per_sec
0,2,16,-1,bridge-vhost,1,1,read,94.12163424124513,120.0,137.0,321250.0,,
1,2,16,-1,bridge-vhost,1,1,update,92.00053149826563,118.0,135.0,321732.0,,
2,2,16,-1,bridge-vhost,1,1,overall,,,,,61017.0,10537.751774095745
0,2,16,-1,bridge-vhost,1,2,read,104.31359880405067,127.0,145.0,292989.0,,
1,2,16,-1,bridge-vhost,1,2,update,100.75237196210352,124.0,143.0,291320.0,,
2,2,16,-1,bridge-vhost,1,2,overall,,,,,61020.0,9575.69649295313
0,2,16,-1,bridge-vhost,1,3,read,102.02949609852402,125.0,138.0,297836.0,,
1,2,16,-1,bridge-vhost,1,3,update,98.88636660887296,122.0,135.0,298187.0,,
2,2,16,-1,bridge-vhost,1,3,overall,,,,,61018.0,9767.986495788127
0,2,16,-1,bridge-vhost,1,4,read,116.5318790007626,147.0,172.0,259638.0,,
1,2,16,-1,bridge-vhost,1,4,update,114.22888233195074,145.0,171.0,260623.0,,
2,2,16,-1,bridge-vhost,1,4,overall,,,,,61021.0,8525.933694957474
0,2,16,-1,bridge-vhost,1,5,read,102.4355246055104,124.0,137.0,296966.0,,
1,2,16,-1,bridge-vhost,1,5,update,99.23568127854496,121.0,134.0,297338.0,,
2,2,16,-1,bridge-vhost,1,5,overall,,,,,61017.0,9739.974105577134
0,2,16,-1,bridge-vhost,1,6,read,101.21042179308868,126.0,145.0,299104.0,,
1,2,16,-1,bridge-vhost,1,6,update,98.64836526419569,124.0,142.0,300232.0,,
2,2,16,-1,bridge-vhost,1,6,overall,,,,,61015.0,9822.764893878555
0,2,16,-1,bridge-vhost,1,7,read,100.55482978610758,119.0,132.0,302208.0,,
1,2,16,-1,bridge-vhost,1,7,update,97.63919669883492,117.0,129.0,301954.0,,
2,2,16,-1,bridge-vhost,1,7,overall,,,,,61017.0,9901.535637609191
0,2,16,-1,bridge-vhost,1,8,read,103.36853861531557,126.0,140.0,294132.0,,
1,2,16,-1,bridge-vhost,1,8,update,99.98736611473264,123.0,138.0,294842.0,,
2,2,16,-1,bridge-vhost,1,8,overall,,,,,61018.0,9652.463207578092
0,2,16,-1,bridge-vhost,1,9,read,97.69629198001442,125.0,144.0,310624.0,,
1,2,16,-1,bridge-vhost,1,9,update,95.20795182976582,122.0,142.0,310067.0,,
2,2,16,-1,bridge-vhost,1,9,overall,,,,,61017.0,10172.427356310536
0,2,16,-1,bridge-vhost,1,10,read,98.60884751605515,124.0,143.0,306911.0,,
1,2,16,-1,bridge-vhost,1,10,update,96.13739417233678,122.0,141.0,308048.0,,
2,2,16,-1,bridge-vhost,1,10,overall,,,,,61018.0,10078.321151135731
0,2,16,-1,bridge-vhost,1,11,read,101.57252439101465,124.0,135.0,300623.0,,
1,2,16,-1,bridge-vhost,1,11,update,98.1253838758779,121.0,132.0,299576.0,,
2,2,16,-1,bridge-vhost,1,11,overall,,,,,61017.0,9836.586525066785
0,2,16,-1,bridge-vhost,1,12,read,95.82316118935837,124.0,135.0,315666.0,,
1,2,16,-1,bridge-vhost,1,12,update,93.55808574705598,122.0,134.0,316489.0,,
2,2,16,-1,bridge-vhost,1,12,overall,,,,,61017.0,10360.30942196437
0,2,16,-1,bridge-vhost,1,13,read,102.45720039601417,125.0,144.0,295949.0,,
1,2,16,-1,bridge-vhost,1,13,update,99.53533197077928,122.0,143.0,296502.0,,
2,2,16,-1,bridge-vhost,1,13,overall,,,,,61019.0,9709.28727117783
0,2,16,-1,bridge-vhost,1,14,read,123.72859355890746,156.0,224.0,245300.0,,
1,2,16,-1,bridge-vhost,1,14,update,120.83423259680666,154.0,221.0,245386.0,,
2,2,16,-1,bridge-vhost,1,14,overall,,,,,61019.0,8041.528048640587
0,2,16,-1,bridge-vhost,1,15,read,98.46551567528289,122.0,133.0,308256.0,,
1,2,16,-1,bridge-vhost,1,15,update,95.83211818754833,119.0,130.0,307782.0,,
2,2,16,-1,bridge-vhost,1,15,overall,,,,,61017.0,10096.1699198584
0,2,16,-1,bridge-vhost,1,16,read,98.51494938856708,125.0,138.0,307638.0,,
1,2,16,-1,bridge-vhost,1,16,update,96.06564037609003,123.0,138.0,307905.0,,
2,2,16,-1,bridge-vhost,1,16,overall,,,,,61020.0,10087.561455260571
