,repetitions,num_vms,rps,interface,repetition,vm_number,op,avg_us,95th_us,99th_us,ops,runtime,ops_per_sec
0,2,8,-1,bridge-e1000,1,1,read,271.94061522090055,314.0,393.0,110887.0,,
1,2,8,-1,bridge-e1000,1,1,update,269.6567671301831,314.0,403.0,111251.0,,
2,2,8,-1,bridge-e1000,1,1,overall,,,,,61029.0,3639.876124465418
0,2,8,-1,bridge-e1000,1,2,read,255.28740249937096,313.0,400.0,119230.0,,
1,2,8,-1,bridge-e1000,1,2,update,249.32062957663496,313.0,408.0,118810.0,,
2,2,8,-1,bridge-e1000,1,2,overall,,,,,61027.0,3900.56860078326
0,2,8,-1,bridge-e1000,1,3,read,280.6918348777181,322.0,403.0,107702.0,,
1,2,8,-1,bridge-e1000,1,3,update,279.8551604753439,323.0,413.0,106870.0,,
2,2,8,-1,bridge-e1000,1,3,overall,,,,,61020.0,3516.4208456243855
0,2,8,-1,bridge-e1000,1,4,read,241.4730655908257,315.0,387.0,125917.0,,
1,2,8,-1,bridge-e1000,1,4,update,236.95867867675855,315.0,390.0,125117.0,,
2,2,8,-1,bridge-e1000,1,4,overall,,,,,61025.0,4113.625563293732
0,2,8,-1,bridge-e1000,1,5,read,287.4679381374448,325.0,405.0,104813.0,,
1,2,8,-1,bridge-e1000,1,5,update,286.56595033428846,327.0,413.0,104700.0,,
2,2,8,-1,bridge-e1000,1,5,overall,,,,,61029.0,3433.0072588441562
0,2,8,-1,bridge-e1000,1,6,read,295.84982328667047,328.0,406.0,101294.0,,
1,2,8,-1,bridge-e1000,1,6,update,298.51395682031523,334.0,417.0,101205.0,,
2,2,8,-1,bridge-e1000,1,6,overall,,,,,61021.0,3318.513298700447
0,2,8,-1,bridge-e1000,1,7,read,283.95559854668994,325.0,400.0,105965.0,,
1,2,8,-1,bridge-e1000,1,7,update,282.804517859664,328.0,412.0,106245.0,,
2,2,8,-1,bridge-e1000,1,7,overall,,,,,61026.0,3477.370301183102
0,2,8,-1,bridge-e1000,1,8,read,282.86446310557136,325.0,404.0,106222.0,,
1,2,8,-1,bridge-e1000,1,8,update,282.5360153184779,328.0,417.0,106538.0,,
2,2,8,-1,bridge-e1000,1,8,overall,,,,,61022.0,3486.6113860574874
