,repetitions,num_vms,rps,interface,repetition,vm_number,op,avg_us,95th_us,99th_us,ops,runtime,ops_per_sec
0,2,32,-1,bridge,0,1,read,165.20724876081385,240.0,306.0,182983.0,,
1,2,32,-1,bridge,0,1,update,162.18006327563018,237.0,303.0,183641.0,,
2,2,32,-1,bridge,0,1,overall,,,,,61012.0,6009.047400511375
0,2,32,-1,bridge,0,2,read,157.21246426350146,219.0,277.0,191331.0,,
1,2,32,-1,bridge,0,2,update,155.7319407954634,218.0,274.0,192215.0,,
2,2,32,-1,bridge,0,2,overall,,,,,61013.0,6286.299641060102
0,2,32,-1,bridge,0,3,read,152.9492949052031,227.0,280.0,197633.0,,
1,2,32,-1,bridge,0,3,update,150.4995252189549,224.0,277.0,197986.0,,
2,2,32,-1,bridge,0,3,overall,,,,,61011.0,6484.3880611692975
0,2,32,-1,bridge,0,4,read,152.47608088031626,211.0,274.0,198565.0,,
1,2,32,-1,bridge,0,4,update,150.36961944775487,209.0,272.0,198028.0,,
2,2,32,-1,bridge,0,4,overall,,,,,61024.0,6498.967619297326
0,2,32,-1,bridge,0,5,read,160.4570286369573,228.0,283.0,188358.0,,
1,2,32,-1,bridge,0,5,update,157.8447845493199,226.0,280.0,189092.0,,
2,2,32,-1,bridge,0,5,overall,,,,,61024.0,6185.271368641846
0,2,32,-1,bridge,0,6,read,167.79161482611988,245.0,300.0,180843.0,,
1,2,32,-1,bridge,0,6,update,165.51426105837487,243.0,298.0,179615.0,,
2,2,32,-1,bridge,0,6,overall,,,,,61020.0,5907.210750573582
0,2,32,-1,bridge,0,7,read,152.0493814153698,224.0,295.0,199326.0,,
1,2,32,-1,bridge,0,7,update,149.36614382626846,223.0,292.0,199296.0,,
2,2,32,-1,bridge,0,7,overall,,,,,61013.0,6533.394522478816
0,2,32,-1,bridge,0,8,read,153.67366516662614,217.0,265.0,197328.0,,
1,2,32,-1,bridge,0,8,update,151.83398935056846,215.0,263.0,195879.0,,
2,2,32,-1,bridge,0,8,overall,,,,,61011.0,6444.854206618478
0,2,32,-1,bridge,0,9,read,169.79448033542317,257.0,321.0,178163.0,,
1,2,32,-1,bridge,0,9,update,166.57763311092205,253.0,318.0,178648.0,,
2,2,32,-1,bridge,0,9,overall,,,,,61022.0,5847.251810822327
0,2,32,-1,bridge,0,10,read,170.8349101469504,244.0,304.0,177679.0,,
1,2,32,-1,bridge,0,10,update,167.73549979664693,242.0,304.0,177032.0,,
2,2,32,-1,bridge,0,10,overall,,,,,61012.0,5813.79072969252
0,2,32,-1,bridge,0,11,read,151.35393144009578,211.0,272.0,201313.0,,
1,2,32,-1,bridge,0,11,update,147.4361915400804,207.0,267.0,200522.0,,
2,2,32,-1,bridge,0,11,overall,,,,,61011.0,6586.271328121158
0,2,32,-1,bridge,0,12,read,149.31143235825954,213.0,265.0,202959.0,,
1,2,32,-1,bridge,0,12,update,146.15089748684062,209.0,263.0,203847.0,,
2,2,32,-1,bridge,0,12,overall,,,,,61015.0,6667.31131688929
0,2,32,-1,bridge,0,13,read,155.60198943562366,231.0,292.0,194427.0,,
1,2,32,-1,bridge,0,13,update,152.62237668898106,229.0,287.0,194792.0,,
2,2,32,-1,bridge,0,13,overall,,,,,61011.0,6379.488944616544
0,2,32,-1,bridge,0,14,read,163.64049517437738,241.0,294.0,184743.0,,
1,2,32,-1,bridge,0,14,update,161.34897695373982,238.0,294.0,184889.0,,
2,2,32,-1,bridge,0,14,overall,,,,,61011.0,6058.448476504237
0,2,32,-1,bridge,0,15,read,152.0546210042909,211.0,268.0,199026.0,,
1,2,32,-1,bridge,0,15,update,150.28998122804893,211.0,266.0,198168.0,,
2,2,32,-1,bridge,0,15,overall,,,,,61012.0,6510.096374483708
0,2,32,-1,bridge,0,16,read,149.00257456428565,210.0,268.0,203918.0,,
1,2,32,-1,bridge,0,16,update,146.07937890644226,208.0,265.0,203190.0,,
2,2,32,-1,bridge,0,16,overall,,,,,61012.0,6672.588998885465
0,2,32,-1,bridge,0,17,read,177.52707008241532,263.0,342.0,170114.0,,
1,2,32,-1,bridge,0,17,update,174.8373206303708,260.0,339.0,170249.0,,
2,2,32,-1,bridge,0,17,overall,,,,,61012.0,5578.623877270045
0,2,32,-1,bridge,0,18,read,141.94735456327842,220.0,282.0,212687.0,,
1,2,32,-1,bridge,0,18,update,140.03124369329836,218.0,280.0,213067.0,,
2,2,32,-1,bridge,0,18,overall,,,,,61015.0,6977.857903794149
0,2,32,-1,bridge,0,19,read,165.4423266549515,240.0,307.0,181531.0,,
1,2,32,-1,bridge,0,19,update,163.52114045919984,239.0,301.0,183014.0,,
2,2,32,-1,bridge,0,19,overall,,,,,61011.0,5975.070069331759
0,2,32,-1,bridge,0,20,read,147.6014923491651,203.0,257.0,206252.0,,
1,2,32,-1,bridge,0,20,update,143.82300326927367,200.0,253.0,206162.0,,
2,2,32,-1,bridge,0,20,overall,,,,,61011.0,6759.666289685467
0,2,32,-1,bridge,0,21,read,172.8780642761068,252.0,318.0,174715.0,,
1,2,32,-1,bridge,0,21,update,170.85345716642985,250.0,321.0,174536.0,,
2,2,32,-1,bridge,0,21,overall,,,,,61014.0,5724.1124987707735
0,2,32,-1,bridge,0,22,read,144.16060269341082,222.0,285.0,210588.0,,
1,2,32,-1,bridge,0,22,update,141.15675400588813,219.0,282.0,210253.0,,
2,2,32,-1,bridge,0,22,overall,,,,,61011.0,6897.788923308912
0,2,32,-1,bridge,0,23,read,148.5724650896849,208.0,271.0,202877.0,,
1,2,32,-1,bridge,0,23,update,146.54168567602173,207.0,268.0,203847.0,,
2,2,32,-1,bridge,0,23,overall,,,,,61008.0,6666.732231838448
0,2,32,-1,bridge,0,24,read,146.21280023927486,202.0,264.0,207293.0,,
1,2,32,-1,bridge,0,24,update,142.8226684198908,200.0,261.0,208378.0,,
2,2,32,-1,bridge,0,24,overall,,,,,61010.0,6813.161776757908
0,2,32,-1,bridge,0,25,read,166.19373142542653,251.0,309.0,181700.0,,
1,2,32,-1,bridge,0,25,update,163.019844311115,248.0,305.0,182672.0,,
2,2,32,-1,bridge,0,25,overall,,,,,61013.0,5972.0387458410505
0,2,32,-1,bridge,0,26,read,156.51598849242487,222.0,283.0,193264.0,,
1,2,32,-1,bridge,0,26,update,154.51347729197076,221.0,282.0,192509.0,,
2,2,32,-1,bridge,0,26,overall,,,,,61011.0,6323.007326547672
0,2,32,-1,bridge,0,27,read,146.01144405744733,207.0,267.0,207007.0,,
1,2,32,-1,bridge,0,27,update,144.04011751154303,206.0,268.0,206618.0,,
2,2,32,-1,bridge,0,27,overall,,,,,61013.0,6779.292937570682
0,2,32,-1,bridge,0,28,read,143.4251745262858,202.0,263.0,210570.0,,
1,2,32,-1,bridge,0,28,update,141.27805784908398,201.0,262.0,210859.0,,
2,2,32,-1,bridge,0,28,overall,,,,,61011.0,6907.426529642195
0,2,32,-1,bridge,0,29,read,150.67134356279976,221.0,289.0,200988.0,,
1,2,32,-1,bridge,0,29,update,147.86955633406257,220.0,287.0,200669.0,,
2,2,32,-1,bridge,0,29,overall,,,,,61012.0,6583.245918835639
0,2,32,-1,bridge,0,30,read,149.5240368931463,216.0,285.0,202314.0,,
1,2,32,-1,bridge,0,30,update,147.13575345991646,215.0,287.0,202028.0,,
2,2,32,-1,bridge,0,30,overall,,,,,61017.0,6626.710588852287
0,2,32,-1,bridge,0,31,read,152.84306322494675,218.0,269.0,198118.0,,
1,2,32,-1,bridge,0,31,update,149.45834087845316,215.0,265.0,198804.0,,
2,2,32,-1,bridge,0,31,overall,,,,,61011.0,6505.74486567996
0,2,32,-1,bridge,0,32,read,141.62229670826594,190.0,244.0,214507.0,,
1,2,32,-1,bridge,0,32,update,138.98624016485576,188.0,243.0,213520.0,,
2,2,32,-1,bridge,0,32,overall,,,,,61011.0,7015.570962613299
