,repetitions,num_vms,rps,interface,repetition,vm_number,op,avg_us,95th_us,99th_us,ops,runtime,ops_per_sec
0,2,64,-1,vmux-med,0,1,read,609.1336075655838,3035.0,8191.0,49593.0,,
1,2,64,-1,vmux-med,0,1,update,607.201021598359,2993.0,8207.0,49726.0,,
2,2,64,-1,vmux-med,0,1,overall,,,,,61011.0,1627.8867745160708
0,2,64,-1,vmux-med,0,2,read,599.4479259567553,2843.0,8279.0,50457.0,,
1,2,64,-1,vmux-med,0,2,update,601.0805689094573,2897.0,8247.0,50131.0,,
2,2,64,-1,vmux-med,0,2,overall,,,,,61012.0,1648.6592801416116
0,2,64,-1,vmux-med,0,3,read,628.1969303182236,3209.0,8503.0,48865.0,,
1,2,64,-1,vmux-med,0,3,update,614.7326839378238,3011.0,8255.0,48250.0,,
2,2,64,-1,vmux-med,0,3,overall,,,,,61018.0,1591.579533908027
0,2,64,-1,vmux-med,0,4,read,610.7066570304345,3107.0,8727.0,49812.0,,
1,2,64,-1,vmux-med,0,4,update,608.9467217283398,2927.0,8599.0,49157.0,,
2,2,64,-1,vmux-med,0,4,overall,,,,,61012.0,1622.1235166852423
0,2,64,-1,vmux-med,0,5,read,622.2466385097223,3171.0,8263.0,49011.0,,
1,2,64,-1,vmux-med,0,5,update,610.8706638203539,3121.0,8599.0,48718.0,,
2,2,64,-1,vmux-med,0,5,overall,,,,,61054.0,1600.697742981623
0,2,64,-1,vmux-med,0,6,read,637.8691887543399,3085.0,8703.0,47236.0,,
1,2,64,-1,vmux-med,0,6,update,637.5343385707046,3053.0,8543.0,47352.0,,
2,2,64,-1,vmux-med,0,6,overall,,,,,61015.0,1550.2417438334835
0,2,64,-1,vmux-med,0,7,read,606.8875512553781,3067.0,8567.0,49507.0,,
1,2,64,-1,vmux-med,0,7,update,613.0810050779907,2973.0,8415.0,49429.0,,
2,2,64,-1,vmux-med,0,7,overall,,,,,61023.0,1621.2903331530733
0,2,64,-1,vmux-med,0,8,read,626.2195987302114,3213.0,8751.0,48197.0,,
1,2,64,-1,vmux-med,0,8,update,625.1972777823886,3271.0,8703.0,48196.0,,
2,2,64,-1,vmux-med,0,8,overall,,,,,61024.0,1579.5916360776089
0,2,64,-1,vmux-med,0,9,read,604.9125855505808,2991.0,8263.0,50701.0,,
1,2,64,-1,vmux-med,0,9,update,587.8734129577911,2915.0,8183.0,50487.0,,
2,2,64,-1,vmux-med,0,9,overall,,,,,61020.0,1658.2759750901344
0,2,64,-1,vmux-med,0,10,read,558.4448358983868,2595.0,8207.0,53930.0,,
1,2,64,-1,vmux-med,0,10,update,556.6167331262978,2661.0,8199.0,54419.0,,
2,2,64,-1,vmux-med,0,10,overall,,,,,61018.0,1775.68914090924
0,2,64,-1,vmux-med,0,11,read,586.9757417137054,2915.0,8239.0,51199.0,,
1,2,64,-1,vmux-med,0,11,update,592.8474898182957,2933.0,8255.0,51072.0,,
2,2,64,-1,vmux-med,0,11,overall,,,,,61016.0,1676.1341287531138
0,2,64,-1,vmux-med,0,12,read,606.9906790148098,2925.0,8319.0,50102.0,,
1,2,64,-1,vmux-med,0,12,update,590.5839524223504,2909.0,8279.0,50612.0,,
2,2,64,-1,vmux-med,0,12,overall,,,,,61014.0,1650.6703379552234
0,2,64,-1,vmux-med,0,13,read,609.7175005505836,3163.0,8511.0,49947.0,,
1,2,64,-1,vmux-med,0,13,update,600.7996744307562,3029.0,8287.0,49759.0,,
