,repetitions,num_vms,rps,interface,repetition,vm_number,op,avg_us,95th_us,99th_us,ops,runtime,ops_per_sec
0,2,16,-1,bridge,1,1,read,120.13029501204534,144.0,169.0,253210.0,,
1,2,16,-1,bridge,1,1,update,116.54948297256308,140.0,166.0,253855.0,,
2,2,16,-1,bridge,1,1,overall,,,,,61018.0,8310.088826247993
0,2,16,-1,bridge,1,2,read,115.40379763238735,133.0,156.0,262374.0,,
1,2,16,-1,bridge,1,2,update,112.78021898725044,130.0,157.0,263303.0,,
2,2,16,-1,bridge,1,2,overall,,,,,61017.0,8615.254765065474
0,2,16,-1,bridge,1,3,read,113.21104694165726,129.0,140.0,267694.0,,
1,2,16,-1,bridge,1,3,update,111.10383670355397,126.0,138.0,267391.0,,
2,2,16,-1,bridge,1,3,overall,,,,,61018.0,8769.297584319382
0,2,16,-1,bridge,1,4,read,125.76372123765853,149.0,189.0,242070.0,,
1,2,16,-1,bridge,1,4,update,122.25431944691243,146.0,188.0,241987.0,,
2,2,16,-1,bridge,1,4,overall,,,,,61020.0,7932.759750901344
0,2,16,-1,bridge,1,5,read,111.89845686503821,129.0,142.0,271914.0,,
1,2,16,-1,bridge,1,5,update,109.07572497333368,126.0,139.0,270941.0,,
2,2,16,-1,bridge,1,5,overall,,,,,61023.0,8895.908100224506
0,2,16,-1,bridge,1,6,read,119.66599929985486,135.0,154.0,254233.0,,
1,2,16,-1,bridge,1,6,update,116.55473435106688,131.0,156.0,253963.0,,
2,2,16,-1,bridge,1,6,overall,,,,,61019.0,8328.487848047329
0,2,16,-1,bridge,1,7,read,119.60525134296381,135.0,155.0,253916.0,,
1,2,16,-1,bridge,1,7,update,116.4980250655694,132.0,159.0,254692.0,,
2,2,16,-1,bridge,1,7,overall,,,,,61018.0,8335.376446294536
0,2,16,-1,bridge,1,8,read,122.86047347360686,141.0,155.0,247659.0,,
1,2,16,-1,bridge,1,8,update,119.8948505333463,138.0,153.0,246744.0,,
2,2,16,-1,bridge,1,8,overall,,,,,61019.0,8102.443501204543
0,2,16,-1,bridge,1,9,read,123.79013525493481,150.0,190.0,245906.0,,
1,2,16,-1,bridge,1,9,update,120.63248793452031,148.0,192.0,245328.0,,
2,2,16,-1,bridge,1,9,overall,,,,,61018.0,8050.64079451965
0,2,16,-1,bridge,1,10,read,113.35311501657202,130.0,146.0,267318.0,,
1,2,16,-1,bridge,1,10,update,111.04190301578987,127.0,144.0,267260.0,,
2,2,16,-1,bridge,1,10,overall,,,,,61018.0,8760.988560752565
0,2,16,-1,bridge,1,11,read,111.28559522104854,129.0,150.0,272361.0,,
1,2,16,-1,bridge,1,11,update,108.80065341482664,126.0,152.0,272415.0,,
2,2,16,-1,bridge,1,11,overall,,,,,61009.0,8929.436640495665
0,2,16,-1,bridge,1,12,read,126.83686120729215,151.0,194.0,239710.0,,
1,2,16,-1,bridge,1,12,update,123.64715146907076,149.0,193.0,239369.0,,
2,2,16,-1,bridge,1,12,overall,,,,,61017.0,7851.565957028369
0,2,16,-1,bridge,1,13,read,118.74330974784472,134.0,152.0,256231.0,,
1,2,16,-1,bridge,1,13,update,115.72906587126371,131.0,149.0,255468.0,,
2,2,16,-1,bridge,1,13,overall,,,,,61019.0,8385.896196266736
0,2,16,-1,bridge,1,14,read,114.70487840053437,132.0,155.0,263488.0,,
1,2,16,-1,bridge,1,14,update,112.61645671706215,129.0,165.0,264111.0,,
2,2,16,-1,bridge,1,14,overall,,,,,61019.0,8646.470771399072
0,2,16,-1,bridge,1,15,read,119.57654461159996,136.0,167.0,253656.0,,
1,2,16,-1,bridge,1,15,update,116.65648167094265,134.0,169.0,254132.0,,
2,2,16,-1,bridge,1,15,overall,,,,,61019.0,8321.801406119406
0,2,16,-1,bridge,1,16,read,123.20897879319304,142.0,183.0,246336.0,,
1,2,16,-1,bridge,1,16,update,120.30840586767302,140.0,182.0,246435.0,,
2,2,16,-1,bridge,1,16,overall,,,,,61017.0,8075.96243669797
