,repetitions,num_vms,rps,interface,repetition,vm_number,op,avg_us,95th_us,99th_us,ops,runtime,ops_per_sec
0,2,16,-1,vmux-dpdk-e810,0,1,read,104.18552079985346,136.0,187.0,289353.0,,
1,2,16,-1,vmux-dpdk-e810,0,1,update,102.64888064230843,134.0,186.0,288335.0,,
2,2,16,-1,vmux-dpdk-e810,0,1,overall,,,,,61011.0,9468.58763173854
0,2,16,-1,vmux-dpdk-e810,0,2,read,105.54397522640468,145.0,189.0,286434.0,,
1,2,16,-1,vmux-dpdk-e810,0,2,update,103.90897510822133,144.0,192.0,285757.0,,
2,2,16,-1,vmux-dpdk-e810,0,2,overall,,,,,61157.0,9356.099874094543
0,2,16,-1,vmux-dpdk-e810,0,3,read,107.03194170443437,143.0,205.0,281325.0,,
1,2,16,-1,vmux-dpdk-e810,0,3,update,105.4823582940545,141.0,205.0,281322.0,,
2,2,16,-1,vmux-dpdk-e810,0,3,overall,,,,,61011.0,9222.058317352608
0,2,16,-1,vmux-dpdk-e810,0,4,read,106.84411572611252,139.0,199.0,283255.0,,
1,2,16,-1,vmux-dpdk-e810,0,4,update,104.62011301836992,139.0,200.0,282255.0,,
2,2,16,-1,vmux-dpdk-e810,0,4,overall,,,,,61012.0,9268.832360847047
0,2,16,-1,vmux-dpdk-e810,0,5,read,105.53155290473154,142.0,196.0,285362.0,,
1,2,16,-1,vmux-dpdk-e810,0,5,update,103.96146389518965,140.0,194.0,285239.0,,
2,2,16,-1,vmux-dpdk-e810,0,5,overall,,,,,61020.0,9351.048836447066
0,2,16,-1,vmux-dpdk-e810,0,6,read,104.88874584645362,144.0,192.0,287405.0,,
1,2,16,-1,vmux-dpdk-e810,0,6,update,103.07711447108251,142.0,191.0,287767.0,,
2,2,16,-1,vmux-dpdk-e810,0,6,overall,,,,,61011.0,9427.349166543738
0,2,16,-1,vmux-dpdk-e810,0,7,read,103.06340024137495,131.0,182.0,292491.0,,
1,2,16,-1,vmux-dpdk-e810,0,7,update,101.21655191266167,128.0,179.0,292655.0,,
2,2,16,-1,vmux-dpdk-e810,0,7,overall,,,,,61012.0,9590.67068773356
0,2,16,-1,vmux-dpdk-e810,0,8,read,103.86328698120144,137.0,189.0,291033.0,,
1,2,16,-1,vmux-dpdk-e810,0,8,update,101.75478112900781,135.0,186.0,290308.0,,
2,2,16,-1,vmux-dpdk-e810,0,8,overall,,,,,61013.0,9528.149738580303
0,2,16,-1,vmux-dpdk-e810,0,9,read,101.35998680787624,124.0,169.0,297147.0,,
1,2,16,-1,vmux-dpdk-e810,0,9,update,99.94928629022735,122.0,170.0,296409.0,,
2,2,16,-1,vmux-dpdk-e810,0,9,overall,,,,,61009.0,9728.990804635381
0,2,16,-1,vmux-dpdk-e810,0,10,read,103.19983378093426,131.0,179.0,291182.0,,
1,2,16,-1,vmux-dpdk-e810,0,10,update,101.74121010396706,128.0,177.0,291727.0,,
2,2,16,-1,vmux-dpdk-e810,0,10,overall,,,,,61012.0,9554.005769356847
0,2,16,-1,vmux-dpdk-e810,0,11,read,104.79706884965059,136.0,191.0,287191.0,,
1,2,16,-1,vmux-dpdk-e810,0,11,update,103.36614446283872,135.0,192.0,286925.0,,
2,2,16,-1,vmux-dpdk-e810,0,11,overall,,,,,61016.0,9409.269699750885
0,2,16,-1,vmux-dpdk-e810,0,12,read,105.89942054581981,137.0,190.0,284233.0,,
1,2,16,-1,vmux-dpdk-e810,0,12,update,104.41347728833858,135.0,192.0,283885.0,,
2,2,16,-1,vmux-dpdk-e810,0,12,overall,,,,,61018.0,9310.662427480416
0,2,16,-1,vmux-dpdk-e810,0,13,read,107.1688828702998,148.0,193.0,282089.0,,
1,2,16,-1,vmux-dpdk-e810,0,13,update,105.02055788827327,146.0,192.0,281741.0,,
2,2,16,-1,vmux-dpdk-e810,0,13,overall,,,,,61012.0,9241.296794073298
0,2,16,-1,vmux-dpdk-e810,0,14,read,105.96374843439958,135.0,190.0,284236.0,,
1,2,16,-1,vmux-dpdk-e810,0,14,update,104.06773558486951,134.0,189.0,284961.0,,
2,2,16,-1,vmux-dpdk-e810,0,14,overall,,,,,61023.0,9327.581403733018
0,2,16,-1,vmux-dpdk-e810,0,15,read,106.76649782129293,148.0,197.0,282507.0,,
1,2,16,-1,vmux-dpdk-e810,0,15,update,105.20971183872643,147.0,196.0,281162.0,,
2,2,16,-1,vmux-dpdk-e810,0,15,overall,,,,,61020.0,9237.446738774172
0,2,16,-1,vmux-dpdk-e810,0,16,read,104.52106895546828,139.0,194.0,288244.0,,
1,2,16,-1,vmux-dpdk-e810,0,16,update,102.60667343199631,138.0,195.0,288727.0,,
2,2,16,-1,vmux-dpdk-e810,0,16,overall,,,,,61019.0,9455.595798030121
