,repetitions,num_vms,rps,interface,repetition,vm_number,op,avg_us,95th_us,99th_us,ops,runtime,ops_per_sec
0,2,16,-1,vmux-emu,1,1,read,324.3249975747254,446.0,532.0,92773.0,,
1,2,16,-1,vmux-emu,1,1,update,321.70307657419306,445.0,533.0,92603.0,,
2,2,16,-1,vmux-emu,1,1,overall,,,,,61024.0,3037.7556371263763
0,2,16,-1,vmux-emu,1,2,read,324.8420560043891,447.0,512.0,92957.0,,
1,2,16,-1,vmux-emu,1,2,update,321.6550995775498,446.0,517.0,92792.0,,
2,2,16,-1,vmux-emu,1,2,overall,,,,,61019.0,3044.117406053852
0,2,16,-1,vmux-emu,1,3,read,319.42857445120336,444.0,504.0,94525.0,,
1,2,16,-1,vmux-emu,1,3,update,315.94129019989015,441.0,505.0,94652.0,,
2,2,16,-1,vmux-emu,1,3,overall,,,,,61014.0,3100.5506932835087
0,2,16,-1,vmux-emu,1,4,read,331.0664955155468,462.0,558.0,90758.0,,
1,2,16,-1,vmux-emu,1,4,update,329.9718760692723,461.0,562.0,90599.0,,
2,2,16,-1,vmux-emu,1,4,overall,,,,,61015.0,2972.3346718020157
0,2,16,-1,vmux-emu,1,5,read,316.8222074369779,437.0,501.0,94689.0,,
1,2,16,-1,vmux-emu,1,5,update,313.95497271864207,436.0,500.0,95853.0,,
2,2,16,-1,vmux-emu,1,5,overall,,,,,61015.0,3122.8714250594116
0,2,16,-1,vmux-emu,1,6,read,335.45315511137005,465.0,550.0,89252.0,,
1,2,16,-1,vmux-emu,1,6,update,334.01314323902875,466.0,557.0,89780.0,,
2,2,16,-1,vmux-emu,1,6,overall,,,,,61025.0,2933.748463744367
0,2,16,-1,vmux-emu,1,7,read,317.8508208497961,433.0,501.0,94658.0,,
1,2,16,-1,vmux-emu,1,7,update,316.7287613953538,434.0,503.0,94227.0,,
2,2,16,-1,vmux-emu,1,7,overall,,,,,61021.0,3095.4097769620294
0,2,16,-1,vmux-emu,1,8,read,325.0116705892514,446.0,532.0,92626.0,,
1,2,16,-1,vmux-emu,1,8,update,322.64113757044663,447.0,532.0,92091.0,,
2,2,16,-1,vmux-emu,1,8,overall,,,,,61017.0,3027.3038661356672
0,2,16,-1,vmux-emu,1,9,read,329.32131255127155,453.0,523.0,91425.0,,
1,2,16,-1,vmux-emu,1,9,update,327.46408598868453,453.0,526.0,91733.0,,
2,2,16,-1,vmux-emu,1,9,overall,,,,,61017.0,3001.7536096497697
0,2,16,-1,vmux-emu,1,10,read,321.55700346574247,443.0,504.0,93775.0,,
1,2,16,-1,vmux-emu,1,10,update,318.44330424219174,441.0,509.0,93843.0,,
2,2,16,-1,vmux-emu,1,10,overall,,,,,61020.0,3074.6968207145196
0,2,16,-1,vmux-emu,1,11,read,325.30861919119303,443.0,501.0,93199.0,,
1,2,16,-1,vmux-emu,1,11,update,321.34509359659063,441.0,499.0,92685.0,,
2,2,16,-1,vmux-emu,1,11,overall,,,,,61024.0,3046.0802307288936
0,2,16,-1,vmux-emu,1,12,read,318.613685926616,437.0,506.0,94462.0,,
1,2,16,-1,vmux-emu,1,12,update,316.73656534021774,438.0,512.0,94513.0,,
2,2,16,-1,vmux-emu,1,12,overall,,,,,61016.0,3097.138455487085
0,2,16,-1,vmux-emu,1,13,read,324.4011964388096,450.0,536.0,92441.0,,
1,2,16,-1,vmux-emu,1,13,update,322.5935033001165,449.0,538.0,92724.0,,
2,2,16,-1,vmux-emu,1,13,overall,,,,,61018.0,3034.5963486184405
0,2,16,-1,vmux-emu,1,14,read,322.09477057631915,447.0,520.0,93299.0,,
1,2,16,-1,vmux-emu,1,14,update,320.3556630943332,447.0,522.0,93403.0,,
2,2,16,-1,vmux-emu,1,14,overall,,,,,61021.0,3059.6352075514988
0,2,16,-1,vmux-emu,1,15,read,318.25450806203685,440.0,504.0,94331.0,,
1,2,16,-1,vmux-emu,1,15,update,316.315735076988,440.0,512.0,94820.0,,
2,2,16,-1,vmux-emu,1,15,overall,,,,,61019.0,3099.870532129337
0,2,16,-1,vmux-emu,1,16,read,328.1173582636269,457.0,526.0,91455.0,,
1,2,16,-1,vmux-emu,1,16,update,326.30448454568364,458.0,534.0,91269.0,,
2,2,16,-1,vmux-emu,1,16,overall,,,,,61023.0,2994.3463939825965
