,repetitions,num_vms,rps,interface,repetition,vm_number,op,avg_us,95th_us,99th_us,ops,runtime,ops_per_sec
0,2,16,-1,vmux-emu,1,1,read,696.4055576070901,1035.0,1488.0,43328.0,,
1,2,16,-1,vmux-emu,1,1,update,696.7320908292096,1035.0,1462.0,43246.0,,
2,2,16,-1,vmux-emu,1,1,overall,,,,,61021.0,1418.7574769341702
0,2,16,-1,vmux-emu,1,2,read,487.9741124260355,748.0,974.0,60840.0,,
1,2,16,-1,vmux-emu,1,2,update,492.38270494751646,751.0,971.0,61162.0,,
2,2,16,-1,vmux-emu,1,2,overall,,,,,61020.0,1999.3772533595543
0,2,16,-1,vmux-emu,1,3,read,484.7772593039761,743.0,977.0,61291.0,,
1,2,16,-1,vmux-emu,1,3,update,489.6518872400648,750.0,981.0,61121.0,,
2,2,16,-1,vmux-emu,1,3,overall,,,,,61016.0,2006.227874655828
0,2,16,-1,vmux-emu,1,4,read,542.5199520118125,820.0,1075.0,54180.0,,
1,2,16,-1,vmux-emu,1,4,update,551.892296364473,833.0,1099.0,54325.0,,
2,2,16,-1,vmux-emu,1,4,overall,,,,,61012.0,1778.4206385629057
0,2,16,-1,vmux-emu,1,5,read,550.3077985706918,833.0,1080.0,54292.0,,
1,2,16,-1,vmux-emu,1,5,update,551.7925580881541,834.0,1080.0,54314.0,,
2,2,16,-1,vmux-emu,1,5,overall,,,,,61013.0,1780.046875256093
0,2,16,-1,vmux-emu,1,6,read,547.9166389474074,834.0,1105.0,54114.0,,
1,2,16,-1,vmux-emu,1,6,update,552.1952278860016,840.0,1121.0,54106.0,,
2,2,16,-1,vmux-emu,1,6,overall,,,,,61014.0,1773.691283967614
0,2,16,-1,vmux-emu,1,7,read,550.500810163874,834.0,1095.0,54310.0,,
1,2,16,-1,vmux-emu,1,7,update,553.633958776227,839.0,1100.0,54095.0,,
2,2,16,-1,vmux-emu,1,7,overall,,,,,61012.0,1776.7816167311348
0,2,16,-1,vmux-emu,1,8,read,506.89424101479915,763.0,973.0,59125.0,,
1,2,16,-1,vmux-emu,1,8,update,509.21911205073997,770.0,982.0,59125.0,,
2,2,16,-1,vmux-emu,1,8,overall,,,,,61028.0,1937.6351838500361
0,2,16,-1,vmux-emu,1,9,read,505.35429023995687,783.0,1014.0,59344.0,,
1,2,16,-1,vmux-emu,1,9,update,508.45643534087435,787.0,1042.0,58878.0,,
2,2,16,-1,vmux-emu,1,9,overall,,,,,61019.0,1937.4621019682395
0,2,16,-1,vmux-emu,1,10,read,485.023770599006,754.0,979.0,61168.0,,
1,2,16,-1,vmux-emu,1,10,update,489.25867240479914,756.0,989.0,61344.0,,
2,2,16,-1,vmux-emu,1,10,overall,,,,,61022.0,2007.6693651469961
0,2,16,-1,vmux-emu,1,11,read,493.1279576999339,771.0,1011.0,60520.0,,
1,2,16,-1,vmux-emu,1,11,update,499.11525181766876,782.0,1016.0,60242.0,,
2,2,16,-1,vmux-emu,1,11,overall,,,,,61010.0,1979.3804294377971
0,2,16,-1,vmux-emu,1,12,read,543.5664721912322,822.0,1064.0,54677.0,,
1,2,16,-1,vmux-emu,1,12,update,547.7673761708642,826.0,1057.0,54874.0,,
2,2,16,-1,vmux-emu,1,12,overall,,,,,61020.0,1795.329400196657
0,2,16,-1,vmux-emu,1,13,read,548.0937169961646,837.0,1089.0,53971.0,,
1,2,16,-1,vmux-emu,1,13,update,554.773828575682,844.0,1105.0,53738.0,,
2,2,16,-1,vmux-emu,1,13,overall,,,,,61018.0,1765.2004326592153
0,2,16,-1,vmux-emu,1,14,read,545.8237502069956,823.0,1055.0,54349.0,,
1,2,16,-1,vmux-emu,1,14,update,548.9703672712059,833.0,1081.0,54973.0,,
2,2,16,-1,vmux-emu,1,14,overall,,,,,61021.0,1791.547172284951
0,2,16,-1,vmux-emu,1,15,read,551.2535156682538,836.0,1082.0,54186.0,,
1,2,16,-1,vmux-emu,1,15,update,552.3506733075078,841.0,1096.0,54210.0,,
2,2,16,-1,vmux-emu,1,15,overall,,,,,61027.0,1776.1974208137383
0,2,16,-1,vmux-emu,1,16,read,721.6454256242167,1049.0,1618.0,41492.0,,
1,2,16,-1,vmux-emu,1,16,update,720.6401968007987,1052.0,1696.0,42073.0,,
2,2,16,-1,vmux-emu,1,16,overall,,,,,61021.0,1369.446583962898
