,repetitions,num_vms,rps,interface,repetition,vm_number,op,avg_us,95th_us,99th_us,ops,runtime,ops_per_sec
0,2,8,-1,bridge,1,1,read,136.13994966871968,186.0,254.0,222923.0,,
1,2,8,-1,bridge,1,1,update,133.32484016378723,183.0,252.0,222728.0,,
2,2,8,-1,bridge,1,1,overall,,,,,61024.0,7302.880833770319
0,2,8,-1,bridge,1,2,read,126.07368783899396,163.0,225.0,240786.0,,
1,2,8,-1,bridge,1,2,update,123.47582037276405,161.0,223.0,239830.0,,
2,2,8,-1,bridge,1,2,overall,,,,,61020.0,7876.368403802032
0,2,8,-1,bridge,1,3,read,134.44482435265704,177.0,235.0,226078.0,,
1,2,8,-1,bridge,1,3,update,131.28697900067283,174.0,233.0,225912.0,,
2,2,8,-1,bridge,1,3,overall,,,,,61012.0,7408.214777420835
0,2,8,-1,bridge,1,4,read,125.0833278252392,163.0,222.0,242068.0,,
1,2,8,-1,bridge,1,4,update,122.9186944454785,161.0,221.0,241767.0,,
2,2,8,-1,bridge,1,4,overall,,,,,61011.0,7930.291258953303
0,2,8,-1,bridge,1,5,read,136.41300448430493,185.0,252.0,223000.0,,
1,2,8,-1,bridge,1,5,update,133.22185932474076,182.0,249.0,222285.0,,
2,2,8,-1,bridge,1,5,overall,,,,,61013.0,7298.198744529855
0,2,8,-1,bridge,1,6,read,124.66870053791628,173.0,233.0,242231.0,,
1,2,8,-1,bridge,1,6,update,122.64850411076209,171.0,229.0,242899.0,,
2,2,8,-1,bridge,1,6,overall,,,,,61025.0,7949.692748873413
0,2,8,-1,bridge,1,7,read,129.5589839769117,169.0,230.0,233538.0,,
1,2,8,-1,bridge,1,7,update,127.66150828060475,168.0,230.0,232954.0,,
2,2,8,-1,bridge,1,7,overall,,,,,61019.0,7645.028597649913
0,2,8,-1,bridge,1,8,read,122.85662239027596,159.0,221.0,246482.0,,
1,2,8,-1,bridge,1,8,update,120.81526643638036,158.0,220.0,245781.0,,
2,2,8,-1,bridge,1,8,overall,,,,,61019.0,8067.372457759058
