,repetitions,num_vms,rps,interface,repetition,vm_number,op,avg_us,95th_us,99th_us,ops,runtime,ops_per_sec
0,2,32,-1,vmux-emu,0,1,read,1242.3648843318363,2455.0,6979.0,23602.0,,
1,2,32,-1,vmux-emu,0,1,update,1280.2294449514643,2693.0,7647.0,24106.0,,
2,2,32,-1,vmux-emu,0,1,overall,,,,,61024.0,781.790770844258
0,2,32,-1,vmux-emu,0,2,read,1115.8623716081559,2010.0,4579.0,26092.0,,
1,2,32,-1,vmux-emu,0,2,update,1137.3502352124624,2038.0,4623.0,25934.0,,
2,2,32,-1,vmux-emu,0,2,overall,,,,,61037.0,852.3682356603372
0,2,32,-1,vmux-emu,0,3,read,1069.7245169886742,1912.0,4535.0,27018.0,,
1,2,32,-1,vmux-emu,0,3,update,1090.78921053585,1906.0,4427.0,27601.0,,
2,2,32,-1,vmux-emu,0,3,overall,,,,,61068.0,894.3964105587214
0,2,32,-1,vmux-emu,0,4,read,1616.7880135331077,2145.0,4595.0,20690.0,,
1,2,32,-1,vmux-emu,0,4,update,1252.8129616392662,2199.0,4255.0,20985.0,,
2,2,32,-1,vmux-emu,0,4,overall,,,,,61060.0,682.5253848673436
0,2,32,-1,vmux-emu,0,5,read,1379.5452191603476,2465.0,5103.0,21628.0,,
1,2,32,-1,vmux-emu,0,5,update,1386.3203203661328,2473.0,5287.0,21850.0,,
2,2,32,-1,vmux-emu,0,5,overall,,,,,61015.0,712.5788740473654
0,2,32,-1,vmux-emu,0,6,read,1237.2851524090463,2207.0,4687.0,23391.0,,
1,2,32,-1,vmux-emu,0,6,update,1289.0702008168823,2273.0,4859.0,23504.0,,
2,2,32,-1,vmux-emu,0,6,overall,,,,,61068.0,767.9144560162442
0,2,32,-1,vmux-emu,0,7,read,1286.6801402731635,2545.0,5375.0,16254.0,,
1,2,32,-1,vmux-emu,0,7,update,2387.6971439055715,2537.0,5183.0,16351.0,,
2,2,32,-1,vmux-emu,0,7,overall,,,,,61024.0,534.2979811221815
0,2,32,-1,vmux-emu,0,8,read,1152.1996085339597,2119.0,4395.0,25545.0,,
1,2,32,-1,vmux-emu,0,8,update,1194.3966958441763,2161.0,4563.0,25362.0,,
2,2,32,-1,vmux-emu,0,8,overall,,,,,61031.0,834.117088037227
0,2,32,-1,vmux-emu,0,9,read,1242.6100795755967,2263.0,5003.0,16588.0,,
1,2,32,-1,vmux-emu,0,9,update,1175.053867076632,2365.0,5211.0,16912.0,,
2,2,32,-1,vmux-emu,0,9,overall,,,,,61025.0,548.9553461696026
0,2,32,-1,vmux-emu,0,10,read,1314.0000468889202,2245.0,5223.0,21327.0,,
1,2,32,-1,vmux-emu,0,10,update,1513.161316287879,2345.0,5535.0,21120.0,,
2,2,32,-1,vmux-emu,0,10,overall,,,,,61071.0,695.0434739892911
0,2,32,-1,vmux-emu,0,11,read,1292.5608839972047,2361.0,5351.0,22896.0,,
1,2,32,-1,vmux-emu,0,11,update,1320.941314350204,2395.0,5267.0,23038.0,,
2,2,32,-1,vmux-emu,0,11,overall,,,,,61019.0,752.7819203854538
0,2,32,-1,vmux-emu,0,12,read,1412.9387126281836,2493.0,4875.0,20771.0,,
1,2,32,-1,vmux-emu,0,12,update,1486.9936233874528,2609.0,4919.0,20387.0,,
2,2,32,-1,vmux-emu,0,12,overall,,,,,61043.0,674.2460232950543
0,2,32,-1,vmux-emu,0,13,read,1354.3907929332534,2205.0,4839.0,21679.0,,
1,2,32,-1,vmux-emu,0,13,update,1424.0029280535416,2295.0,5051.0,21516.0,,
2,2,32,-1,vmux-emu,0,13,overall,,,,,61029.0,707.7782693473595
0,2,32,-1,vmux-emu,0,14,read,1215.660294649313,2079.0,4503.0,22128.0,,
1,2,32,-1,vmux-emu,0,14,update,1252.921391575377,2133.0,4471.0,21817.0,,
2,2,32,-1,vmux-emu,0,14,overall,,,,,61033.0,720.0203168777547
0,2,32,-1,vmux-emu,0,15,read,1191.1969947735192,2079.0,4587.0,22960.0,,
1,2,32,-1,vmux-emu,0,15,update,1216.9295374278577,2133.0,4563.0,23218.0,,
2,2,32,-1,vmux-emu,0,15,overall,,,,,61027.0,756.6814688580464
0,2,32,-1,vmux-emu,0,16,read,1312.2370834068065,2693.0,6955.0,22684.0,,
1,2,32,-1,vmux-emu,0,16,update,1333.414388107247,2833.0,7859.0,22602.0,,
2,2,32,-1,vmux-emu,0,16,overall,,,,,61042.0,741.8826381835457
0,2,32,-1,vmux-emu,0,17,read,1214.5713241860842,2271.0,6763.0,24634.0,,
1,2,32,-1,vmux-emu,0,17,update,1233.573210633947,2407.0,7187.0,24450.0,,
2,2,32,-1,vmux-emu,0,17,overall,,,,,61014.0,804.4711049922969
0,2,32,-1,vmux-emu,0,18,read,1288.6407980350757,2133.0,4695.0,23207.0,,
1,2,32,-1,vmux-emu,0,18,update,1263.3431565440546,2187.0,4615.0,23380.0,,
