,repetitions,num_vms,rps,interface,repetition,vm_number,op,avg_us,95th_us,99th_us,ops,runtime,ops_per_sec
0,2,4,-1,bridge-e1000,0,1,read,142.52989147242562,156.0,274.0,210177.0,,
1,2,4,-1,bridge-e1000,0,1,update,142.56885542197404,159.0,275.0,209693.0,,
2,2,4,-1,bridge-e1000,0,1,overall,,,,,61016.0,6881.309820374983
0,2,4,-1,bridge-e1000,0,2,read,152.99503842197615,252.0,286.0,198324.0,,
1,2,4,-1,bridge-e1000,0,2,update,149.71890883160626,249.0,282.0,197733.0,,
2,2,4,-1,bridge-e1000,0,2,overall,,,,,61018.0,6490.822380281228
0,2,4,-1,bridge-e1000,0,3,read,145.61600081513038,197.0,283.0,206102.0,,
1,2,4,-1,bridge-e1000,0,3,update,144.99765872669633,239.0,281.0,206298.0,,
2,2,4,-1,bridge-e1000,0,3,overall,,,,,61020.0,6758.439855784988
0,2,4,-1,bridge-e1000,0,4,read,152.2927063000903,251.0,289.0,198267.0,,
1,2,4,-1,bridge-e1000,0,4,update,149.70323999959726,250.0,286.0,198642.0,,
2,2,4,-1,bridge-e1000,0,4,overall,,,,,61017.0,6504.8920792566005
