,repetitions,num_vms,rps,interface,repetition,vm_number,op,avg_us,95th_us,99th_us,ops,runtime,ops_per_sec
0,2,16,-1,bridge,0,1,read,231.70615801704105,403.0,536.0,129100.0,,
1,2,16,-1,bridge,0,1,update,231.76287556951115,403.0,542.0,129936.0,,
2,2,16,-1,bridge,0,1,overall,,,,,61027.0,4244.613040129779
0,2,16,-1,bridge,0,2,read,254.23887672617042,433.0,609.0,118760.0,,
1,2,16,-1,bridge,0,2,update,252.22571573346846,433.0,605.0,118410.0,,
2,2,16,-1,bridge,0,2,overall,,,,,61019.0,3886.8221373670494
0,2,16,-1,bridge,0,3,read,244.35937715981623,419.0,565.0,122985.0,,
1,2,16,-1,bridge,0,3,update,243.54613304313222,420.0,573.0,123133.0,,
2,2,16,-1,bridge,0,3,overall,,,,,61022.0,4033.266690701714
0,2,16,-1,bridge,0,4,read,260.11407523835845,438.0,613.0,115792.0,,
1,2,16,-1,bridge,0,4,update,259.3533951151914,438.0,618.0,115460.0,,
2,2,16,-1,bridge,0,4,overall,,,,,61014.0,3790.1465237486477
0,2,16,-1,bridge,0,5,read,233.61926866310992,402.0,524.0,128395.0,,
1,2,16,-1,bridge,0,5,update,233.67386053759253,404.0,529.0,128350.0,,
2,2,16,-1,bridge,0,5,overall,,,,,61028.0,4207.003342727929
0,2,16,-1,bridge,0,6,read,264.21010272622976,447.0,630.0,114187.0,,
1,2,16,-1,bridge,0,6,update,261.6337165555497,446.0,622.0,114294.0,,
2,2,16,-1,bridge,0,6,overall,,,,,61013.0,3744.792093488273
0,2,16,-1,bridge,0,7,read,251.4657164127916,430.0,607.0,119547.0,,
1,2,16,-1,bridge,0,7,update,251.1655373186769,433.0,608.0,119538.0,,
2,2,16,-1,bridge,0,7,overall,,,,,61017.0,3918.334234721471
0,2,16,-1,bridge,0,8,read,248.8877137695208,429.0,593.0,121217.0,,
1,2,16,-1,bridge,0,8,update,246.5603338881656,426.0,591.0,121358.0,,
2,2,16,-1,bridge,0,8,overall,,,,,61025.0,3975.0102417042194
0,2,16,-1,bridge,0,9,read,244.23677219483884,417.0,568.0,122337.0,,
1,2,16,-1,bridge,0,9,update,245.4111305907775,419.0,581.0,122635.0,,
2,2,16,-1,bridge,0,9,overall,,,,,61021.0,4014.552367217843
0,2,16,-1,bridge,0,10,read,259.92865586897807,438.0,593.0,115889.0,,
1,2,16,-1,bridge,0,10,update,259.6435633251452,438.0,594.0,115207.0,,
2,2,16,-1,bridge,0,10,overall,,,,,61019.0,3787.2793719988854
0,2,16,-1,bridge,0,11,read,237.49612114392576,410.0,540.0,126197.0,,
1,2,16,-1,bridge,0,11,update,237.05633402764627,410.0,536.0,126744.0,,
2,2,16,-1,bridge,0,11,overall,,,,,61013.0,4145.690262730894
0,2,16,-1,bridge,0,12,read,235.96509704455227,415.0,569.0,126952.0,,
1,2,16,-1,bridge,0,12,update,236.0779060246276,418.0,574.0,127012.0,,
2,2,16,-1,bridge,0,12,overall,,,,,61018.0,4162.116096889443
0,2,16,-1,bridge,0,13,read,246.12966941064576,419.0,575.0,121964.0,,
1,2,16,-1,bridge,0,13,update,244.83406547730624,419.0,570.0,122699.0,,
2,2,16,-1,bridge,0,13,overall,,,,,61016.0,4009.8170971548448
0,2,16,-1,bridge,0,14,read,252.57934632136948,431.0,585.0,118468.0,,
1,2,16,-1,bridge,0,14,update,252.9698365301888,432.0,588.0,118554.0,,
2,2,16,-1,bridge,0,14,overall,,,,,61047.0,3882.6150343178206
0,2,16,-1,bridge,0,15,read,249.52987964852372,423.0,560.0,120065.0,,
1,2,16,-1,bridge,0,15,update,249.83654597118596,424.0,567.0,120358.0,,
2,2,16,-1,bridge,0,15,overall,,,,,61021.0,3940.0042608282392
0,2,16,-1,bridge,0,16,read,243.03808476932528,423.0,574.0,123724.0,,
1,2,16,-1,bridge,0,16,update,243.22181738152295,426.0,587.0,122682.0,,
2,2,16,-1,bridge,0,16,overall,,,,,61020.0,4038.1186496230744
