,repetitions,num_vms,rps,interface,repetition,vm_number,op,avg_us,95th_us,99th_us,ops,runtime,ops_per_sec
0,2,4,-1,bridge,0,1,read,106.22294654498045,124.0,134.0,286091.0,,
1,2,4,-1,bridge,0,1,update,103.09925240174672,121.0,131.0,286250.0,,
2,2,4,-1,bridge,0,1,overall,,,,,61015.0,9380.332705072524
0,2,4,-1,bridge,0,2,read,101.75301880456682,124.0,137.0,297800.0,,
1,2,4,-1,bridge,0,2,update,99.54376765096418,122.0,135.0,296726.0,,
2,2,4,-1,bridge,0,2,overall,,,,,61017.0,9743.612435878526
0,2,4,-1,bridge,0,3,read,106.30852216731492,122.0,132.0,285127.0,,
1,2,4,-1,bridge,0,3,update,104.00546442330317,119.0,130.0,284751.0,,
2,2,4,-1,bridge,0,3,overall,,,,,61016.0,9339.812508194573
0,2,4,-1,bridge,0,4,read,104.43315428846883,125.0,143.0,290430.0,,
1,2,4,-1,bridge,0,4,update,102.26140288940114,123.0,144.0,288918.0,,
2,2,4,-1,bridge,0,4,overall,,,,,61018.0,9494.706480055065
