,repetitions,num_vms,rps,interface,repetition,vm_number,op,avg_us,95th_us,99th_us,ops,runtime,ops_per_sec
0,2,16,-1,vmux-med,0,1,read,328.28868978741696,585.0,3069.0,90741.0,,
1,2,16,-1,vmux-med,0,1,update,332.12124436449,612.0,3137.0,91163.0,,
2,2,16,-1,vmux-med,0,1,overall,,,,,61028.0,2980.664612964541
0,2,16,-1,vmux-med,0,2,read,192.60806890474137,392.0,597.0,155461.0,,
1,2,16,-1,vmux-med,0,2,update,192.9402351847188,394.0,603.0,154857.0,,
2,2,16,-1,vmux-med,0,2,overall,,,,,61031.0,5084.596352673231
0,2,16,-1,vmux-med,0,3,read,186.85250274595953,389.0,578.0,159325.0,,
1,2,16,-1,vmux-med,0,3,update,188.71774629473657,391.0,580.0,159098.0,,
2,2,16,-1,vmux-med,0,3,overall,,,,,61028.0,5217.654191518647
0,2,16,-1,vmux-med,0,4,read,200.87045195848677,401.0,616.0,149350.0,,
1,2,16,-1,vmux-med,0,4,update,198.47708794284648,406.0,623.0,150052.0,,
2,2,16,-1,vmux-med,0,4,overall,,,,,61020.0,4906.620780072108
0,2,16,-1,vmux-med,0,5,read,190.97561304057868,388.0,596.0,155944.0,,
1,2,16,-1,vmux-med,0,5,update,191.68379327775182,390.0,600.0,156287.0,,
2,2,16,-1,vmux-med,0,5,overall,,,,,61029.0,5116.108735191467
0,2,16,-1,vmux-med,0,6,read,200.1438621293211,398.0,607.0,148545.0,,
1,2,16,-1,vmux-med,0,6,update,201.84280467087018,399.0,620.0,148923.0,,
2,2,16,-1,vmux-med,0,6,overall,,,,,61035.0,4873.728188744163
0,2,16,-1,vmux-med,0,7,read,204.89434472266933,407.0,654.0,147243.0,,
1,2,16,-1,vmux-med,0,7,update,200.90163255046096,406.0,638.0,147193.0,,
2,2,16,-1,vmux-med,0,7,overall,,,,,61037.0,4823.893703818995
0,2,16,-1,vmux-med,0,8,read,192.04723888524882,379.0,587.0,157201.0,,
1,2,16,-1,vmux-med,0,8,update,188.84294882007686,380.0,587.0,156917.0,,
2,2,16,-1,vmux-med,0,8,overall,,,,,61020.0,5147.787610619469
0,2,16,-1,vmux-med,0,9,read,193.15972441528476,385.0,590.0,155161.0,,
1,2,16,-1,vmux-med,0,9,update,192.7323692128506,389.0,611.0,154545.0,,
2,2,16,-1,vmux-med,0,9,overall,,,,,61022.0,5075.31709875127
0,2,16,-1,vmux-med,0,10,read,185.22106135366826,384.0,616.0,160512.0,,
1,2,16,-1,vmux-med,0,10,update,185.7357989603979,387.0,626.0,160446.0,,
2,2,16,-1,vmux-med,0,10,overall,,,,,61019.0,5259.968206624167
0,2,16,-1,vmux-med,0,11,read,184.14539907864713,379.0,585.0,162587.0,,
1,2,16,-1,vmux-med,0,11,update,183.97419418750079,381.0,599.0,161514.0,,
2,2,16,-1,vmux-med,0,11,overall,,,,,61018.0,5311.563800845652
0,2,16,-1,vmux-med,0,12,read,192.93046342615662,395.0,583.0,154523.0,,
1,2,16,-1,vmux-med,0,12,update,193.7109228786613,397.0,598.0,154419.0,,
2,2,16,-1,vmux-med,0,12,overall,,,,,61040.0,5061.304062909568
0,2,16,-1,vmux-med,0,13,read,192.9093342493454,394.0,600.0,154292.0,,
1,2,16,-1,vmux-med,0,13,update,193.31548259196393,397.0,610.0,154354.0,,
2,2,16,-1,vmux-med,0,13,overall,,,,,61026.0,5057.614787139908
0,2,16,-1,vmux-med,0,14,read,199.28834568197098,407.0,627.0,150219.0,,
1,2,16,-1,vmux-med,0,14,update,198.8162124248497,410.0,635.0,149700.0,,
2,2,16,-1,vmux-med,0,14,overall,,,,,61019.0,4915.173962208492
0,2,16,-1,vmux-med,0,15,read,200.01437312745642,404.0,614.0,149863.0,,
1,2,16,-1,vmux-med,0,15,update,198.31889222014664,404.0,625.0,150427.0,,
2,2,16,-1,vmux-med,0,15,overall,,,,,61046.0,4919.077417029781
0,2,16,-1,vmux-med,0,16,read,328.6679518124925,576.0,3121.0,91559.0,,
1,2,16,-1,vmux-med,0,16,update,326.88126816960124,582.0,3101.0,91155.0,,
2,2,16,-1,vmux-med,0,16,overall,,,,,61013.0,2994.6732663530724
