,repetitions,num_vms,rps,interface,repetition,vm_number,op,avg_us,95th_us,99th_us,ops,runtime,ops_per_sec
0,2,8,-1,vmux-med,0,1,read,107.15423058210749,149.0,239.0,279536.0,,
1,2,8,-1,vmux-med,0,1,update,106.15845502253151,148.0,239.0,280496.0,,
2,2,8,-1,vmux-med,0,1,overall,,,,,61019.0,9177.993739654861
0,2,8,-1,vmux-med,0,2,read,108.78802611825564,133.0,177.0,276435.0,,
1,2,8,-1,vmux-med,0,2,update,107.41339348102343,132.0,177.0,276209.0,,
2,2,8,-1,vmux-med,0,2,overall,,,,,61022.0,9056.471436531087
0,2,8,-1,vmux-med,0,3,read,106.15569620253164,132.0,205.0,282820.0,,
1,2,8,-1,vmux-med,0,3,update,105.47967393041718,130.0,207.0,281535.0,,
2,2,8,-1,vmux-med,0,3,overall,,,,,61009.0,9250.356504777983
0,2,8,-1,vmux-med,0,4,read,126.9442306735442,155.0,219.0,241172.0,,
1,2,8,-1,vmux-med,0,4,update,121.36546981035026,150.0,218.0,241076.0,,
2,2,8,-1,vmux-med,0,4,overall,,,,,61014.0,7903.890910282886
0,2,8,-1,vmux-med,0,5,read,118.9796716615249,145.0,225.0,254128.0,,
1,2,8,-1,vmux-med,0,5,update,116.68978402860172,143.0,224.0,253691.0,,
2,2,8,-1,vmux-med,0,5,overall,,,,,61011.0,8323.400698234744
0,2,8,-1,vmux-med,0,6,read,125.64848996050033,151.0,218.0,243040.0,,
1,2,8,-1,vmux-med,0,6,update,120.28798312728946,146.0,215.0,243233.0,,
2,2,8,-1,vmux-med,0,6,overall,,,,,61012.0,7970.120632006819
0,2,8,-1,vmux-med,0,7,read,122.24231273681143,153.0,232.0,247032.0,,
1,2,8,-1,vmux-med,0,7,update,119.4844187378492,150.0,231.0,247926.0,,
2,2,8,-1,vmux-med,0,7,overall,,,,,61014.0,8112.2037565148985
0,2,8,-1,vmux-med,0,8,read,108.65029199463166,142.0,200.0,275690.0,,
1,2,8,-1,vmux-med,0,8,update,108.01456264878361,142.0,203.0,275568.0,,
2,2,8,-1,vmux-med,0,8,overall,,,,,61013.0,9035.090882270992
