,repetitions,num_vms,rps,interface,repetition,vm_number,op,avg_us,95th_us,99th_us,ops,runtime,ops_per_sec
0,2,32,-1,vmux-emu,1,1,read,1186.384721510505,2357.0,5383.0,25369.0,,
1,2,32,-1,vmux-emu,1,1,update,1183.4088916966084,2319.0,5227.0,25327.0,,
2,2,32,-1,vmux-emu,1,1,overall,,,,,61035.0,830.6053903497993
0,2,32,-1,vmux-emu,1,2,read,1259.2255958075116,2137.0,4599.0,24043.0,,
1,2,32,-1,vmux-emu,1,2,update,1233.4950595818668,2199.0,4603.0,23581.0,,
2,2,32,-1,vmux-emu,1,2,overall,,,,,61032.0,780.3119674924629
0,2,32,-1,vmux-emu,1,3,read,1357.7713808362685,2249.0,4499.0,22146.0,,
1,2,32,-1,vmux-emu,1,3,update,1359.8430142714299,2295.0,4511.0,22002.0,,
2,2,32,-1,vmux-emu,1,3,overall,,,,,61054.0,723.0975857437678
0,2,32,-1,vmux-emu,1,4,read,1370.4029719061991,2363.0,4719.0,21535.0,,
1,2,32,-1,vmux-emu,1,4,update,1360.0131505316172,2411.0,4635.0,21444.0,,
2,2,32,-1,vmux-emu,1,4,overall,,,,,61031.0,704.2158902852649
0,2,32,-1,vmux-emu,1,5,read,1181.013842649378,1904.0,4051.0,22828.0,,
1,2,32,-1,vmux-emu,1,5,update,1248.2505370216124,1984.0,4119.0,22811.0,,
2,2,32,-1,vmux-emu,1,5,overall,,,,,61054.0,747.5185901005667
0,2,32,-1,vmux-emu,1,6,read,1314.1836988573534,2495.0,4859.0,21704.0,,
1,2,32,-1,vmux-emu,1,6,update,1393.456681417948,2539.0,4903.0,21919.0,,
2,2,32,-1,vmux-emu,1,6,overall,,,,,61037.0,714.6976424136179
0,2,32,-1,vmux-emu,1,7,read,1394.1313527653215,2277.0,4851.0,21408.0,,
1,2,32,-1,vmux-emu,1,7,update,1396.587139423077,2311.0,4855.0,21632.0,,
2,2,32,-1,vmux-emu,1,7,overall,,,,,61023.0,705.3078347508316
0,2,32,-1,vmux-emu,1,8,read,1097.0823185401784,2013.0,4523.0,27017.0,,
1,2,32,-1,vmux-emu,1,8,update,1110.5440300154492,2028.0,4419.0,27186.0,,
2,2,32,-1,vmux-emu,1,8,overall,,,,,61053.0,887.8024011924066
0,2,32,-1,vmux-emu,1,9,read,1139.099625583819,1907.0,4435.0,25907.0,,
1,2,32,-1,vmux-emu,1,9,update,1166.698033492088,1970.0,4295.0,26036.0,,
2,2,32,-1,vmux-emu,1,9,overall,,,,,61116.0,849.9083709666863
0,2,32,-1,vmux-emu,1,10,read,1137.7330803778846,1947.0,4539.0,25828.0,,
1,2,32,-1,vmux-emu,1,10,update,1181.0765612136893,1933.0,4515.0,25509.0,,
2,2,32,-1,vmux-emu,1,10,overall,,,,,61044.0,840.9835528471267
0,2,32,-1,vmux-emu,1,11,read,1118.3902281368821,1846.0,4283.0,26300.0,,
1,2,32,-1,vmux-emu,1,11,update,1139.495154019534,1844.0,4155.0,26620.0,,
2,2,32,-1,vmux-emu,1,11,overall,,,,,61032.0,867.0861187573731
0,2,32,-1,vmux-emu,1,12,read,1362.6029246869743,2517.0,5335.0,21404.0,,
1,2,32,-1,vmux-emu,1,12,update,1398.8898585338968,2569.0,5287.0,21772.0,,
2,2,32,-1,vmux-emu,1,12,overall,,,,,61026.0,707.5017205781143
0,2,32,-1,vmux-emu,1,13,read,1239.4832767509115,2411.0,4999.0,15906.0,,
1,2,32,-1,vmux-emu,1,13,update,1275.78577315666,2415.0,5075.0,15773.0,,
2,2,32,-1,vmux-emu,1,13,overall,,,,,61033.0,519.0470728949913
0,2,32,-1,vmux-emu,1,14,read,1381.103969578928,2427.0,5103.0,21564.0,,
1,2,32,-1,vmux-emu,1,14,update,1398.265352716429,2557.0,5211.0,21462.0,,
2,2,32,-1,vmux-emu,1,14,overall,,,,,61035.0,704.9397886458589
0,2,32,-1,vmux-emu,1,15,read,1460.17952088811,2607.0,5327.0,20538.0,,
1,2,32,-1,vmux-emu,1,15,update,1457.1321050568404,2643.0,5031.0,20408.0,,
2,2,32,-1,vmux-emu,1,15,overall,,,,,61023.0,670.9929043147665
0,2,32,-1,vmux-emu,1,16,read,1189.2554569441113,2257.0,5723.0,25014.0,,
1,2,32,-1,vmux-emu,1,16,update,1205.808091327859,2363.0,5883.0,24965.0,,
2,2,32,-1,vmux-emu,1,16,overall,,,,,61065.0,818.4557438794727
0,2,32,-1,vmux-emu,1,17,read,1155.5283925003841,2103.0,5027.0,26028.0,,
1,2,32,-1,vmux-emu,1,17,update,1172.987354617126,2147.0,5207.0,25622.0,,
2,2,32,-1,vmux-emu,1,17,overall,,,,,61024.0,846.3883062401678
0,2,32,-1,vmux-emu,1,18,read,1114.0257089848926,1806.0,4175.0,26411.0,,
1,2,32,-1,vmux-emu,1,18,update,1127.1264139635928,1841.0,4271.0,26698.0,,
2,2,32,-1,vmux-emu,1,18,overall,,,,,61027.0,870.2541498025464
0,2,32,-1,vmux-emu,1,19,read,1346.7012352382246,2415.0,4963.0,22101.0,,
1,2,32,-1,vmux-emu,1,19,update,1345.3403992308397,2427.0,4931.0,21842.0,,
2,2,32,-1,vmux-emu,1,19,overall,,,,,61053.0,719.7516911535879
0,2,32,-1,vmux-emu,1,20,read,1365.5183921821701,2241.0,5367.0,21694.0,,
1,2,32,-1,vmux-emu,1,20,update,1359.0438716130207,2285.0,5163.0,21996.0,,
2,2,32,-1,vmux-emu,1,20,overall,,,,,61039.0,715.7718835498615
0,2,32,-1,vmux-emu,1,21,read,1343.537215099715,2189.0,4739.0,22464.0,,
1,2,32,-1,vmux-emu,1,21,update,1320.0094697815696,2185.0,4639.0,22387.0,,
2,2,32,-1,vmux-emu,1,21,overall,,,,,61029.0,734.91291025578
0,2,32,-1,vmux-emu,1,22,read,1352.2034754402225,2271.0,5275.0,21580.0,,
1,2,32,-1,vmux-emu,1,22,update,1346.7131860624004,2407.0,5331.0,21955.0,,
2,2,32,-1,vmux-emu,1,22,overall,,,,,61017.0,713.4896832030417
0,2,32,-1,vmux-emu,1,23,read,1273.3925650557621,2135.0,4455.0,21520.0,,
1,2,32,-1,vmux-emu,1,23,update,1297.464963707426,2209.0,4431.0,21492.0,,
2,2,32,-1,vmux-emu,1,23,overall,,,,,61026.0,704.8143414282437
0,2,32,-1,vmux-emu,1,24,read,1408.8186613628502,1995.0,4843.0,23128.0,,
1,2,32,-1,vmux-emu,1,24,update,1135.826402217957,2073.0,4863.0,23445.0,,
2,2,32,-1,vmux-emu,1,24,overall,,,,,61062.0,762.7165831450002
0,2,32,-1,vmux-emu,1,25,read,1189.6152580463922,2109.0,4439.0,24918.0,,
1,2,32,-1,vmux-emu,1,25,update,1203.9493318485524,2177.0,4375.0,25144.0,,
2,2,32,-1,vmux-emu,1,25,overall,,,,,61053.0,819.9760863512031
0,2,32,-1,vmux-emu,1,26,read,1013.9869389192044,1677.0,4061.0,28405.0,,
1,2,32,-1,vmux-emu,1,26,update,1074.226356317816,1720.0,4073.0,28570.0,,
2,2,32,-1,vmux-emu,1,26,overall,,,,,61036.0,933.4654957729864
0,2,32,-1,vmux-emu,1,27,read,1170.4737470167065,1801.0,4247.0,25140.0,,
1,2,32,-1,vmux-emu,1,27,update,1170.5200428639466,1856.0,4251.0,25196.0,,
2,2,32,-1,vmux-emu,1,27,overall,,,,,61066.0,824.2884747650083
0,2,32,-1,vmux-emu,1,28,read,1070.3487643578142,1767.0,4395.0,20111.0,,
1,2,32,-1,vmux-emu,1,28,update,1930.0973532096136,1871.0,4707.0,19722.0,,
2,2,32,-1,vmux-emu,1,28,overall,,,,,61028.0,652.7003998164777
0,2,32,-1,vmux-emu,1,29,read,1477.170471417966,2065.0,4451.0,21552.0,,
1,2,32,-1,vmux-emu,1,29,update,1280.7628942486085,2139.0,4395.0,21560.0,,
2,2,32,-1,vmux-emu,1,29,overall,,,,,61025.0,706.4645637034002
0,2,32,-1,vmux-emu,1,30,read,1128.0436642515801,1792.0,4471.0,25948.0,,
1,2,32,-1,vmux-emu,1,30,update,1157.9277960208615,1907.0,4379.0,25885.0,,
2,2,32,-1,vmux-emu,1,30,overall,,,,,61029.0,849.3175375641089
0,2,32,-1,vmux-emu,1,31,read,1191.4545158665583,2025.0,4107.0,24580.0,,
1,2,32,-1,vmux-emu,1,31,update,1241.8939766945675,2077.0,4299.0,24372.0,,
2,2,32,-1,vmux-emu,1,31,overall,,,,,61023.0,802.1893384461597
