,repetitions,num_vms,rps,interface,repetition,vm_number,op,avg_us,95th_us,99th_us,ops,runtime,ops_per_sec
0,2,16,-1,bridge-vhost,1,1,read,185.45355569852032,375.0,524.0,161656.0,,
1,2,16,-1,bridge-vhost,1,1,update,185.78761764231774,380.0,533.0,161294.0,,
2,2,16,-1,bridge-vhost,1,1,overall,,,,,61031.0,5291.573134964198
0,2,16,-1,bridge-vhost,1,2,read,179.92386989679312,361.0,497.0,166268.0,,
1,2,16,-1,bridge-vhost,1,2,update,180.56377489511502,364.0,502.0,165896.0,,
2,2,16,-1,bridge-vhost,1,2,overall,,,,,61016.0,5443.883571522224
0,2,16,-1,bridge-vhost,1,3,read,180.64785715582286,371.0,516.0,165271.0,,
1,2,16,-1,bridge-vhost,1,3,update,181.31926137289088,375.0,523.0,165767.0,,
2,2,16,-1,bridge-vhost,1,3,overall,,,,,61035.0,5423.740476775621
0,2,16,-1,bridge-vhost,1,4,read,173.65978926335112,356.0,497.0,172158.0,,
1,2,16,-1,bridge-vhost,1,4,update,174.24411525029103,359.0,506.0,171800.0,,
2,2,16,-1,bridge-vhost,1,4,overall,,,,,61030.0,5635.8839914796
0,2,16,-1,bridge-vhost,1,5,read,180.78454776886497,369.0,508.0,166552.0,,
1,2,16,-1,bridge-vhost,1,5,update,179.7076228746576,373.0,514.0,165738.0,,
2,2,16,-1,bridge-vhost,1,5,overall,,,,,61025.0,5445.145432199918
0,2,16,-1,bridge-vhost,1,6,read,187.30351099171648,372.0,520.0,160439.0,,
1,2,16,-1,bridge-vhost,1,6,update,186.59128938393667,373.0,528.0,159805.0,,
2,2,16,-1,bridge-vhost,1,6,overall,,,,,61017.0,5248.438959634201
0,2,16,-1,bridge-vhost,1,7,read,169.9954235224151,351.0,496.0,176555.0,,
1,2,16,-1,bridge-vhost,1,7,update,168.8228176318064,353.0,500.0,177021.0,,
2,2,16,-1,bridge-vhost,1,7,overall,,,,,61019.0,5794.523017420804
0,2,16,-1,bridge-vhost,1,8,read,193.07027898037236,386.0,540.0,154527.0,,
1,2,16,-1,bridge-vhost,1,8,update,193.53978839660817,389.0,550.0,155196.0,,
2,2,16,-1,bridge-vhost,1,8,overall,,,,,61015.0,5076.177989019094
0,2,16,-1,bridge-vhost,1,9,read,210.9405712195911,401.0,506.0,142187.0,,
1,2,16,-1,bridge-vhost,1,9,update,211.00866463152403,404.0,509.0,141841.0,,
2,2,16,-1,bridge-vhost,1,9,overall,,,,,61025.0,4654.289225727161
0,2,16,-1,bridge-vhost,1,10,read,189.21409020060065,372.0,500.0,157826.0,,
1,2,16,-1,bridge-vhost,1,10,update,189.0367461678096,375.0,506.0,158656.0,,
2,2,16,-1,bridge-vhost,1,10,overall,,,,,61018.0,5186.699006850437
0,2,16,-1,bridge-vhost,1,11,read,171.73288908120583,356.0,481.0,173325.0,,
1,2,16,-1,bridge-vhost,1,11,update,173.19540515117063,362.0,494.0,173281.0,,
2,2,16,-1,bridge-vhost,1,11,overall,,,,,61017.0,5680.482488486815
0,2,16,-1,bridge-vhost,1,12,read,197.21174448431728,385.0,512.0,152429.0,,
1,2,16,-1,bridge-vhost,1,12,update,195.44154817805233,387.0,516.0,151843.0,,
2,2,16,-1,bridge-vhost,1,12,overall,,,,,61022.0,4986.267247877815
0,2,16,-1,bridge-vhost,1,13,read,171.4242939247963,358.0,480.0,174167.0,,
1,2,16,-1,bridge-vhost,1,13,update,171.60153858500624,363.0,484.0,174446.0,,
2,2,16,-1,bridge-vhost,1,13,overall,,,,,61018.0,5713.281326821593
0,2,16,-1,bridge-vhost,1,14,read,193.5818765792722,380.0,503.0,154739.0,,
1,2,16,-1,bridge-vhost,1,14,update,193.75714526763926,383.0,508.0,154088.0,,
2,2,16,-1,bridge-vhost,1,14,overall,,,,,61028.0,5060.414891525202
0,2,16,-1,bridge-vhost,1,15,read,178.26877919530125,369.0,500.0,167193.0,,
1,2,16,-1,bridge-vhost,1,15,update,178.64005201250208,372.0,500.0,167652.0,,
2,2,16,-1,bridge-vhost,1,15,overall,,,,,61018.0,5487.64299059294
0,2,16,-1,bridge-vhost,1,16,read,178.16441146342044,356.0,482.0,167908.0,,
1,2,16,-1,bridge-vhost,1,16,update,178.28405712132,359.0,486.0,167153.0,,
2,2,16,-1,bridge-vhost,1,16,overall,,,,,61025.0,5490.553052027857
