,repetitions,num_vms,rps,interface,repetition,vm_number,op,avg_us,95th_us,99th_us,ops,runtime,ops_per_sec
0,2,32,-1,vmux-med,1,1,read,993.2437223042836,5119.0,7927.0,29788.0,,
1,2,32,-1,vmux-med,1,1,update,1033.0123419012648,5255.0,7935.0,29412.0,,
2,2,32,-1,vmux-med,1,1,overall,,,,,61031.0,969.9988530418967
0,2,32,-1,vmux-med,1,2,read,570.467166762839,3219.0,4499.0,51990.0,,
1,2,32,-1,vmux-med,1,2,update,576.3015584516029,3233.0,4615.0,51718.0,,
2,2,32,-1,vmux-med,1,2,overall,,,,,61041.0,1698.9892039776544
0,2,32,-1,vmux-med,1,3,read,519.2461613453571,3203.0,4411.0,57442.0,,
1,2,32,-1,vmux-med,1,3,update,513.9478297017356,3187.0,4415.0,57734.0,,
2,2,32,-1,vmux-med,1,3,overall,,,,,61034.0,1887.0793328308812
0,2,32,-1,vmux-med,1,4,read,640.9502055045082,3305.0,4683.0,46471.0,,
1,2,32,-1,vmux-med,1,4,update,640.4861524524395,3277.0,4655.0,46362.0,,
2,2,32,-1,vmux-med,1,4,overall,,,,,61035.0,1520.9797657082001
0,2,32,-1,vmux-med,1,5,read,574.3423734127606,3243.0,4495.0,51032.0,,
1,2,32,-1,vmux-med,1,5,update,590.0912329887273,3253.0,4563.0,51363.0,,
2,2,32,-1,vmux-med,1,5,overall,,,,,61075.0,1676.545231273025
0,2,32,-1,vmux-med,1,6,read,603.9975386925869,3273.0,4687.0,47942.0,,
1,2,32,-1,vmux-med,1,6,update,634.1851164708307,3279.0,4695.0,48510.0,,
2,2,32,-1,vmux-med,1,6,overall,,,,,61036.0,1580.247722655482
0,2,32,-1,vmux-med,1,7,read,701.3093959255141,3285.0,4663.0,42263.0,,
1,2,32,-1,vmux-med,1,7,update,702.6351500363653,3279.0,4687.0,42623.0,,
2,2,32,-1,vmux-med,1,7,overall,,,,,61046.0,1390.5251777348228
0,2,32,-1,vmux-med,1,8,read,584.0713230639375,3233.0,4607.0,52129.0,,
1,2,32,-1,vmux-med,1,8,update,557.810511942767,3233.0,4607.0,51998.0,,
2,2,32,-1,vmux-med,1,8,overall,,,,,61030.0,1706.16090447321
0,2,32,-1,vmux-med,1,9,read,521.1930888254158,3215.0,4379.0,57067.0,,
1,2,32,-1,vmux-med,1,9,update,521.5734216951518,3189.0,4383.0,57340.0,,
2,2,32,-1,vmux-med,1,9,overall,,,,,61019.0,1874.9405922745375
0,2,32,-1,vmux-med,1,10,read,529.7077655586547,3231.0,4435.0,56287.0,,
1,2,32,-1,vmux-med,1,10,update,537.2340436962751,3231.0,4451.0,55840.0,,
2,2,32,-1,vmux-med,1,10,overall,,,,,61025.0,1837.3945104465383
0,2,32,-1,vmux-med,1,11,read,510.8876769316625,3203.0,4339.0,59133.0,,
1,2,32,-1,vmux-med,1,11,update,501.09697965544694,3191.0,4387.0,59033.0,,
2,2,32,-1,vmux-med,1,11,overall,,,,,61034.0,1936.0684208801651
0,2,32,-1,vmux-med,1,12,read,672.3269362425741,3309.0,4487.0,45281.0,,
1,2,32,-1,vmux-med,1,12,update,651.3265391564937,3305.0,4587.0,45382.0,,
2,2,32,-1,vmux-med,1,12,overall,,,,,61227.0,1480.7682885001716
0,2,32,-1,vmux-med,1,13,read,557.493831775701,3247.0,4411.0,53500.0,,
1,2,32,-1,vmux-med,1,13,update,564.1053008866252,3241.0,4383.0,53010.0,,
2,2,32,-1,vmux-med,1,13,overall,,,,,61052.0,1744.5783921902641
0,2,32,-1,vmux-med,1,14,read,643.814550581897,3285.0,4499.0,47517.0,,
1,2,32,-1,vmux-med,1,14,update,615.6104252109054,3297.0,4543.0,47059.0,,
2,2,32,-1,vmux-med,1,14,overall,,,,,61029.0,1549.6894918809091
0,2,32,-1,vmux-med,1,15,read,531.8120152255099,3217.0,4335.0,55696.0,,
1,2,32,-1,vmux-med,1,15,update,546.0622505985634,3219.0,4327.0,55132.0,,
2,2,32,-1,vmux-med,1,15,overall,,,,,61050.0,1815.3644553644554
0,2,32,-1,vmux-med,1,16,read,986.7269912378945,5455.0,7843.0,30358.0,,
1,2,32,-1,vmux-med,1,16,update,1003.0105413673849,5351.0,7883.0,30072.0,,
2,2,32,-1,vmux-med,1,16,overall,,,,,61035.0,990.0876546243958
0,2,32,-1,vmux-med,1,17,read,975.0706535947712,5119.0,7635.0,30600.0,,
1,2,32,-1,vmux-med,1,17,update,983.7400220650269,5131.0,7711.0,30818.0,,
2,2,32,-1,vmux-med,1,17,overall,,,,,61022.0,1006.4894628166891
0,2,32,-1,vmux-med,1,18,read,490.1944019057342,3175.0,4315.0,58770.0,,
1,2,32,-1,vmux-med,1,18,update,523.7705965305742,3199.0,4399.0,58857.0,,
2,2,32,-1,vmux-med,1,18,overall,,,,,61019.0,1927.71104082335
0,2,32,-1,vmux-med,1,19,read,510.70825188378194,3191.0,4307.0,59853.0,,
1,2,32,-1,vmux-med,1,19,update,491.35025746825676,3179.0,4303.0,59619.0,,
2,2,32,-1,vmux-med,1,19,overall,,,,,61030.0,1957.5946255939702
0,2,32,-1,vmux-med,1,20,read,577.0919426498264,3261.0,4387.0,51543.0,,
1,2,32,-1,vmux-med,1,20,update,578.9652073511018,3261.0,4387.0,51965.0,,
2,2,32,-1,vmux-med,1,20,overall,,,,,61018.0,1696.3518961617883
0,2,32,-1,vmux-med,1,21,read,548.2110617463052,3231.0,4319.0,55145.0,,
1,2,32,-1,vmux-med,1,21,update,535.8842942345924,3221.0,4295.0,55330.0,,
2,2,32,-1,vmux-med,1,21,overall,,,,,61027.0,1810.2643092401725
0,2,32,-1,vmux-med,1,22,read,569.2366581350041,3279.0,4419.0,52354.0,,
1,2,32,-1,vmux-med,1,22,update,574.6172661870504,3285.0,4431.0,52125.0,,
2,2,32,-1,vmux-med,1,22,overall,,,,,61020.0,1712.209111766634
0,2,32,-1,vmux-med,1,23,read,568.290994813767,3239.0,4343.0,53025.0,,
1,2,32,-1,vmux-med,1,23,update,559.9029460456017,3245.0,4307.0,53156.0,,
2,2,32,-1,vmux-med,1,23,overall,,,,,61030.0,1739.8164836965427
0,2,32,-1,vmux-med,1,24,read,651.2076524937976,3243.0,4507.0,46756.0,,
1,2,32,-1,vmux-med,1,24,update,619.2649516457415,3241.0,4543.0,47152.0,,
2,2,32,-1,vmux-med,1,24,overall,,,,,61042.0,1538.4161724714131
0,2,32,-1,vmux-med,1,25,read,488.6708252577404,3191.0,4243.0,61399.0,,
1,2,32,-1,vmux-med,1,25,update,483.6329652894703,3181.0,4271.0,61768.0,,
2,2,32,-1,vmux-med,1,25,overall,,,,,61045.0,2017.642722581702
0,2,32,-1,vmux-med,1,26,read,492.9848975898659,3185.0,4311.0,60785.0,,
1,2,32,-1,vmux-med,1,26,update,489.62895875680283,3187.0,4323.0,61004.0,,
