,repetitions,num_vms,rps,interface,repetition,vm_number,op,avg_us,95th_us,99th_us,ops,runtime,ops_per_sec
0,2,32,-1,bridge-vhost,1,1,read,476.82846276057967,879.0,3411.0,62313.0,,
1,2,32,-1,bridge-vhost,1,1,update,474.902763463025,889.0,3183.0,62096.0,,
2,2,32,-1,bridge-vhost,1,1,overall,,,,,61067.0,2037.2541634598065
0,2,32,-1,bridge-vhost,1,2,read,456.56570825966935,770.0,2823.0,64482.0,,
1,2,32,-1,bridge-vhost,1,2,update,464.74560407953857,787.0,3085.0,64321.0,,
2,2,32,-1,bridge-vhost,1,2,overall,,,,,61048.0,2109.8643690210984
0,2,32,-1,bridge-vhost,1,3,read,442.6888292690238,778.0,2659.0,66719.0,,
1,2,32,-1,bridge-vhost,1,3,update,446.34113250589064,795.0,2681.0,66631.0,,
2,2,32,-1,bridge-vhost,1,3,overall,,,,,61073.0,2183.452589524012
0,2,32,-1,bridge-vhost,1,4,read,452.86374454581517,734.0,2517.0,65546.0,,
1,2,32,-1,bridge-vhost,1,4,update,455.9423094702456,755.0,2555.0,64898.0,,
2,2,32,-1,bridge-vhost,1,4,overall,,,,,61035.0,2137.199967231916
0,2,32,-1,bridge-vhost,1,5,read,428.6658326424257,764.0,3079.0,67544.0,,
1,2,32,-1,bridge-vhost,1,5,update,445.44511324669975,788.0,3339.0,67949.0,,
2,2,32,-1,bridge-vhost,1,5,overall,,,,,61034.0,2219.959366910247
0,2,32,-1,bridge-vhost,1,6,read,436.3894392870405,776.0,2565.0,67325.0,,
1,2,32,-1,bridge-vhost,1,6,update,444.6173994946701,795.0,2835.0,66887.0,,
2,2,32,-1,bridge-vhost,1,6,overall,,,,,61067.0,2197.7827631945243
0,2,32,-1,bridge-vhost,1,7,read,466.639216615336,839.0,3099.0,63315.0,,
1,2,32,-1,bridge-vhost,1,7,update,471.2806852888776,845.0,3097.0,62864.0,,
2,2,32,-1,bridge-vhost,1,7,overall,,,,,61072.0,2066.069557243909
0,2,32,-1,bridge-vhost,1,8,read,462.22135767291854,795.0,2847.0,63874.0,,
1,2,32,-1,bridge-vhost,1,8,update,464.7668107363212,811.0,2741.0,63858.0,,
