,repetitions,num_vms,rps,interface,repetition,vm_number,op,avg_us,95th_us,99th_us,ops,runtime,ops_per_sec
0,2,4,-1,bridge,1,1,read,105.25342154943971,122.0,132.0,288685.0,,
1,2,4,-1,bridge,1,1,update,102.10493814347393,119.0,129.0,289056.0,,
2,2,4,-1,bridge,1,1,overall,,,,,61020.0,9468.059652572927
0,2,4,-1,bridge,1,2,read,100.97054169161952,117.0,131.0,298897.0,,
1,2,4,-1,bridge,1,2,update,98.77994704172127,115.0,129.0,300614.0,,
2,2,4,-1,bridge,1,2,overall,,,,,61016.0,9825.472007342336
0,2,4,-1,bridge,1,3,read,104.4501976718647,123.0,133.0,291392.0,,
1,2,4,-1,bridge,1,3,update,101.30443433574159,120.0,130.0,291498.0,,
2,2,4,-1,bridge,1,3,overall,,,,,61016.0,9553.068047725186
0,2,4,-1,bridge,1,4,read,100.6241877901932,118.0,131.0,301954.0,,
1,2,4,-1,bridge,1,4,update,98.187973606286,116.0,129.0,300223.0,,
2,2,4,-1,bridge,1,4,overall,,,,,61016.0,9869.165464796119
