,repetitions,num_vms,rps,interface,repetition,vm_number,op,avg_us,95th_us,99th_us,ops,runtime,ops_per_sec
0,2,8,-1,bridge-vhost,1,1,read,93.10648719329282,127.0,170.0,325025.0,,
1,2,8,-1,bridge-vhost,1,1,update,90.8424521129405,125.0,168.0,324879.0,,
2,2,8,-1,bridge-vhost,1,1,overall,,,,,61020.0,10650.671910848901
0,2,8,-1,bridge-vhost,1,2,read,101.10297906467729,131.0,173.0,299255.0,,
1,2,8,-1,bridge-vhost,1,2,update,98.2793906333156,128.0,171.0,300640.0,,
2,2,8,-1,bridge-vhost,1,2,overall,,,,,61021.0,9830.959833499943
0,2,8,-1,bridge-vhost,1,3,read,95.38179682801574,126.0,171.0,317593.0,,
1,2,8,-1,bridge-vhost,1,3,update,93.25611250805524,124.0,170.0,316564.0,,
2,2,8,-1,bridge-vhost,1,3,overall,,,,,61012.0,10393.971677702746
0,2,8,-1,bridge-vhost,1,4,read,94.32780077785891,127.0,171.0,319081.0,,
1,2,8,-1,bridge-vhost,1,4,update,92.66001056557062,125.0,170.0,319907.0,,
2,2,8,-1,bridge-vhost,1,4,overall,,,,,61013.0,10472.981167947815
0,2,8,-1,bridge-vhost,1,5,read,97.00910315418547,126.0,164.0,313298.0,,
1,2,8,-1,bridge-vhost,1,5,update,93.82875266970377,123.0,162.0,313237.0,,
2,2,8,-1,bridge-vhost,1,5,overall,,,,,61011.0,10269.213748340464
0,2,8,-1,bridge-vhost,1,6,read,93.79219096217614,127.0,169.0,321781.0,,
1,2,8,-1,bridge-vhost,1,6,update,92.01681806029632,125.0,166.0,321678.0,,
2,2,8,-1,bridge-vhost,1,6,overall,,,,,61019.0,10545.22361887281
0,2,8,-1,bridge-vhost,1,7,read,97.49024543335126,127.0,173.0,312264.0,,
1,2,8,-1,bridge-vhost,1,7,update,94.38425573591509,124.0,172.0,311415.0,,
2,2,8,-1,bridge-vhost,1,7,overall,,,,,61017.0,10221.397315502238
0,2,8,-1,bridge-vhost,1,8,read,102.81078789680261,135.0,181.0,296054.0,,
1,2,8,-1,bridge-vhost,1,8,update,99.67145658206292,131.0,178.0,294786.0,,
2,2,8,-1,bridge-vhost,1,8,overall,,,,,61020.0,9682.726974762372
