,repetitions,num_vms,rps,interface,repetition,vm_number,op,avg_us,95th_us,99th_us,ops,runtime,ops_per_sec
0,2,4,-1,vmux-med,1,1,read,100.10797509575987,124.0,192.0,299708.0,,
1,2,4,-1,vmux-med,1,1,update,99.01037127360439,123.0,192.0,300156.0,,
2,2,4,-1,vmux-med,1,1,overall,,,,,61016.0,9831.257375114725
0,2,4,-1,vmux-med,1,2,read,104.31888081793856,123.0,161.0,288139.0,,
1,2,4,-1,vmux-med,1,2,update,102.87830489535727,122.0,159.0,288171.0,,
2,2,4,-1,vmux-med,1,2,overall,,,,,61015.0,9445.382283045154
0,2,4,-1,vmux-med,1,3,read,105.1658033084308,123.0,164.0,285513.0,,
1,2,4,-1,vmux-med,1,3,update,103.99564035367018,122.0,163.0,285803.0,,
2,2,4,-1,vmux-med,1,3,overall,,,,,61021.0,9362.612870978843
0,2,4,-1,vmux-med,1,4,read,119.91131332444225,140.0,184.0,254187.0,,
1,2,4,-1,vmux-med,1,4,update,115.39727032637573,136.0,179.0,254829.0,,
2,2,4,-1,vmux-med,1,4,overall,,,,,61015.0,8342.47316233713
