,repetitions,num_vms,rps,interface,repetition,vm_number,op,avg_us,95th_us,99th_us,ops,runtime,ops_per_sec
0,2,16,-1,vmux-med,1,1,read,335.4715286952238,590.0,3071.0,89318.0,,
1,2,16,-1,vmux-med,1,1,update,335.12513348758563,596.0,3103.0,89896.0,,
2,2,16,-1,vmux-med,1,1,overall,,,,,61042.0,2935.9129779496084
0,2,16,-1,vmux-med,1,2,read,186.52122446938827,383.0,593.0,160004.0,,
1,2,16,-1,vmux-med,1,2,update,186.36823021475163,386.0,607.0,160511.0,,
2,2,16,-1,vmux-med,1,2,overall,,,,,61020.0,5252.622091117666
0,2,16,-1,vmux-med,1,3,read,202.42998923588308,411.0,628.0,147713.0,,
1,2,16,-1,vmux-med,1,3,update,202.81081300813008,413.0,635.0,147600.0,,
2,2,16,-1,vmux-med,1,3,overall,,,,,61023.0,4839.372040050473
0,2,16,-1,vmux-med,1,4,read,196.36420435114303,396.0,615.0,152052.0,,
1,2,16,-1,vmux-med,1,4,update,196.69086009136623,400.0,630.0,152135.0,,
2,2,16,-1,vmux-med,1,4,overall,,,,,61028.0,4984.384217080685
0,2,16,-1,vmux-med,1,5,read,192.39859322293776,394.0,610.0,156528.0,,
1,2,16,-1,vmux-med,1,5,update,190.70102091985652,396.0,619.0,155546.0,,
2,2,16,-1,vmux-med,1,5,overall,,,,,61017.0,5114.541848992903
0,2,16,-1,vmux-med,1,6,read,212.1775417514985,422.0,648.0,140474.0,,
1,2,16,-1,vmux-med,1,6,update,212.89919460892682,425.0,653.0,140677.0,,
2,2,16,-1,vmux-med,1,6,overall,,,,,61018.0,4607.673145629158
0,2,16,-1,vmux-med,1,7,read,210.1221154046961,410.0,622.0,143651.0,,
1,2,16,-1,vmux-med,1,7,update,206.0919616252193,407.0,610.0,143636.0,,
2,2,16,-1,vmux-med,1,7,overall,,,,,61033.0,4707.076499598578
0,2,16,-1,vmux-med,1,8,read,185.24810844697134,378.0,569.0,161111.0,,
1,2,16,-1,vmux-med,1,8,update,186.2164055700609,380.0,572.0,160860.0,,
2,2,16,-1,vmux-med,1,8,overall,,,,,61026.0,5275.964343066889
0,2,16,-1,vmux-med,1,9,read,179.95433842086288,371.0,561.0,166420.0,,
1,2,16,-1,vmux-med,1,9,update,180.24488600332177,374.0,566.0,165575.0,,
2,2,16,-1,vmux-med,1,9,overall,,,,,61028.0,5440.04391426886
0,2,16,-1,vmux-med,1,10,read,184.55693499774105,385.0,592.0,161579.0,,
1,2,16,-1,vmux-med,1,10,update,184.0115490432471,385.0,591.0,161745.0,,
2,2,16,-1,vmux-med,1,10,overall,,,,,61016.0,5299.003540055068
0,2,16,-1,vmux-med,1,11,read,185.13467875306202,387.0,595.0,160842.0,,
1,2,16,-1,vmux-med,1,11,update,185.29947277012778,389.0,599.0,161220.0,,
2,2,16,-1,vmux-med,1,11,overall,,,,,61032.0,5276.936688950059
0,2,16,-1,vmux-med,1,12,read,192.5061815270793,384.0,596.0,154897.0,,
1,2,16,-1,vmux-med,1,12,update,191.93539600143907,389.0,604.0,155656.0,,
2,2,16,-1,vmux-med,1,12,overall,,,,,61017.0,5089.614369765803
0,2,16,-1,vmux-med,1,13,read,201.66093221086336,408.0,619.0,147413.0,,
1,2,16,-1,vmux-med,1,13,update,202.98689953376956,412.0,638.0,147781.0,,
2,2,16,-1,vmux-med,1,13,overall,,,,,61029.0,4836.94636975864
0,2,16,-1,vmux-med,1,14,read,205.46834703070732,410.0,604.0,145405.0,,
1,2,16,-1,vmux-med,1,14,update,205.72128533462188,413.0,609.0,144865.0,,
2,2,16,-1,vmux-med,1,14,overall,,,,,61016.0,4757.27677986102
0,2,16,-1,vmux-med,1,15,read,208.72520045105813,411.0,624.0,144549.0,,
1,2,16,-1,vmux-med,1,15,update,205.23959062827188,409.0,620.0,144221.0,,
2,2,16,-1,vmux-med,1,15,overall,,,,,61026.0,4731.917543342182
0,2,16,-1,vmux-med,1,16,read,328.64621425672635,592.0,3095.0,91171.0,,
1,2,16,-1,vmux-med,1,16,update,327.74811152163664,597.0,3059.0,91211.0,,
2,2,16,-1,vmux-med,1,16,overall,,,,,61022.0,2988.7909278620828
