,repetitions,num_vms,rps,interface,repetition,vm_number,op,avg_us,95th_us,99th_us,ops,runtime,ops_per_sec
0,2,32,-1,bridge-vhost,0,1,read,427.7275479021536,856.0,2425.0,69047.0,,
1,2,32,-1,bridge-vhost,0,1,update,436.05317977690856,880.0,2601.0,69030.0,,
2,2,32,-1,bridge-vhost,0,1,overall,,,,,61068.0,2261.0368769240845
0,2,32,-1,bridge-vhost,0,2,read,445.20740596608346,826.0,2711.0,66811.0,,
1,2,32,-1,bridge-vhost,0,2,update,448.02298090932305,822.0,2647.0,66577.0,,
2,2,32,-1,bridge-vhost,0,2,overall,,,,,61049.0,2184.933414142738
0,2,32,-1,bridge-vhost,0,3,read,423.304381354964,797.0,1992.0,70024.0,,
1,2,32,-1,bridge-vhost,0,3,update,429.6712632814961,815.0,1992.0,69834.0,,
2,2,32,-1,bridge-vhost,0,3,overall,,,,,61059.0,2290.538659329501
0,2,32,-1,bridge-vhost,0,4,read,415.70825928746723,784.0,2223.0,70902.0,,
1,2,32,-1,bridge-vhost,0,4,update,424.55438220013554,806.0,2439.0,70832.0,,
2,2,32,-1,bridge-vhost,0,4,overall,,,,,61064.0,2321.0729726188915
0,2,32,-1,bridge-vhost,0,5,read,434.8869025902955,878.0,2665.0,68525.0,,
1,2,32,-1,bridge-vhost,0,5,update,439.051154195876,883.0,2757.0,68186.0,,
2,2,32,-1,bridge-vhost,0,5,overall,,,,,61059.0,2238.9983458621987
0,2,32,-1,bridge-vhost,0,6,read,466.6498153531861,900.0,2895.0,63635.0,,
1,2,32,-1,bridge-vhost,0,6,update,470.3185787979993,913.0,3035.0,63777.0,,
2,2,32,-1,bridge-vhost,0,6,overall,,,,,61081.0,2085.951441528462
0,2,32,-1,bridge-vhost,0,7,read,431.03615242173487,821.0,2635.0,69124.0,,
1,2,32,-1,bridge-vhost,0,7,update,431.16424897416636,826.0,2557.0,69212.0,,
2,2,32,-1,bridge-vhost,0,7,overall,,,,,61063.0,2265.463537657829
0,2,32,-1,bridge-vhost,0,8,read,449.8649263948069,848.0,2691.0,65009.0,,
1,2,32,-1,bridge-vhost,0,8,update,466.20363055073085,882.0,3177.0,65059.0,,
2,2,32,-1,bridge-vhost,0,8,overall,,,,,61095.0,2128.946722317702
0,2,32,-1,bridge-vhost,0,9,read,432.5593483547716,837.0,2547.0,68258.0,,
1,2,32,-1,bridge-vhost,0,9,update,436.0611941386601,841.0,2509.0,68585.0,,
2,2,32,-1,bridge-vhost,0,9,overall,,,,,61076.0,2240.536380902482
0,2,32,-1,bridge-vhost,0,10,read,457.7141392311211,836.0,3017.0,63391.0,,
1,2,32,-1,bridge-vhost,0,10,update,476.36657656672344,865.0,3395.0,64003.0,,
2,2,32,-1,bridge-vhost,0,10,overall,,,,,61059.0,2086.4082281072406
0,2,32,-1,bridge-vhost,0,11,read,448.7170365385498,846.0,2467.0,65383.0,,
1,2,32,-1,bridge-vhost,0,11,update,459.8328321758376,874.0,2659.0,65515.0,,
2,2,32,-1,bridge-vhost,0,11,overall,,,,,61054.0,2143.9709109968226
0,2,32,-1,bridge-vhost,0,12,read,456.88233478408495,827.0,2663.0,64794.0,,
1,2,32,-1,bridge-vhost,0,12,update,462.2068506302456,843.0,2697.0,64578.0,,
2,2,32,-1,bridge-vhost,0,12,overall,,,,,61048.0,2119.1849036823482
0,2,32,-1,bridge-vhost,0,13,read,442.94311712761663,813.0,3151.0,66927.0,,
1,2,32,-1,bridge-vhost,0,13,update,446.1188919218886,816.0,2955.0,66674.0,,
2,2,32,-1,bridge-vhost,0,13,overall,,,,,61061.0,2187.992335533319
0,2,32,-1,bridge-vhost,0,14,read,466.67065962893895,861.0,3243.0,63278.0,,
1,2,32,-1,bridge-vhost,0,14,update,476.1821011300517,881.0,3421.0,62652.0,,
2,2,32,-1,bridge-vhost,0,14,overall,,,,,61036.0,2063.2085982043386
0,2,32,-1,bridge-vhost,0,15,read,454.7572893131062,843.0,2999.0,65061.0,,
1,2,32,-1,bridge-vhost,0,15,update,458.8988267092573,866.0,3191.0,65116.0,,
2,2,32,-1,bridge-vhost,0,15,overall,,,,,61047.0,2132.4061788458075
0,2,32,-1,bridge-vhost,0,16,read,455.12270965741743,819.0,2463.0,64510.0,,
1,2,32,-1,bridge-vhost,0,16,update,460.4951237809452,839.0,2509.0,65317.0,,
2,2,32,-1,bridge-vhost,0,16,overall,,,,,61061.0,2126.1852901197162
0,2,32,-1,bridge-vhost,0,17,read,432.248454644938,793.0,2163.0,67622.0,,
1,2,32,-1,bridge-vhost,0,17,update,447.6294913948873,834.0,2583.0,67518.0,,
2,2,32,-1,bridge-vhost,0,17,overall,,,,,61043.0,2213.849253804695
0,2,32,-1,bridge-vhost,0,18,read,433.4821650032481,763.0,2531.0,67732.0,,
1,2,32,-1,bridge-vhost,0,18,update,440.8992195652493,773.0,2589.0,68039.0,,
2,2,32,-1,bridge-vhost,0,18,overall,,,,,61040.0,2224.2955439056354
0,2,32,-1,bridge-vhost,0,19,read,440.4058793654587,831.0,2425.0,66946.0,,
1,2,32,-1,bridge-vhost,0,19,update,446.22398176474115,844.0,2487.0,66684.0,,
2,2,32,-1,bridge-vhost,0,19,overall,,,,,61036.0,2189.363654236844
0,2,32,-1,bridge-vhost,0,20,read,439.9225121864225,824.0,2525.0,67288.0,,
1,2,32,-1,bridge-vhost,0,20,update,444.7984174380412,843.0,2387.0,66980.0,,
2,2,32,-1,bridge-vhost,0,20,overall,,,,,61048.0,2199.384091206919
0,2,32,-1,bridge-vhost,0,21,read,455.15663451431396,818.0,2721.0,64692.0,,
1,2,32,-1,bridge-vhost,0,21,update,462.31488537794297,829.0,2771.0,64560.0,,
2,2,32,-1,bridge-vhost,0,21,overall,,,,,61031.0,2117.80898232046
0,2,32,-1,bridge-vhost,0,22,read,456.9962960068766,786.0,2857.0,63985.0,,
1,2,32,-1,bridge-vhost,0,22,update,462.7853769945372,801.0,2975.0,64802.0,,
2,2,32,-1,bridge-vhost,0,22,overall,,,,,61066.0,2108.9804473847967
0,2,32,-1,bridge-vhost,0,23,read,451.15291158536587,823.0,2885.0,65600.0,,
1,2,32,-1,bridge-vhost,0,23,update,456.4181982202379,838.0,3051.0,65402.0,,
2,2,32,-1,bridge-vhost,0,23,overall,,,,,61075.0,2144.9365534179287
0,2,32,-1,bridge-vhost,0,24,read,524.0400600901352,977.0,5207.0,55916.0,,
1,2,32,-1,bridge-vhost,0,24,update,525.7504462313334,1002.0,4999.0,56585.0,,
2,2,32,-1,bridge-vhost,0,24,overall,,,,,61086.0,1841.6822185116066
0,2,32,-1,bridge-vhost,0,25,read,398.4663104461662,696.0,1964.0,74860.0,,
1,2,32,-1,bridge-vhost,0,25,update,403.19400568684273,710.0,2201.0,73503.0,,
2,2,32,-1,bridge-vhost,0,25,overall,,,,,61030.0,2430.984761592659
0,2,32,-1,bridge-vhost,0,26,read,432.985272590161,783.0,1897.0,67629.0,,
1,2,32,-1,bridge-vhost,0,26,update,444.8334271994309,804.0,2065.0,67472.0,,
2,2,32,-1,bridge-vhost,0,26,overall,,,,,61032.0,2213.6092541617513
0,2,32,-1,bridge-vhost,0,27,read,491.12132322166974,1004.0,3387.0,59733.0,,
1,2,32,-1,bridge-vhost,0,27,update,498.2414206503821,1027.0,3455.0,60057.0,,
2,2,32,-1,bridge-vhost,0,27,overall,,,,,61017.0,1963.22336398053
0,2,32,-1,bridge-vhost,0,28,read,421.5538588706169,769.0,2095.0,68958.0,,
1,2,32,-1,bridge-vhost,0,28,update,433.42512799861936,783.0,2485.0,69532.0,,
2,2,32,-1,bridge-vhost,0,28,overall,,,,,61041.0,2268.8029357317214
0,2,32,-1,bridge-vhost,0,29,read,405.52047561577706,770.0,2055.0,72916.0,,
1,2,32,-1,bridge-vhost,0,29,update,407.5402784616226,778.0,1936.0,73116.0,,
2,2,32,-1,bridge-vhost,0,29,overall,,,,,61038.0,2392.476817720109
0,2,32,-1,bridge-vhost,0,30,read,432.7742091814257,907.0,3189.0,68094.0,,
1,2,32,-1,bridge-vhost,0,30,update,437.04088673566764,931.0,3329.0,68115.0,,
2,2,32,-1,bridge-vhost,0,30,overall,,,,,61035.0,2231.6539690341606
0,2,32,-1,bridge-vhost,0,31,read,394.5791181600617,764.0,1859.0,73959.0,,
1,2,32,-1,bridge-vhost,0,31,update,407.1830308419904,786.0,2079.0,74217.0,,
