,repetitions,num_vms,rps,interface,repetition,vm_number,op,avg_us,95th_us,99th_us,ops,runtime,ops_per_sec
0,2,32,-1,vmux-dpdk-e810,1,1,read,1006.7290169468864,5099.0,7787.0,29917.0,,
1,2,32,-1,vmux-dpdk-e810,1,1,update,1005.9617578560097,5143.0,7847.0,29627.0,,
2,2,32,-1,vmux-dpdk-e810,1,1,overall,,,,,61057.0,975.219876508836
0,2,32,-1,vmux-dpdk-e810,1,2,read,535.1032914053721,3219.0,4371.0,55174.0,,
1,2,32,-1,vmux-dpdk-e810,1,2,update,540.1624662466247,3219.0,4459.0,55550.0,,
2,2,32,-1,vmux-dpdk-e810,1,2,overall,,,,,61069.0,1813.096661153777
0,2,32,-1,vmux-dpdk-e810,1,3,read,522.8332033078483,3207.0,4283.0,57681.0,,
1,2,32,-1,vmux-dpdk-e810,1,3,update,513.810103289645,3195.0,4319.0,57605.0,,
2,2,32,-1,vmux-dpdk-e810,1,3,overall,,,,,61051.0,1888.3556370903016
0,2,32,-1,vmux-dpdk-e810,1,4,read,586.2982344139651,3297.0,4439.0,50125.0,,
1,2,32,-1,vmux-dpdk-e810,1,4,update,604.4019230385605,3303.0,4491.0,50129.0,,
2,2,32,-1,vmux-dpdk-e810,1,4,overall,,,,,61056.0,1642.000786163522
0,2,32,-1,vmux-dpdk-e810,1,5,read,606.7887704364551,3321.0,4439.0,48871.0,,
1,2,32,-1,vmux-dpdk-e810,1,5,update,615.5788023361026,3329.0,4571.0,48628.0,,
2,2,32,-1,vmux-dpdk-e810,1,5,overall,,,,,61032.0,1597.5062262419715
0,2,32,-1,vmux-dpdk-e810,1,6,read,591.2779861598636,3301.0,4463.0,49855.0,,
1,2,32,-1,vmux-dpdk-e810,1,6,update,609.0900190152527,3305.0,4483.0,49434.0,,
2,2,32,-1,vmux-dpdk-e810,1,6,overall,,,,,61044.0,1626.5153004390277
0,2,32,-1,vmux-dpdk-e810,1,7,read,589.425363353612,3261.0,4339.0,51121.0,,
1,2,32,-1,vmux-dpdk-e810,1,7,update,578.6002308429681,3267.0,4391.0,51117.0,,
2,2,32,-1,vmux-dpdk-e810,1,7,overall,,,,,61059.0,1674.413272408654
0,2,32,-1,vmux-dpdk-e810,1,8,read,682.1098358800226,3265.0,4459.0,44175.0,,
1,2,32,-1,vmux-dpdk-e810,1,8,update,673.9737310978117,3281.0,4595.0,43778.0,,
2,2,32,-1,vmux-dpdk-e810,1,8,overall,,,,,61067.0,1440.2705225408158
0,2,32,-1,vmux-dpdk-e810,1,9,read,501.79450428438696,3195.0,4283.0,58118.0,,
1,2,32,-1,vmux-dpdk-e810,1,9,update,521.3098219609848,3209.0,4315.0,58695.0,,
2,2,32,-1,vmux-dpdk-e810,1,9,overall,,,,,61045.0,1913.5555737570644
0,2,32,-1,vmux-dpdk-e810,1,10,read,548.883278995623,3221.0,4343.0,55517.0,,
1,2,32,-1,vmux-dpdk-e810,1,10,update,525.1110248867553,3227.0,4375.0,55411.0,,
2,2,32,-1,vmux-dpdk-e810,1,10,overall,,,,,61037.0,1817.3894522994249
0,2,32,-1,vmux-dpdk-e810,1,11,read,551.0116960118222,3245.0,4395.0,55489.0,,
1,2,32,-1,vmux-dpdk-e810,1,11,update,531.7455240174672,3227.0,4359.0,54960.0,,
2,2,32,-1,vmux-dpdk-e810,1,11,overall,,,,,61038.0,1809.5121072119007
0,2,32,-1,vmux-dpdk-e810,1,12,read,583.2709577877122,3275.0,4347.0,50554.0,,
1,2,32,-1,vmux-dpdk-e810,1,12,update,594.5769863980244,3287.0,4403.0,51022.0,,
2,2,32,-1,vmux-dpdk-e810,1,12,overall,,,,,61069.0,1663.2988914179043
0,2,32,-1,vmux-dpdk-e810,1,13,read,571.246361350301,3253.0,4359.0,52492.0,,
1,2,32,-1,vmux-dpdk-e810,1,13,update,571.4949531569006,3255.0,4391.0,52409.0,,
2,2,32,-1,vmux-dpdk-e810,1,13,overall,,,,,61026.0,1718.955854881526
0,2,32,-1,vmux-dpdk-e810,1,14,read,561.2956857917717,3257.0,4403.0,51991.0,,
1,2,32,-1,vmux-dpdk-e810,1,14,update,590.2156673300999,3251.0,4455.0,51751.0,,
2,2,32,-1,vmux-dpdk-e810,1,14,overall,,,,,61050.0,1699.2956592956593
0,2,32,-1,vmux-dpdk-e810,1,15,read,665.3704857928506,3277.0,4415.0,43640.0,,
1,2,32,-1,vmux-dpdk-e810,1,15,update,713.7214744923916,3293.0,4547.0,43242.0,,
2,2,32,-1,vmux-dpdk-e810,1,15,overall,,,,,61104.0,1421.8709086148206
0,2,32,-1,vmux-dpdk-e810,1,16,read,1092.2046545354096,5287.0,7947.0,28961.0,,
1,2,32,-1,vmux-dpdk-e810,1,16,update,979.0244138264443,5107.0,7831.0,28959.0,,
2,2,32,-1,vmux-dpdk-e810,1,16,overall,,,,,61033.0,948.9948060885094
0,2,32,-1,vmux-dpdk-e810,1,17,read,1001.4079474659034,5067.0,7679.0,29695.0,,
1,2,32,-1,vmux-dpdk-e810,1,17,update,1026.6570403223077,5131.0,7611.0,29537.0,,
2,2,32,-1,vmux-dpdk-e810,1,17,overall,,,,,61033.0,970.4913735192437
0,2,32,-1,vmux-dpdk-e810,1,18,read,526.7353478245602,3221.0,4367.0,56954.0,,
1,2,32,-1,vmux-dpdk-e810,1,18,update,526.3824565708977,3201.0,4343.0,57047.0,,
2,2,32,-1,vmux-dpdk-e810,1,18,overall,,,,,61210.0,1862.4571148505147
0,2,32,-1,vmux-dpdk-e810,1,19,read,507.77337984704144,3205.0,4275.0,59624.0,,
1,2,32,-1,vmux-dpdk-e810,1,19,update,496.5961380650131,3177.0,4291.0,59711.0,,
2,2,32,-1,vmux-dpdk-e810,1,19,overall,,,,,61165.0,1951.0340881222921
0,2,32,-1,vmux-dpdk-e810,1,20,read,556.7270671774269,3249.0,4375.0,53515.0,,
1,2,32,-1,vmux-dpdk-e810,1,20,update,557.6372464956755,3253.0,4347.0,53648.0,,
2,2,32,-1,vmux-dpdk-e810,1,20,overall,,,,,61013.0,1756.396177863734
0,2,32,-1,vmux-dpdk-e810,1,21,read,538.2314373516368,3237.0,4331.0,54343.0,,
1,2,32,-1,vmux-dpdk-e810,1,21,update,569.7962433646386,3253.0,4319.0,53878.0,,
2,2,32,-1,vmux-dpdk-e810,1,21,overall,,,,,61021.0,1773.5042034709363
0,2,32,-1,vmux-dpdk-e810,1,22,read,554.0906037764013,3253.0,4327.0,53596.0,,
1,2,32,-1,vmux-dpdk-e810,1,22,update,560.1955003158325,3257.0,4347.0,53826.0,,
2,2,32,-1,vmux-dpdk-e810,1,22,overall,,,,,61036.0,1759.9777180680255
0,2,32,-1,vmux-dpdk-e810,1,23,read,546.039530540501,3257.0,4291.0,54616.0,,
1,2,32,-1,vmux-dpdk-e810,1,23,update,553.598136520154,3249.0,4343.0,54307.0,,
2,2,32,-1,vmux-dpdk-e810,1,23,overall,,,,,61029.0,1784.7744514902752
0,2,32,-1,vmux-dpdk-e810,1,24,read,745.990270375984,3247.0,4475.0,40906.0,,
1,2,32,-1,vmux-dpdk-e810,1,24,update,722.7006620892595,3259.0,4567.0,40780.0,,
2,2,32,-1,vmux-dpdk-e810,1,24,overall,,,,,61141.0,1336.0265615544397
0,2,32,-1,vmux-dpdk-e810,1,25,read,513.9400859298353,3205.0,4283.0,59118.0,,
1,2,32,-1,vmux-dpdk-e810,1,25,update,504.48077384420304,3175.0,4275.0,58358.0,,
2,2,32,-1,vmux-dpdk-e810,1,25,overall,,,,,61044.0,1924.4479391914028
0,2,32,-1,vmux-dpdk-e810,1,26,read,619.1287864709162,3221.0,4339.0,48429.0,,
1,2,32,-1,vmux-dpdk-e810,1,26,update,616.6993763680667,3209.0,4347.0,48426.0,,
2,2,32,-1,vmux-dpdk-e810,1,26,overall,,,,,61018.0,1587.3184961814547
0,2,32,-1,vmux-dpdk-e810,1,27,read,579.5180203552185,3201.0,4415.0,50110.0,,
1,2,32,-1,vmux-dpdk-e810,1,27,update,608.9294673013491,3197.0,4483.0,50629.0,,
2,2,32,-1,vmux-dpdk-e810,1,27,overall,,,,,61028.0,1650.7013174280657
0,2,32,-1,vmux-dpdk-e810,1,28,read,537.7006456732677,3235.0,4307.0,55446.0,,
1,2,32,-1,vmux-dpdk-e810,1,28,update,539.0737671023534,3221.0,4295.0,55621.0,,
2,2,32,-1,vmux-dpdk-e810,1,28,overall,,,,,61015.0,1820.3228714250595
0,2,32,-1,vmux-dpdk-e810,1,29,read,545.3261867463295,3225.0,4295.0,54898.0,,
1,2,32,-1,vmux-dpdk-e810,1,29,update,541.637420336037,3225.0,4335.0,55232.0,,
2,2,32,-1,vmux-dpdk-e810,1,29,overall,,,,,61025.0,1804.6702171241295
0,2,32,-1,vmux-dpdk-e810,1,30,read,597.2506617038875,3215.0,4371.0,48360.0,,
1,2,32,-1,vmux-dpdk-e810,1,30,update,645.5618099926678,3239.0,4471.0,47735.0,,
2,2,32,-1,vmux-dpdk-e810,1,30,overall,,,,,61028.0,1574.6050992986825
0,2,32,-1,vmux-dpdk-e810,1,31,read,522.4234282356712,3213.0,4283.0,56163.0,,
1,2,32,-1,vmux-dpdk-e810,1,31,update,543.094032002563,3213.0,4283.0,56183.0,,
2,2,32,-1,vmux-dpdk-e810,1,31,overall,,,,,61023.0,1841.0435409599659
0,2,32,-1,vmux-dpdk-e810,1,32,read,911.078297715549,4987.0,7303.0,32568.0,,
1,2,32,-1,vmux-dpdk-e810,1,32,update,925.1540753024998,5011.0,7315.0,32562.0,,
2,2,32,-1,vmux-dpdk-e810,1,32,overall,,,,,61026.0,1067.2500245796873
