,repetitions,num_vms,rps,interface,repetition,vm_number,op,avg_us,95th_us,99th_us,ops,runtime,ops_per_sec
0,2,8,-1,bridge-e1000,0,1,read,165.64123471170646,276.0,357.0,182002.0,,
1,2,8,-1,bridge-e1000,0,1,update,163.93908805169684,275.0,352.0,181984.0,,
2,2,8,-1,bridge-e1000,0,1,overall,,,,,61018.0,5965.223376708513
0,2,8,-1,bridge-e1000,0,2,read,176.34747511143914,280.0,372.0,172067.0,,
1,2,8,-1,bridge-e1000,0,2,update,172.21136857979758,277.0,367.0,172405.0,,
2,2,8,-1,bridge-e1000,0,2,overall,,,,,61016.0,5645.601153795726
0,2,8,-1,bridge-e1000,0,3,read,161.92923894206632,269.0,362.0,185229.0,,
1,2,8,-1,bridge-e1000,0,3,update,161.4823720885114,269.0,357.0,185558.0,,
2,2,8,-1,bridge-e1000,0,3,overall,,,,,61018.0,6076.682290471664
0,2,8,-1,bridge-e1000,0,4,read,157.54752175856538,264.0,361.0,190155.0,,
1,2,8,-1,bridge-e1000,0,4,update,157.18894528751062,264.0,362.0,190706.0,,
2,2,8,-1,bridge-e1000,0,4,overall,,,,,61020.0,6241.576532284497
0,2,8,-1,bridge-e1000,0,5,read,165.1960064819138,274.0,365.0,182045.0,,
1,2,8,-1,bridge-e1000,0,5,update,164.1185779665119,273.0,364.0,181796.0,,
2,2,8,-1,bridge-e1000,0,5,overall,,,,,61018.0,5962.847028745616
0,2,8,-1,bridge-e1000,0,6,read,157.6265368017703,263.0,365.0,190249.0,,
1,2,8,-1,bridge-e1000,0,6,update,156.74550938969594,263.0,360.0,190954.0,,
2,2,8,-1,bridge-e1000,0,6,overall,,,,,61019.0,6247.283632966781
0,2,8,-1,bridge-e1000,0,7,read,167.01971755780386,279.0,367.0,179789.0,,
1,2,8,-1,bridge-e1000,0,7,update,166.16195295723537,278.0,363.0,180219.0,,
2,2,8,-1,bridge-e1000,0,7,overall,,,,,61022.0,5899.642751794435
0,2,8,-1,bridge-e1000,0,8,read,165.70788207476974,275.0,373.0,181437.0,,
1,2,8,-1,bridge-e1000,0,8,update,165.57419765382912,275.0,374.0,180720.0,,
2,2,8,-1,bridge-e1000,0,8,overall,,,,,61020.0,5935.054080629302
