Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1739923973,Device: id=0,RX,1.051435267231,571.98078537367,740.21042813064,1066481,72520708
1739923973,Device: id=0,TX,1.0514283440704,538.33131216404,706.5598472153,1114048,71299072
1739923974,Device: id=0,RX,1.0534705125786,573.08795884275,741.64324085532,2125064,144504352
1739923974,Device: id=0,TX,1.0535696730546,539.42767260397,707.99882029271,2178089,139397696
1739923975,Device: id=0,RX,1.0536467141014,573.18381247116,741.76728672739,3184348,216535664
1739923975,Device: id=0,TX,1.0536464305013,539.46697241666,708.05040129686,3237393,207193152
1739923976,Device: id=0,RX,1.0536390299713,573.17963230439,741.76187709979,4243624,288566432
1739923976,Device: id=0,TX,1.0536362333381,539.46175146912,708.04354880322,4296666,274986624
1739923977,Device: id=0,RX,1.0536264066945,573.17276524183,741.75299031296,5302888,360596384
1739923977,Device: id=0,TX,1.0536211602653,539.45403405581,708.03341969825,5355938,342780032
1739923978,Device: id=0,RX,1.0536364423735,573.17822465118,741.76005543094,6362163,432627084
1739923978,Device: id=0,TX,1.0536388797808,539.46310644776,708.04532721269,6415203,410572992
1739923979,Device: id=0,RX,1.0536221277368,573.17043748884,741.74997792674,7421427,504657036
1739923979,Device: id=0,TX,1.0536200663245,539.45347395813,708.03268457005,7474436,478363904
1739923980,Device: id=0,RX,1.0522685685065,572.43410126756,740.7970722286,8479322,576593896
1739923981,Device: id=0,TX,1.0522702594563,538.76237284161,707.12561435461,8532387,546072768
1739923981,Device: id=0,RX,1.0536775953099,573.19249569543,741.78091094502,9538692,648630036
1739923982,Device: id=0,TX,1.0536844418994,539.48643425251,708.07594495642,9591746,613871744
1739923982,Device: id=0,RX,1.0536375776021,573.18695878066,741.768971197,10597968,720661824
1739923983,Device: id=0,TX,1.0536257913859,539.45640518959,708.03653181134,10651114,681671296
1739923983,Device: id=0,RX,1.0536538353171,573.18065279743,741.76526644816,11657372,792700412
1739923984,Device: id=0,TX,1.0536348232023,539.46102947955,708.04260119191,11710510,749472640
1739923984,Device: id=0,RX,1.0536261363948,573.17965146957,741.75983329273,12716800,864742400
1739923985,Device: id=0,TX,1.0536605656261,539.47420960057,708.05990010074,12769880,817272320
1739923985,Device: id=0,RX,1.0536673973291,573.19506414705,741.78184771971,13776162,936779016
1739923986,Device: id=0,TX,1.0536571159052,539.47244334345,708.05758188827,13829193,885068352
1739923986,Device: id=0,RX,1.0536473183543,573.18414118473,741.76771212141,14835447,1008810396
1739923987,Device: id=0,TX,1.0536417310997,539.46456632302,708.04724329897,14888474,952862336
1739923987,Device: id=0,RX,1.0536390515995,573.17964407011,741.76189232603,15894725,1080841300
1739923988,Device: id=0,TX,1.0536642450615,539.47609347151,708.06237268135,15947787,1020658368
1739923988,Device: id=0,RX,1.0536727817349,573.19095890472,741.7786039823,16954036,1152873564
1739923989,Device: id=0,TX,1.0536604744678,539.47416292754,708.05983884239,17007082,1088453248
1739923989,Device: id=0,RX,1.0536655973701,573.19246165453,741.77895723375,18013339,1224905964
1739923990,Device: id=0,TX,1.0536773685339,539.48281268936,708.07119165479,18066373,1156247872
1739923991,Device: id=0,RX,1.0529422670975,572.80221661404,741.27297934965,19071916,1296889404
1739923991,Device: id=0,TX,1.0529518645388,539.10422496263,707.57652328883,19124984,1223998080
1739923992,Device: id=0,RX,1.0536560848786,573.19594454768,741.78091812825,20131208,1368922144
1739923992,Device: id=0,TX,1.0536514238227,539.47665886234,708.06088667398,20184271,1291793344
1739923993,Device: id=0,RX,1.0536246311832,573.17179936364,741.75174035295,21190471,1440952028
1739923993,Device: id=0,TX,1.0536416121716,539.46450543185,708.0471633793,21243528,1359585792
1739923994,Device: id=0,RX,1.0536974373854,573.21140593766,741.80299591932,22249918,1512994424
1739923994,Device: id=0,TX,1.0536745807394,539.48138533855,708.06931825685,22302974,1427390336
1739923995,Device: id=0,RX,1.0536260318939,573.1725613503,741.75272645333,23309182,1585024376
1739923995,Device: id=0,TX,1.0536118727184,539.4482602602,708.02615989515,23362201,1495180736
1739923996,Device: id=0,RX,1.0536585643454,573.19025900392,741.77562929919,24368478,1657056504
1739923996,Device: id=0,TX,1.0536822148053,539.48631251129,708.07546688014,24421541,1562978624
1739923997,Device: id=0,RX,1.0536279635743,573.17361218442,741.7540863563,25427743,1729086524
1739923997,Device: id=0,TX,1.053625493316,539.4562525778,708.03633150836,25480818,1630772352
1739923998,Device: id=0,RX,1.0536837826936,573.19640231417,741.78580754515,26487064,1801119400
1739923998,Device: id=0,TX,1.0536692201478,539.47864071565,708.06571593929,26540092,1698565888
1739923999,Device: id=0,RX,1.053622465259,573.17819655316,741.7577909946,27546326,1873150168
1739923999,Device: id=0,TX,1.0536111814649,539.44790638236,708.02569541674,27599364,1766359168
1739924000,Device: id=0,RX,1.0537033034377,573.20593894234,741.79846749237,28605612,1945180528
1739924000,Device: id=0,TX,1.0537118772152,539.50149974094,708.09540009537,28658655,1834153920
1739924001,Device: id=0,RX,1.0522547504024,572.4352428196,740.79600288399,29663384,2017110112
1739924001,Device: id=0,TX,1.0522536901476,538.75388935559,707.11447977921,29716409,1901850176
1739924002,Device: id=0,RX,1.0536559328574,573.18882747442,741.7737767316,30722680,2089142240
1739924002,Device: id=0,TX,1.0536560822022,539.47191408752,708.05688723988,30775721,1969646144
1739924003,Device: id=0,RX,1.0535196538565,573.11469171705,741.67783633409,31515403,2143047404
1739924003,Device: id=0,TX,1.053523227614,539.40389254632,707.96760896456,31515434,2016987776
