Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1738888282,Device: id=0,RX,0.018240070096281,9.338915889296,12.257327104701,18373,1175872
1738888282,Device: id=0,TX,0.16808661625542,86.060347522775,112.95420612364,177328,11348992
1738888283,Device: id=0,RX,0.018114147894434,9.27444372195,12.172707385059,36646,2345344
1738888283,Device: id=0,TX,0.16814805926041,86.091806341331,112.995495823,345813,22132032
1738888284,Device: id=0,RX,0.016912506353288,8.6592032528836,11.36520426941,53650,3433600
1738888284,Device: id=0,TX,0.16812749919179,86.081279586195,112.98167945688,514844,32950016
1738888285,Device: id=0,RX,0.018061310604714,9.2473910296135,12.137200726368,71808,4595712
1738888285,Device: id=0,TX,0.16814757293787,86.091557344192,112.99516901425,684325,43796800
1738888286,Device: id=0,RX,0.01725634548147,8.8352488865126,11.596264163548,89201,5708864
1738888286,Device: id=0,TX,0.16814596468855,86.090733920536,112.9940882707,853373,54615872
1738888287,Device: id=0,RX,0.017032885832731,8.7208375463583,11.446099279595,106326,6804864
1738888287,Device: id=0,TX,0.1681445741765,86.09002197837,112.99315384661,1022645,65449280
1738888288,Device: id=0,RX,0.017739790129346,9.0828517726645,11.92121819336,124239,7951306
1738888288,Device: id=0,TX,0.16813761587395,86.08645932746,112.98847786729,1192205,76301120
1738888289,Device: id=0,RX,0.018151744547483,9.2936932083115,12.197972335909,142489,9119306
1738888289,Device: id=0,TX,0.16814082872668,86.088104308058,112.99063690433,1361254,87120256
1738888290,Device: id=0,RX,0.01794506687232,9.1878742386278,12.059084938199,160530,10273930
1738888290,Device: id=0,TX,0.16813935226791,86.087348361167,112.98964472403,1530319,97940416
1738888291,Device: id=0,RX,0.016922511611498,8.6643259450872,11.371927802927,177544,11362826
1738888291,Device: id=0,TX,0.16814411425006,86.089786496031,112.99284477604,1699367,108759488
1738888292,Device: id=0,RX,0.018193834481572,9.315243254565,12.226256771617,195838,12533642
1738888292,Device: id=0,TX,0.1681438294772,86.089640692325,112.99265340868,1868417,119578688
1738888293,Device: id=0,RX,0.017384075057941,8.9006464296658,11.682098438936,213316,13652234
1738888293,Device: id=0,TX,0.16815087243537,86.093246686909,112.99738627657,2037482,130398848
1738888294,Device: id=0,RX,0.017238647092077,8.8261873111434,11.584370845876,230647,14761418
1738888294,Device: id=0,TX,0.16813152620465,86.08334141678,112.98438560952,2206513,141216832
1738888295,Device: id=0,RX,0.017885421710696,9.1573359158761,12.019003389587,248628,15912202
1738888295,Device: id=0,TX,0.16815019405913,86.092899358274,112.99693040773,2375561,152035904
1738888296,Device: id=0,RX,0.017615563485225,9.0191685044354,11.837658662072,266337,17045578
1738888296,Device: id=0,TX,0.16814422584011,86.089843630137,112.99291976455,2544594,162854016
1738888297,Device: id=0,RX,0.017856417854454,9.1424859414802,11.999512798193,284289,18194506
1738888297,Device: id=0,TX,0.16813394329718,86.084578968158,112.98600989571,2713628,173672192
1738888298,Device: id=0,RX,0.018181791604257,9.3090773013798,12.218163958061,302568,19364362
1738888298,Device: id=0,TX,0.16814886041645,86.092216533225,112.99603419986,2882675,184491200
1738888299,Device: id=0,RX,0.019512535947158,9.9904184049447,13.11242415649,322185,20619850
1738888299,Device: id=0,TX,0.16813077522892,86.082956917205,112.98388095383,3051707,195309248
1738888300,Device: id=0,RX,0.017481616040388,8.9505874126785,11.74764597914,339761,21744714
1738888300,Device: id=0,TX,0.16815559259645,86.095663409381,113.00055822481,3220772,206129408
1738888301,Device: id=0,RX,0.017097128092537,8.7537295833792,11.489270078185,357009,22848586
1738888301,Device: id=0,TX,0.16814600460037,86.090754355392,112.99411509145,3390412,216986368
1738888302,Device: id=0,RX,0.018096218483861,9.2652638637366,12.160658821154,375204,24013066
1738888302,Device: id=0,TX,0.16814294324368,86.089186940765,112.99205785975,3559461,227805504
1738888303,Device: id=0,RX,0.017796710144189,9.1119155938247,11.959389216895,393096,25158154
1738888303,Device: id=0,TX,0.16813542574194,86.085337979876,112.98700609859,3728494,238623616
1738888304,Device: id=0,RX,0.017560129692407,8.9907864025122,11.800407153297,410750,26288010
1738888304,Device: id=0,TX,0.16814810053148,86.091827472119,112.99552355716,3897542,249442688
1738888305,Device: id=0,RX,0.01765844467732,9.0412032486948,11.866554397066,428503,27424212
1738888305,Device: id=0,TX,0.16812699247914,86.081020149321,112.98133894598,4066574,260260736
1738888306,Device: id=0,RX,0.017373988431486,8.895482076921,11.675320225959,445970,28542100
1738888306,Device: id=0,TX,0.16815395007808,86.094822439976,112.99945445247,4235622,271079808
1738888307,Device: id=0,RX,0.017752092153621,9.0890711826538,11.929405927233,463817,29684308
1738888307,Device: id=0,TX,0.16814774814239,86.083498722959,112.98713842574,4404671,281897920
1738888308,Device: id=0,RX,0.019136557232469,9.797917303024,12.859766460219,483056,30915604
1738888308,Device: id=0,TX,0.16813466848701,86.093098680487,112.99464563841,4573705,292717120
1738888309,Device: id=0,RX,0.017013100313253,8.7107073603854,11.432803410506,500160,32010260
1738888309,Device: id=0,TX,0.16813465069955,86.084941158172,112.9864852701,4742738,303535232
1738888310,Device: id=0,RX,0.01809568091504,9.2649886285005,12.160297574907,518364,33175316
1738888310,Device: id=0,TX,0.16815165828584,86.093649042352,112.99791436809,4911899,314361536
1738888311,Device: id=0,RX,0.01775236652633,9.0892173329218,11.929595977135,532015,34048980
1738888311,Device: id=0,TX,0.16814241225781,86.088915079184,112.99170104043,5032082,322053248
