,repetitions,num_vms,rps,interface,repetition,vm_number,op,avg_us,95th_us,99th_us,ops,runtime,ops_per_sec
0,2,16,-1,vmux-vdpdk,0,1,read,67.08369006279031,79.0,126.0,450388.0,,
1,2,16,-1,vmux-vdpdk,0,1,update,65.19131891001082,77.0,122.0,450243.0,,
2,2,16,-1,vmux-vdpdk,0,1,overall,,,,,61014.0,14761.054839872817
0,2,16,-1,vmux-vdpdk,0,2,read,67.48898889013579,81.0,128.0,445550.0,,
1,2,16,-1,vmux-vdpdk,0,2,update,65.84763105030177,79.0,124.0,447519.0,,
2,2,16,-1,vmux-vdpdk,0,2,overall,,,,,61015.0,14636.87617798902
0,2,16,-1,vmux-vdpdk,0,3,read,63.59916540483326,75.0,92.0,476159.0,,
1,2,16,-1,vmux-vdpdk,0,3,update,61.53687548561935,73.0,90.0,474909.0,,
2,2,16,-1,vmux-vdpdk,0,3,overall,,,,,61019.0,15586.423900752225
0,2,16,-1,vmux-vdpdk,0,4,read,67.78566133904837,80.0,123.0,446541.0,,
1,2,16,-1,vmux-vdpdk,0,4,update,65.57002827774431,79.0,121.0,446641.0,,
2,2,16,-1,vmux-vdpdk,0,4,overall,,,,,61018.0,14638.008456521027
0,2,16,-1,vmux-vdpdk,0,5,read,65.68861719448415,76.0,96.0,463102.0,,
1,2,16,-1,vmux-vdpdk,0,5,update,62.81965219978141,74.0,95.0,463887.0,,
2,2,16,-1,vmux-vdpdk,0,5,overall,,,,,61013.0,15193.303066559585
0,2,16,-1,vmux-vdpdk,0,6,read,69.08397615668464,80.0,126.0,440375.0,,
1,2,16,-1,vmux-vdpdk,0,6,update,66.26745992097734,77.0,122.0,440380.0,,
2,2,16,-1,vmux-vdpdk,0,6,overall,,,,,61014.0,14435.293539187727
0,2,16,-1,vmux-vdpdk,0,7,read,67.28684765092352,77.0,103.0,451752.0,,
1,2,16,-1,vmux-vdpdk,0,7,update,64.72810918706968,75.0,101.0,450383.0,,
2,2,16,-1,vmux-vdpdk,0,7,overall,,,,,61017.0,14784.977956962814
0,2,16,-1,vmux-vdpdk,0,8,read,68.9728401519114,81.0,126.0,439730.0,,
1,2,16,-1,vmux-vdpdk,0,8,update,66.34673718455512,78.0,122.0,440172.0,,
2,2,16,-1,vmux-vdpdk,0,8,overall,,,,,61018.0,14420.367760333016
0,2,16,-1,vmux-vdpdk,0,9,read,66.8266306921425,76.0,104.0,454025.0,,
1,2,16,-1,vmux-vdpdk,0,9,update,64.1703675521375,74.0,102.0,454711.0,,
2,2,16,-1,vmux-vdpdk,0,9,overall,,,,,61020.0,14892.428711897739
0,2,16,-1,vmux-vdpdk,0,10,read,73.7556839748893,114.0,130.0,410980.0,,
1,2,16,-1,vmux-vdpdk,0,10,update,71.40746251601594,116.0,127.0,411309.0,,
2,2,16,-1,vmux-vdpdk,0,10,overall,,,,,61022.0,13475.287601193013
0,2,16,-1,vmux-vdpdk,0,11,read,68.21002686531537,81.0,122.0,444067.0,,
1,2,16,-1,vmux-vdpdk,0,11,update,66.0880821430341,79.0,121.0,444006.0,,
2,2,16,-1,vmux-vdpdk,0,11,overall,,,,,61018.0,14554.279065193878
0,2,16,-1,vmux-vdpdk,0,12,read,66.67852687983134,77.0,103.0,455360.0,,
1,2,16,-1,vmux-vdpdk,0,12,update,64.13633183276347,74.0,103.0,454494.0,,
2,2,16,-1,vmux-vdpdk,0,12,overall,,,,,61012.0,14912.705697239888
0,2,16,-1,vmux-vdpdk,0,13,read,71.65985390373214,96.0,129.0,421366.0,,
1,2,16,-1,vmux-vdpdk,0,13,update,69.74090486843103,111.0,126.0,421984.0,,
2,2,16,-1,vmux-vdpdk,0,13,overall,,,,,61019.0,13821.104901751913
0,2,16,-1,vmux-vdpdk,0,14,read,72.75720095331314,106.0,131.0,415813.0,,
1,2,16,-1,vmux-vdpdk,0,14,update,70.65786343374145,113.0,127.0,416135.0,,
2,2,16,-1,vmux-vdpdk,0,14,overall,,,,,61015.0,13635.138900270425
0,2,16,-1,vmux-vdpdk,0,15,read,72.09642411235434,102.0,130.0,418889.0,,
1,2,16,-1,vmux-vdpdk,0,15,update,70.20499348302484,114.0,127.0,418906.0,,
2,2,16,-1,vmux-vdpdk,0,15,overall,,,,,61019.0,13730.067683836181
0,2,16,-1,vmux-vdpdk,0,16,read,71.01792140202058,95.0,129.0,421563.0,,
1,2,16,-1,vmux-vdpdk,0,16,update,70.3709663652357,113.0,127.0,421766.0,,
2,2,16,-1,vmux-vdpdk,0,16,overall,,,,,61014.0,13821.893335955683
