,repetitions,num_vms,rps,interface,repetition,vm_number,op,avg_us,95th_us,99th_us,ops,runtime,ops_per_sec
0,2,32,-1,vmux-vdpdk,1,1,read,234.32510661320094,131.0,7079.0,125688.0,,
1,2,32,-1,vmux-vdpdk,1,1,update,241.09643647596454,128.0,7083.0,125606.0,,
2,2,32,-1,vmux-vdpdk,1,1,overall,,,,,61044.0,4116.604416486469
0,2,32,-1,vmux-vdpdk,1,2,read,247.9775789465176,131.0,7967.0,123723.0,,
1,2,32,-1,vmux-vdpdk,1,2,update,238.76298376266635,126.0,7967.0,122865.0,,
2,2,32,-1,vmux-vdpdk,1,2,overall,,,,,61042.0,4039.6448347039745
0,2,32,-1,vmux-vdpdk,1,3,read,239.56233716413854,147.0,7959.0,125126.0,,
1,2,32,-1,vmux-vdpdk,1,3,update,241.98465068883343,144.0,7975.0,124631.0,,
2,2,32,-1,vmux-vdpdk,1,3,overall,,,,,61071.0,4089.617003160256
0,2,32,-1,vmux-vdpdk,1,4,read,156.22664737603577,129.0,4075.0,190075.0,,
1,2,32,-1,vmux-vdpdk,1,4,update,158.55364620556395,126.0,4077.0,188895.0,,
2,2,32,-1,vmux-vdpdk,1,4,overall,,,,,61046.0,6207.941552272057
0,2,32,-1,vmux-vdpdk,1,5,read,215.79785459729152,133.0,5851.0,140300.0,,
1,2,32,-1,vmux-vdpdk,1,5,update,212.22776056177858,129.0,5995.0,140696.0,,
2,2,32,-1,vmux-vdpdk,1,5,overall,,,,,61067.0,4601.437765077701
0,2,32,-1,vmux-vdpdk,1,6,read,213.32226234314112,128.0,6103.0,139855.0,,
1,2,32,-1,vmux-vdpdk,1,6,update,213.19248284266564,124.0,6911.0,140319.0,,
2,2,32,-1,vmux-vdpdk,1,6,overall,,,,,61048.0,4589.405058314769
0,2,32,-1,vmux-vdpdk,1,7,read,189.6401128129584,125.0,4103.0,158847.0,,
1,2,32,-1,vmux-vdpdk,1,7,update,188.43641287234712,121.0,4111.0,158790.0,,
2,2,32,-1,vmux-vdpdk,1,7,overall,,,,,61022.0,5205.28661794107
0,2,32,-1,vmux-vdpdk,1,8,read,224.694716691058,120.0,7075.0,135294.0,,
1,2,32,-1,vmux-vdpdk,1,8,update,217.7727309625191,111.0,7635.0,135509.0,,
2,2,32,-1,vmux-vdpdk,1,8,overall,,,,,61052.0,4435.612264954465
0,2,32,-1,vmux-vdpdk,1,9,read,182.65070352266181,128.0,4111.0,168367.0,,
1,2,32,-1,vmux-vdpdk,1,9,update,173.55398217451835,124.0,4099.0,168074.0,,
