   repetitions  num_vms     interface     fastclick   rate  repetition  vm_num  rxPackets   txPackets     txMpps  rxMppsCalc
0            3       16  bridge-vhost  software-tap  40000           2       1    1143351  2020719797  33.173978    0.018770
0            3       16  bridge-vhost  software-tap  40000           2       2     981089  2020719797  33.173978    0.016106
0            3       16  bridge-vhost  software-tap  40000           2       3     981236  2020719797  33.173978    0.016109
0            3       16  bridge-vhost  software-tap  40000           2       4     981110  2020719797  33.173978    0.016107
0            3       16  bridge-vhost  software-tap  40000           2       5     981397  2020719797  33.173978    0.016112
0            3       16  bridge-vhost  software-tap  40000           2       6     980893  2020719797  33.173978    0.016103
0            3       16  bridge-vhost  software-tap  40000           2       7     981027  2020719797  33.173978    0.016105
0            3       16  bridge-vhost  software-tap  40000           2       8     980965  2020719797  33.173978    0.016104
0            3       16  bridge-vhost  software-tap  40000           2       9     980963  2020719797  33.173978    0.016104
0            3       16  bridge-vhost  software-tap  40000           2      10     982448  2020719797  33.173978    0.016129
0            3       16  bridge-vhost  software-tap  40000           2      11     980994  2020719797  33.173978    0.016105
0            3       16  bridge-vhost  software-tap  40000           2      12     980857  2020719797  33.173978    0.016103
0            3       16  bridge-vhost  software-tap  40000           2      13     980856  2020719797  33.173978    0.016103
0            3       16  bridge-vhost  software-tap  40000           2      14     981031  2020719797  33.173978    0.016105
0            3       16  bridge-vhost  software-tap  40000           2      15     981455  2020719797  33.173978    0.016112
0            3       16  bridge-vhost  software-tap  40000           2      16     735488  2020719797  33.173978    0.012074
